id	sample.id	UMI_barcode_offset	UMI_barcode_read	UMI_barcode_size	acl	authz	avg_read_length	cDNA_read	cDNA_read_offset	cDNA_read_size	cell_barcode_offset	cell_barcode_read	cell_barcode_size	checksum_algorithm	checksum_value	coverage	crdc_id	custom_assembly_fasta_file_for_alignment	data_category	dcf_indexd_guid	design_description	dissociation_method	end_bias	file_access	file_description	file_mapping_level	file_name	file_size	file_type	file_url	instrument_model	library_construction_method	library_id	library_layout	library_selection	library_source_material	library_source_molecule	library_strand	library_strategy	md5sum	number_of_bp	number_of_reads	platform	protocols_link	reference_genome_assembly	reverse_transcription_primer	sequence_alignment_software	sequencing_file_id	single_cell_entity	spike_in	total_number_of_input_cells	type
28c74816-5356-58d8-b34d-54e46ec35db6	88444658-162c-5ac3-9adc-d39336e3fd21				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/fd0d2283-5989-43d3-8ff8-15a422a2e85e	DNA samples (32 from the technical cohort and 47 from the independent validation cohort) were sequenced using a custom amplicon panel (Paragon Genomics, Hayward, CA, USA), targeting 26 genes that are recurrently mutated in JMML (Supplementary Methods Table 1). Ten nanograms of genomic DNA were used for each library and were processed according to the manufacturer’s protocol. Library quality was assessed using the Bioanalyzer High Sensitivity DNA Analysis kit (Agilent, Santa Clara, CA, USA) and quantified using the Qubit HS assay (Thermo Fisher Scientific, Waltham, MA, USA). Dual-index libraries were sequenced on an Illumina MiSeq instrument using the 150 bp PE mode. Mean on-target sequencing depth was 1519x (median = 1297x). :: PMID: 33139265			Controlled	Hybrid Selection Bisulfite-Seq	Sample	UPN2818_HM4731_Dx_na_Mseq_R1_001.fastq.gz	1054091253	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN2818_HM4731_Dx_na_Mseq_R1_001.fastq.gz	Illumina NovaSeq 6000		HM4731.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	438cdad4b2c31cb17930813b23726b5c	150	10	Illumina					UPN2818_HM4731_Dx_na_Mseq_R1_001.fastq.gz				sequencing_file
28eeabc2-cdfc-5f19-b77e-fc2a73cb0678	6f727e59-7701-587c-a541-44d3bb61afdf				['phs002504']	['/programs/phs002504']	149.0									2000.565661			Sequencing	dg.4DFC/4fdf5034-4330-4915-8190-9e1f19fe66f3	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647			Controlled	PCR AMPLICON	Sample	SJJMML014757_R1.bam	54965137	bam	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014757_R1.bam	Illumina MiSeq		SJJMML313R.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	b55a1bd7187f006423184215c06860a1	99448119	663008	Illumina		GRCh37			SJJMML014757_R1.bam				sequencing_file
290e8e0a-8a46-5fca-9670-7965132311a2	5c476e57-172f-5122-aad0-af79b2f05259				['phs002504']	['/programs/phs002504']	149.0									432.1081674			Sequencing	dg.4DFC/0415681a-3191-4076-b99c-406410b6d215	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647			Controlled	PCR AMPLICON	Sample	SJJMML014837_R1.bam.bai	636560	bam_index	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014837_R1.bam.bai	Illumina MiSeq		SJJMML1597R.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	1c92ef6558d3498505bf7a32c5b743cb	21480097	143203	Illumina		GRCh37			SJJMML014837_R1.bam.bai				sequencing_file
295a1fdd-f621-581b-a489-64c819b53dd9	f3b880df-5639-551b-a8a6-c4213fe9bf5f				['phs002504']	['/programs/phs002504']	149.0									1357.742084			Sequencing	dg.4DFC/8cae83e8-7968-4938-a531-7186ff91350a	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647			Controlled	PCR AMPLICON	Sample	SJJMML014808_D1.bam	37652608	bam	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014808_D1.bam	Illumina MiSeq		SJJMML264D.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	1dcdcf9c0963ca8c6796823c1136a9e4	67493359	449968	Illumina		GRCh37			SJJMML014808_D1.bam				sequencing_file
2988e5e7-d940-557e-9c09-de834d26525c	18b3d4a0-edb7-55bb-b163-bd70d0237e9b				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/6ac43e2c-e0ed-4d3f-95b4-918a8dce0336	Total RNA was extracted from PB or BM samples using the Qiagen AllPrep kit and was used to prepare mRNA libraries. Target coverage was 40e6 paired end reads per sample. Libraries were prepared for 75-bp strand-specific paired-end sequencing using the ribodepletion v2.0 protocol by the British Columbia Genome Sciences Center (BCGSC, Vancouver, BC). Libraries were sequenced on the Illumina HiSeq 2000/2500.			Controlled	RNAseq	Sample	UPN2977_HM5020_RNAseq_r1_val_1.fq.gz	3653953729	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/v3/UPN2977_HM5020_RNAseq_r1_val_1.fq.gz	Illumina HiSeq 2500		HM5020_RNAseq	Paired end	rRNA Depletion	Bulk Cells	Transcriptomic		RNA-Seq	be748e2078aef979ab11c94052d11f27	75	10	Illumina					UPN2977_HM5020_RNAseq_r1_val_1				sequencing_file
29aea351-10a3-559f-9bc5-fbd5e77e8887	3ea61eb5-0cd5-5860-bb46-8001069a4e82				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/a271c90a-f0a2-4daf-aa2c-485ea8de7847	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach. Libraries were prepared (Paragon Genomics, Hayward, CA) using 20ng (for Guthrie cards) or 10ng (for diagnosis samples) of genomic DNA per primer pool targeting 26 genes in total that are recurrently mutated in JMML (Supplemental Table 1). Libraries were assessed by Bioanalyzer (Agilent, Santa Clara, CA) and sequenced on a HiSeq 4000 (Illumina, San Diego, CA). FASTQ reads were trimmed with fastp to remove amplicon primer sequences and adapters then aligned using BWA5,. Variants called with VarScan23. Total mean and median coverage per alteration site examined in BAM files was 39,500× and 38,000x respectively. Minimum depth of ≥ 100 reads and ≥ 10 alternate reads were required to call alterations. Mean and median unique reads per mutation was 6,600x and 6,400x respectively.  :: PMID: 34183765			Controlled	PCR AMPLICON	Sample	UPN2860_6LUW901_guth_na_PG_R2_001.fastq.gz	743055339	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN2860_6LUW901_guth_na_PG_R2_001.fastq.gz	Illumina MiSeq		6LUW901.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	c619470a6ad65b8272f5c0c3aee35bff	150	10	Illumina					UPN2860_6LUW901_guth_na_PG_R2_001.fastq.gz				sequencing_file
2a0b40df-ec9b-5e86-b959-c255940854fd	a4b595e3-5936-57fc-8678-0ac4100e99e3				['phs002504']	['/programs/phs002504']	149.0									674.6195132			Sequencing	dg.4DFC/a6a3bf31-9ece-468b-993d-be1143013650	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647			Controlled	PCR AMPLICON	Sample	SJJMML014761_D1.bam.bai	636408	bam_index	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014761_D1.bam.bai	Illumina MiSeq		SJJMML342D.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	1fc8142ca4b983fc674244073023436c	33535336	223578	Illumina		GRCh37			SJJMML014761_D1.bam.bai				sequencing_file
2acb5c7a-2827-52d4-9e0b-dab863828c2e	8b51d103-3208-539d-b5f6-2a6cf0492f57				['phs002504']	['/programs/phs002504']	149.0									433.1621203			Sequencing	dg.4DFC/ef277999-99b9-47f4-8494-b3eb0be537e7	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647			Controlled	PCR AMPLICON	Sample	SJJMML014763_D1.bam	12593217	bam	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014763_D1.bam	Illumina MiSeq		SJJMML366D.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	774d9ae95517673147c8d58521422eed	21532489	143556	Illumina		GRCh37			SJJMML014763_D1.bam				sequencing_file
2af207e1-5c16-5e21-905b-a2ff240ca7ef	f834b512-9ef6-5795-a9a7-790324353d7a				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/1369da7a-ef3e-4eb9-8e7b-9236274fdb2d	WGA			Controlled	Random WGA	Sample	UPN2811_HM4711_WGS_L03_2_2.fq.gz	7269293397	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN2811_HM4711_WGS_L03_2_2.fq.gz	Other		HM4711FB.WGA	Paired end	Random	Not Reported	Genomic		WGA	9d10223b91edce8ae19d8a71aad50649	100	10	BGISEQ					UPN2811_HM4711_WGS_L03_2_2.fq.gz				sequencing_file
2af5709b-a350-5e16-accf-223086158e0f	2e4c22b4-06a4-5079-8651-ffd65b23c321				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/9f82a98c-508d-415b-a9bf-282c9be43722	Single cell gene expression analysis was conducted using a 10X Chromium single cell system (10X Genomics, Inc) and a NovaSeq 6000 sequencer (Illumina, Inc). Five to ten thousand targeted cell recovery per sample with viability of >75% was applied to a single cell master mix with lysis buffer and reverse transcription reagents, following the Chromium NextGEM Single Cell 3’ Reagent Kits User Guide, CG000204 Rev D (10X Genomics, Inc). The quality of cDNA and library was examined by Bioanalyzer and Qubit. The resulting libraries were pooled in equal molarity and sequenced in a custom program for 28b plus 91b paired-end sequencing on Illumina NovaSeq 6000.			Controlled	scRNA	Sample	UPN2951_HM5541_scRNA_S22_L001_R2_001.fastq.gz	6683746692	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/v2/UPN2951_HM5541_scRNA_S22_L001_R2_001.fastq.gz	Illumina NovaSeq 6000		HM5541_scRNA	Paired end	Unspecified	Single-cells	Transcriptomic		Other	bbfe21001982f44d416d36169d3c5f04	119	10	Illumina					UPN2951_HM5541_scRNA_S22_L001_R2_001				sequencing_file
2b0b34d3-2225-566d-9b53-40147f96b1ee	f0991515-6a3e-5322-a42c-f5e55079a062				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/199c3d4e-a4f5-48e1-a9fc-1453bfb02678	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach. Libraries were prepared (Paragon Genomics, Hayward, CA) using 20ng (for Guthrie cards) or 10ng (for diagnosis samples) of genomic DNA per primer pool targeting 26 genes in total that are recurrently mutated in JMML (Supplemental Table 1). Libraries were assessed by Bioanalyzer (Agilent, Santa Clara, CA) and sequenced on a HiSeq 4000 (Illumina, San Diego, CA). FASTQ reads were trimmed with fastp to remove amplicon primer sequences and adapters then aligned using BWA5,. Variants called with VarScan23. Total mean and median coverage per alteration site examined in BAM files was 39,500× and 38,000x respectively. Minimum depth of ≥ 100 reads and ≥ 10 alternate reads were required to call alterations. Mean and median unique reads per mutation was 6,600x and 6,400x respectively.  :: PMID: 34183765			Controlled	Hybrid Selection Bisulfite-Seq	Sample	UPN3064_6KQ1857_guth_na_Mseq_R1_001.fastq.gz	1932698616	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3064_6KQ1857_guth_na_Mseq_R1_001.fastq.gz	Illumina NovaSeq 6000		6KQ1857.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	04b32e367f3cd67d5df91375078162c6	150	10	Illumina					UPN3064_6KQ1857_guth_na_Mseq_R1_001.fastq.gz				sequencing_file
2b6dd10b-1aae-57fb-93f2-dff648178359	41cb9877-56ad-5135-9df7-d4acb96e8dea				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/fc57426f-7cb5-4b6b-b752-0612dc77a7d5	Genomic DNA (300 ng) was bisulfite-converted using the TrueMethyl oxBS module according to the manufacturer's protocol (Tecan). Converted ssDNA was quantified using the Qubit ssDNA Assay (Thermo Fisher Scientific) and 100 ng was used as input for the custom-made Targeted MethylSeq Assay (Tecan). Final libraries were quality checked using the Bioanalyzer High Sensitivity DNA Analysis Kit (Agilent) and quantified using the Qubit HS Assay (Thermo Fisher Scientific) before pooling for next-generation sequencing. Single-index library pools were sequenced on the Illumina HiSeq 4000 with paired-end 150 bp mode.			Controlled	Hybrid Selection Bisulfite-Seq	Sample	UPN3074_HM5435_Mseq_S12_L001_R2_001.fastq.gz	1216858685	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/v2/UPN3074_HM5435_Mseq_S12_L001_R2_001.fastq.gz	Illumina HiSeq 4000		HM5435_Mseq	Paired end	Hybrid Selection	Bulk Cells	Genomic		Bisulfite-Seq	60af8812059ccec9896e96fc90499188	119	10	Illumina					UPN3074_HM5435_Mseq_S12_L001_R2_001				sequencing_file
2ba08841-cd9e-5e61-871f-c4b0adc0a7b1	88465f22-bd28-58d0-90ed-e521138ecc4d				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/7fcd2c08-3ded-4c03-bc2d-8906288e7c55	DNA samples (32 from the technical cohort and 47 from the independent validation cohort) were sequenced using a custom amplicon panel (Paragon Genomics, Hayward, CA, USA), targeting 26 genes that are recurrently mutated in JMML (Supplementary Methods Table 1). Ten nanograms of genomic DNA were used for each library and were processed according to the manufacturer’s protocol. Library quality was assessed using the Bioanalyzer High Sensitivity DNA Analysis kit (Agilent, Santa Clara, CA, USA) and quantified using the Qubit HS assay (Thermo Fisher Scientific, Waltham, MA, USA). Dual-index libraries were sequenced on an Illumina MiSeq instrument using the 150 bp PE mode. Mean on-target sequencing depth was 1519x (median = 1297x). :: PMID: 33139265			Controlled	Hybrid Selection Bisulfite-Seq	Sample	UPN2955_HM4968_Dx_na_Mseq_R2_001.fastq.gz	1102787953	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN2955_HM4968_Dx_na_Mseq_R2_001.fastq.gz	Illumina NovaSeq 6000		HM4968.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	46f215c0a65c8e3619bdc52e3d760ae2	150	10	Illumina					UPN2955_HM4968_Dx_na_Mseq_R2_001.fastq.gz				sequencing_file
2baeb356-62be-5d78-a7c0-61ac55078473	117407ad-6033-5bfb-9e08-436ac65d9693				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/188c638c-76f3-4810-8215-ada51a25b54a	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach. Libraries were prepared (Paragon Genomics, Hayward, CA) using 20ng (for Guthrie cards) or 10ng (for diagnosis samples) of genomic DNA per primer pool targeting 26 genes in total that are recurrently mutated in JMML (Supplemental Table 1). Libraries were assessed by Bioanalyzer (Agilent, Santa Clara, CA) and sequenced on a HiSeq 4000 (Illumina, San Diego, CA). FASTQ reads were trimmed with fastp to remove amplicon primer sequences and adapters then aligned using BWA5,. Variants called with VarScan23. Total mean and median coverage per alteration site examined in BAM files was 39,500× and 38,000x respectively. Minimum depth of ≥ 100 reads and ≥ 10 alternate reads were required to call alterations. Mean and median unique reads per mutation was 6,600x and 6,400x respectively.  :: PMID: 34183765			Controlled	Hybrid Selection Bisulfite-Seq	Sample	UPN1897_6LU5883_guth_na_Mseq_R2_001.fastq.gz	2168106895	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN1897_6LU5883_guth_na_Mseq_R2_001.fastq.gz	Illumina NovaSeq 6000		6LU5883.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	61814cfab85903ebe65b04ea6bd40b1b	150	10	Illumina					UPN1897_6LU5883_guth_na_Mseq_R2_001.fastq.gz				sequencing_file
2be81134-def9-5d74-8ed8-2c6f7216dddf	5137e44f-8eb6-51e8-aa43-3a2820eca04a				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/22bf1ed1-e0db-475c-8217-3c9abdf101c7	DNA samples (32 from the technical cohort and 47 from the independent validation cohort) were sequenced using a custom amplicon panel (Paragon Genomics, Hayward, CA, USA), targeting 26 genes that are recurrently mutated in JMML (Supplementary Methods Table 1). Ten nanograms of genomic DNA were used for each library and were processed according to the manufacturer’s protocol. Library quality was assessed using the Bioanalyzer High Sensitivity DNA Analysis kit (Agilent, Santa Clara, CA, USA) and quantified using the Qubit HS assay (Thermo Fisher Scientific, Waltham, MA, USA). Dual-index libraries were sequenced on an Illumina MiSeq instrument using the 150 bp PE mode. Mean on-target sequencing depth was 1519x (median = 1297x). :: PMID: 33139265			Controlled	Hybrid Selection Bisulfite-Seq	Sample	UPN3065_J258_Dx_na_Mseq_R2_001.fastq.gz	2924711537	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3065_J258_Dx_na_Mseq_R2_001.fastq.gz	Illumina NovaSeq 6000		J258.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	a2a86b61074a6c04300588e105eb8f0c	150	10	Illumina					UPN3065_J258_Dx_na_Mseq_R2_001.fastq.gz				sequencing_file
2c10bdb1-5f90-5e20-ac31-88ac2116e735	46c7320d-f5fb-5a86-967c-438a6a8515a6				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/f1a3c31c-49fd-49bf-870b-95565e8c29c0	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN3074_HM5244_Dx_pb_PG_R2_001.fastq.gz	52362419	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3074_HM5244_Dx_pb_PG_R2_001.fastq.gz	Illumina MiSeq		HM5244.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	85dea94beee78d6ffd0ae4695673f0cf	150	10	Illumina					UPN3074_HM5244_Dx_pb_PG_R2_001.fastq.gz				sequencing_file
2c62e09d-4407-5adf-b6c1-c1f96a0c2c19	78299fc9-7b63-5710-9ad5-467cdcb223d4				['phs002504']	['/programs/phs002504']	151.0									62.91160185			Sequencing	dg.4DFC/1aa39132-27b8-4712-8b77-60c00db1352c	RNA and DNA library construction for RNA and whole-exome DNA sequencing was performed according to the manufacturer's instructions using the Illumina TruSeq RNA sample preparation V2 and Nextera rapid capture exome kits, respectively. Sequencing was completed on the Illumina HiSeq 2000 according to the manufacturer's instructions. :: PMID: 34939322			Controlled	PCR WGA	Sample	UPN3240_HM5787_WGS_G1.bam.bai	8929688	bam_index	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3240_HM5787_WGS_G1.bam.bai	Illumina NovaSeq 6000		HM5787.WGA	Paired end	PCR	Not Reported	Genomic		WGA	2df7ddaf6044ed28a9e53c5344000370		1374436041	Illumina		GRCh37			UPN3240_HM5787_WGS_G1.bam.bai				sequencing_file
2c8f0b60-80f1-5f58-8448-78caa07735f2	d09589ef-622a-535a-9326-24d122313f8f				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/ee10a94c-7849-4767-9ee3-5039b5c02048	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach. Libraries were prepared (Paragon Genomics, Hayward, CA) using 20ng (for Guthrie cards) or 10ng (for diagnosis samples) of genomic DNA per primer pool targeting 26 genes in total that are recurrently mutated in JMML (Supplemental Table 1). Libraries were assessed by Bioanalyzer (Agilent, Santa Clara, CA) and sequenced on a HiSeq 4000 (Illumina, San Diego, CA). FASTQ reads were trimmed with fastp to remove amplicon primer sequences and adapters then aligned using BWA5,. Variants called with VarScan23. Total mean and median coverage per alteration site examined in BAM files was 39,500× and 38,000x respectively. Minimum depth of ≥ 100 reads and ≥ 10 alternate reads were required to call alterations. Mean and median unique reads per mutation was 6,600x and 6,400x respectively.  :: PMID: 34183765			Controlled	PCR AMPLICON	Sample	UPN2937_6LUY912_guth_na_PG_R1_001.fastq.gz	596242258	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN2937_6LUY912_guth_na_PG_R1_001.fastq.gz	Illumina MiSeq		6LUY912.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	08f94e69e0270d6caa9a9da16a98a16e	150	10	Illumina					UPN2937_6LUY912_guth_na_PG_R1_001.fastq.gz				sequencing_file
2d8e4331-2ed5-5af5-a389-3b48adf2e4b8	9bd6ea4d-d252-58ea-bf16-7d8d0c908013				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/7a96e5e5-2a1d-497e-add8-12667ba504b0	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN3103_HM5416_na_pb_PG_R2_001.fastq.gz	47903506	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3103_HM5416_na_pb_PG_R2_001.fastq.gz	Illumina MiSeq		HM5416.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	d78654a0b1deb59234e665e953423983	150	10	Illumina					UPN3103_HM5416_na_pb_PG_R2_001.fastq.gz				sequencing_file
2dae976d-bf9d-5e6b-a8d7-c63e69bb23bd	7948beeb-c9f4-51ac-9803-5e6c7dc582dd				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/d77b8810-df98-4d4d-b6b9-cc0f46f06ca1	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach. Libraries were prepared (Paragon Genomics, Hayward, CA) using 20ng (for Guthrie cards) or 10ng (for diagnosis samples) of genomic DNA per primer pool targeting 26 genes in total that are recurrently mutated in JMML (Supplemental Table 1). Libraries were assessed by Bioanalyzer (Agilent, Santa Clara, CA) and sequenced on a HiSeq 4000 (Illumina, San Diego, CA). FASTQ reads were trimmed with fastp to remove amplicon primer sequences and adapters then aligned using BWA5,. Variants called with VarScan23. Total mean and median coverage per alteration site examined in BAM files was 39,500× and 38,000x respectively. Minimum depth of ≥ 100 reads and ≥ 10 alternate reads were required to call alterations. Mean and median unique reads per mutation was 6,600x and 6,400x respectively.  :: PMID: 34183765			Controlled	Hybrid Selection Bisulfite-Seq	Sample	UPN3067_6LU3854_guth_na_Mseq_R2_001.fastq.gz	2457595758	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3067_6LU3854_guth_na_Mseq_R2_001.fastq.gz	Illumina NovaSeq 6000		6LU3854.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	978d816d7545aa374af874c82f94a700	150	10	Illumina					UPN3067_6LU3854_guth_na_Mseq_R2_001.fastq.gz				sequencing_file
2dc7875e-d878-5aa4-afb8-579b42542776	6e639943-6309-5279-807a-9225aef9db0a				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/6b30b24a-6e2f-4688-a044-f880e1d8e4a6	DNA samples (32 from the technical cohort and 47 from the independent validation cohort) were sequenced using a custom amplicon panel (Paragon Genomics, Hayward, CA, USA), targeting 26 genes that are recurrently mutated in JMML (Supplementary Methods Table 1). Ten nanograms of genomic DNA were used for each library and were processed according to the manufacturer’s protocol. Library quality was assessed using the Bioanalyzer High Sensitivity DNA Analysis kit (Agilent, Santa Clara, CA, USA) and quantified using the Qubit HS assay (Thermo Fisher Scientific, Waltham, MA, USA). Dual-index libraries were sequenced on an Illumina MiSeq instrument using the 150 bp PE mode. Mean on-target sequencing depth was 1519x (median = 1297x). :: PMID: 33139265			Controlled	Hybrid Selection Bisulfite-Seq	Sample	UPN3070_J276_Dx_na_Mseq_R2_001.fastq.gz	959447262	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3070_J276_Dx_na_Mseq_R2_001.fastq.gz	Illumina NovaSeq 6000		J276.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	fe23a9d9f628a35289672f5eb24945e1	150	10	Illumina					UPN3070_J276_Dx_na_Mseq_R2_001.fastq.gz				sequencing_file
2dddf274-4c8b-5b24-a51e-5b3518c6e7b0	3d0f998d-74b2-5631-a196-ede45c2d84dd				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/22ba18d8-1498-4391-91d4-be7b2af6dd2f	Total RNA was extracted from PB or BM samples using the Qiagen AllPrep kit and was used to prepare mRNA libraries. Target coverage was 40e6 paired end reads per sample. Libraries were prepared for 75-bp strand-specific paired-end sequencing using the ribodepletion v2.0 protocol by the British Columbia Genome Sciences Center (BCGSC, Vancouver, BC). Libraries were sequenced on the Illumina HiSeq 2000/2500.			Controlled	RNAseq	Sample	UPN2472_HM4052_RNAseq_r2_val_2.fq.gz	5609647771	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/v3/UPN2472_HM4052_RNAseq_r2_val_2.fq.gz	Illumina HiSeq 2500		HM4052_RNAseq	Paired end	rRNA Depletion	Bulk Cells	Transcriptomic		RNA-Seq	83c66ebaa868491ac4bee8580a6b90ac	75	10	Illumina					UPN2472_HM4052_RNAseq_r2_val_2				sequencing_file
