id	sample.id	acl	authz	crdc_id	data_category	dcf_indexd_guid	file_access	file_description	file_mapping_level	file_name	file_size	file_type	file_url	md5sum	methylation_array_file_id	methylation_platform	reporter_label	type
ad6028bd-4659-5e8a-aa4f-1f1e88a6d334	28d00b90-3676-5cdc-84a2-ade4aa654651	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/91877e39-1862-42ca-899d-836444d2444d	Controlled		Sample	9761749080_R06C01_Red.idat	8095236	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9761749080_R06C01_Red.idat	24765e82426c51db32bde64509ee80a1	9761749080_R06C01_Red.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
aebfff45-a806-5069-95f2-32e67fc0d153	b4f1b5b3-661d-5114-a2b5-f5f7d6f0b799	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/542c9cb3-377c-4c05-9b48-8c826081a4af	Controlled		Sample	9482801024_R01C02_Red.idat	8095252	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801024_R01C02_Red.idat	737f7814ac8aaddfecf148c2a69f0e91	9482801024_R01C02_Red.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
b247791a-815b-522f-8c87-47e770229547	024e9cad-8617-5ddb-82c8-50f30ea07fa7	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/1828512b-c937-4468-a5a4-8eaf914c6060	Controlled		Sample	9761749080_R02C01_Red.idat	8095243	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9761749080_R02C01_Red.idat	127b17244c311c45bd0e33966d57a277	9761749080_R02C01_Red.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
b596762a-ef73-5716-85f7-d8230f0754a0	a24baae4-48ff-56a0-baab-0964f325b6ad	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/b169d34c-e2a9-4b14-88be-2fd80527f78e	Controlled		Sample	9482801024_R03C02_Red.idat	8095250	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801024_R03C02_Red.idat	10375eb8f52077336896ece692ae5634	9482801024_R03C02_Red.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
b86d3077-8d12-5b85-a27e-77c7498ede62	8b160d4d-ea76-5266-b7fe-36d8a0641edc	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/b4436335-b50f-4e62-87ba-5776b48b6364	Controlled		Sample	9482801024_R02C01_Red.idat	8095252	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801024_R02C01_Red.idat	9b57cb78e34cb6571083a9a4d37ce3a3	9482801024_R02C01_Red.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
ba7983e1-da5f-552e-9afb-c57c87dd3ffa	947a6494-aa34-5dcd-bcce-122a8ef3c16a	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/e2e54648-4566-4b7c-a503-4ed659aa715f	Controlled		Sample	9761749087_R06C01_Red.idat	8095247	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9761749087_R06C01_Red.idat	d6fb89ad628ca515208655e26f3e5fc2	9761749087_R06C01_Red.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
c3ea0001-92d1-51f0-9926-9a65ed4a2ba2	ee0f8829-917c-553f-a20f-0e07cc6a9054	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/e0cfd50a-7bf8-477c-a529-c102a11f6599	Controlled		Sample	9482801069_R02C01_Grn.idat	8095248	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801069_R02C01_Grn.idat	7d885005e6139a6be7f75e937c71446e	9482801069_R02C01_Grn.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
c906ae70-a2ae-5baf-a9a0-122b2bbb91c3	acc26b9c-dfee-5094-8bcf-224b179a5acb	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/bad17425-b0f3-4b18-81a9-2acd4b36b4b8	Controlled		Sample	9482801024_R02C02_Grn.idat	8095252	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801024_R02C02_Grn.idat	e6bdfc972b8fe73a799e8bbf2f2149d1	9482801024_R02C02_Grn.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
ce7a2df5-7ef5-5110-b72e-f446e7a88f2f	e838adf0-ae95-546f-ae2c-a0adb649872f	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/8aacb795-12f6-427c-936c-6fdcfb1a7683	Controlled		Sample	9482801069_R03C02_Grn.idat	8095240	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801069_R03C02_Grn.idat	72020b11ff47cbc6b32fe9225a331360	9482801069_R03C02_Grn.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
d1ee637a-2fa2-5c1c-8ca4-c364d0f7a82c	2bb0ede6-04cd-5ec6-bc47-90930fe4af72	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/27b14cf9-edc8-4ee4-9190-ceab3fe8095b	Controlled		Sample	9761749076_R02C01_Red.idat	8095230	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9761749076_R02C01_Red.idat	7ea294cc3798333b38c20ece966e8d73	9761749076_R02C01_Red.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
da8bfe11-e852-509f-a343-25abf57f2bb5	ea6775c8-1542-5cd4-836d-17a3a582cb4d	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/5d8c3871-ecd2-46a6-9e62-7d7ff8dcd087	Controlled		Sample	9482801069_R02C02_Red.idat	8095250	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801069_R02C02_Red.idat	c607f5bef5d5110fea3b2800141e4610	9482801069_R02C02_Red.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
dac39772-d21c-5751-9e58-a28075af5afd	6b88668d-44a4-58eb-b942-b29f266c2e82	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/6d1bf314-66eb-4014-9aeb-f013b719f907	Controlled		Sample	9482801069_R01C02_Red.idat	8095251	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801069_R01C02_Red.idat	81d315b299e0496fb9aabebb10d45712	9482801069_R01C02_Red.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
db08272c-ebd9-574e-9805-af3e8965b00f	77694f27-08f8-5f1e-96f6-790e816adbe5	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/ec6bdd71-91a5-442b-9db0-1dc38d5938db	Controlled		Sample	9761749087_R01C01_Red.idat	8095251	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9761749087_R01C01_Red.idat	258c8dc1cff2f85f798bfe6c1fabde7e	9761749087_R01C01_Red.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
dd8c81d4-6499-5842-9923-2fec8bc7f24c	4140fd1c-dc95-586c-9b53-820066cec23a	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/7544baba-f1e3-4d55-837e-032504392c22	Controlled		Sample	9482801069_R04C01_Red.idat	8095236	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801069_R04C01_Red.idat	34db6f4d7b83da6b1c1e0dadbedf304f	9482801069_R04C01_Red.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
de50fd99-ecee-5781-a6fc-eff49f84e32d	d4871a86-e81c-521a-9acd-e577d813ab93	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/93bcfc7a-4b76-4fa7-a053-5a1cb5e2c6c0	Controlled		Sample	9482801024_R05C02_Grn.idat	8095252	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801024_R05C02_Grn.idat	c8663dea70e8eb38ea541dd09f617645	9482801024_R05C02_Grn.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
e1808704-bfbf-5907-ac12-0816e455709e	c4e551d8-1a7f-5148-9e0e-0401a180a462	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/ec4704ba-19a1-4c2b-8a24-559db172d0b7	Controlled		Sample	9761749087_R02C01_Grn.idat	8095247	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9761749087_R02C01_Grn.idat	646a2667d3c2c9e7553ddf47a1f852e5	9761749087_R02C01_Grn.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
e186fa43-1abf-58bb-8177-79541fe916de	947a6494-aa34-5dcd-bcce-122a8ef3c16a	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/f7bd7266-02b6-45c0-8586-331896c38ce1	Controlled		Sample	9761749087_R06C01_Grn.idat	8095247	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9761749087_R06C01_Grn.idat	96ab816f8f86efce381a7769ad3ea940	9761749087_R06C01_Grn.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
e30d148d-c5c4-5269-bddb-8b1dcbf07456	870e2b9d-093a-5dd3-9db9-8dd652f0fbe0	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/d6f62d7a-b4f5-4a4e-9668-f8b1ffc666d0	Controlled		Sample	9482801069_R04C02_Grn.idat	8095242	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801069_R04C02_Grn.idat	ac03e141d7eff4db1c5abb627dcd20d8	9482801069_R04C02_Grn.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
e63ba359-9e54-5dcb-9054-6f479d2f2f07	6b88668d-44a4-58eb-b942-b29f266c2e82	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/a6f114b5-0224-4d16-af13-cdbf41e7f3f6	Controlled		Sample	9482801069_R01C02_Grn.idat	8095251	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801069_R01C02_Grn.idat	afc1015ca3ba51f08ab741ceb7f00545	9482801069_R01C02_Grn.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
e9573590-41a6-54e0-83e7-8c8ad7a3b251	4140fd1c-dc95-586c-9b53-820066cec23a	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/09610fb5-5d02-4f92-87c3-9d6f3d8e5269	Controlled		Sample	9482801069_R04C01_Grn.idat	8095236	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801069_R04C01_Grn.idat	73b96ce81f66fe4d49b9f3ed5de4d635	9482801069_R04C01_Grn.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
edf6ad8b-f8c3-5e2b-811f-ce2cdd4f74d6	f3840949-88e0-5e70-ae1f-f5ace3a80a7f	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/3745f024-4e45-4ea4-8226-8c8e374a3838	Controlled		Sample	9761749087_R05C01_Grn.idat	8095246	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9761749087_R05C01_Grn.idat	11f933bb6b3db45c926ac814e6f2b2c6	9761749087_R05C01_Grn.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
ee678dc0-25e7-5ab4-98e3-0dddfc9d515f	8f1c5943-4c3c-5fe4-b5cd-c3f76106471c	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/9c9bede1-b9b1-4ff8-b627-563602013e8e	Controlled		Sample	9482801024_R05C01_Grn.idat	8095251	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801024_R05C01_Grn.idat	1e502d966fe1f49f22c61b0774842a88	9482801024_R05C01_Grn.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
f0cf2364-cede-5532-a872-c7d9c2cf26fe	28d00b90-3676-5cdc-84a2-ade4aa654651	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/13f27c9e-ac00-4bf4-9fcd-f04686fc6fe8	Controlled		Sample	9761749080_R06C01_Grn.idat	8095236	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9761749080_R06C01_Grn.idat	6688efa1b75f032abf9ae761a1597bd2	9761749080_R06C01_Grn.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
f765cbb4-c3ae-5629-bd0e-6a5358031898	9a4e4c43-f336-5a6d-a3ba-c4ac23cc7a9e	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/3658cba0-1908-4bbf-bb3b-9e7e2bc6fb3e	Controlled		Sample	9482801069_R06C02_Grn.idat	8095236	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801069_R06C02_Grn.idat	445f7c45675a1c45d389add73dbc6433	9482801069_R06C02_Grn.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
fa91b774-8df3-5393-b05f-e886e1d3fff2	9a4e4c43-f336-5a6d-a3ba-c4ac23cc7a9e	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/6ad4bb76-6c23-48f7-acdd-fdbe6c8d367b	Controlled		Sample	9482801069_R06C02_Red.idat	8095236	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801069_R06C02_Red.idat	d234cf67bca8fc51b599598caa827a8e	9482801069_R06C02_Red.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
fc933f53-ad6d-5f29-8380-4e49e8127bd3	ee0f8829-917c-553f-a20f-0e07cc6a9054	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/40b9d41d-e2f8-4ae6-9b7a-a9f628d746c8	Controlled		Sample	9482801069_R02C01_Red.idat	8095248	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801069_R02C01_Red.idat	e6dc7168777f76abdf6d41e8e8e29062	9482801069_R02C01_Red.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
