type	sample.sample_id	file_name	file_type	file_description	uuid	file_size	md5sum	file_status	file_location	file_format	acl
file	GLIOMA01-i_1165-T1-A2-J01	CGP-S03-1165-177480CC-T1-A2-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: FFPE prepared tumor tissue sample	a2cb44f2-bd25-51e4-b1fd-49285bf95c9d	194450406436	7f71460be19c4fefd83eab2c0610acb8	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-1165-177480CC-T1-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_502F-T1-A1-J02	CGP-S01-502F-4A480BBA-T1-A1-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: Snap Frozen prepared tumor tissue sample	ff1e4717-3783-5205-997f-fa4c8bb9d19a	15510466054	6782a51188dd6fe708c80b2f9081895b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-502F-4A480BBA-T1-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_6638-T1-A1-J02	CGP-S03-6638-239C72AB-T1-A1-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: Snap Frozen prepared tumor tissue sample	9a524caa-77ad-5eba-99c4-a0beb70ca749	22217757799	c294759f048badf992676080371bf804	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6638-239C72AB-T1-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_D732-T1-A1-M01	CGP-S03-D732-16ACBD5E-T1-A1-M01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample	06d875b6-403c-54cf-8b5a-5a99ca09d996	162674618725	304b1ebe4f9fdd61000e187fa18d4893	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-D732-16ACBD5E-T1-A1-M01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_D756-T1-A1-J03	STAR_S04-D756-A1-J03u-T1_Aligned.out.bam	RNA Sequence File	RNA-seq: Snap Frozen prepared tumor tissue sample	dd8b9eca-b930-5f2e-a569-e39266b35fd9	27106772278	d7e498cb442b2a04fa20314bcd508241	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S04-D756-A1-J03u-T1_Aligned.out.bam	bam	['Open']
file	GLIOMA01-i_B813-T6-A2-J01	CGP-S05-B813-4334DAEB-T6-A2-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: FFPE prepared matched normal tissue sample	fb335bec-e995-5e46-890d-c57f19e15311	161544623046	6c6528d70a550c890c483e5955cffb4e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S05-B813-4334DAEB-T6-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_0FF0-T6-A1-J02	CGP-S04-0FF0-05BC68F3-T6-A1-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: Snap Frozen prepared matched normal tissue sample	eaca4d9e-8b2e-572f-811b-e1d49f3f445e	19753046128	028b4959cd35753bc6f943a6a8636c3c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-0FF0-05BC68F3-T6-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_D026-T6-A1-J02	CGP-S04-D026-EC5A1B41-T6-A1-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: Snap Frozen prepared matched normal tissue sample	8069e92a-1e4d-5687-ba48-f26e70d59195	17645791820	6cec3990b495fe33693e5320355c327b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-D026-EC5A1B41-T6-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_1C36-T1-A1-J01	CGP-S04-1C36-33E501F0-T1-A1-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample	26908c2f-0d76-5941-8fff-fb69f6d74141	152166273786	5237e7b0c51b92189d8db37ecf598ec7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-1C36-33E501F0-T1-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_B023-T1-A1-J03	STAR_S04-B023-A1-J03u-T1_Aligned.out.bam	RNA Sequence File	RNA-seq: Snap Frozen prepared tumor tissue sample	f9e4417d-f57a-5141-96dc-80a911023ec6	13684415659	e452241cf5e6e9942b5b0d830bb60bdb	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S04-B023-A1-J03u-T1_Aligned.out.bam	bam	['Open']
file	GLIOMA01-i_2EC9-T1-A1-J02	CGP-S04-2EC9-F464AC8F-T1-A1-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: Snap Frozen prepared tumor tissue sample	632ca46f-8052-526a-a6cd-54d606e39817	15583454628	a536bbe741f38d5d8f96e19ccd1c453b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-2EC9-F464AC8F-T1-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_A974-T1-A2-J02	CGP-S02-A974-04822805-T1-A2-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: FFPE prepared tumor tissue sample	d3a94173-1ff6-5c18-b08e-97fa91f9aea7	19106471136	860dce5469f7f23a44023acf45c6aab8	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S02-A974-04822805-T1-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_92AC-T6-A1-J01	CGP-S04-92AC-DC7048DC-T6-A1-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample	56f2415e-fd52-5bb9-a30f-2e5b2fb044e3	164176728757	fda5fa02601a276805e0f6b47baf6230	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-92AC-DC7048DC-T6-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_BF76-T1-A1-J01	CGP-S04-BF76-78351D9C-T1-A1-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample	182866af-513b-5af2-857b-8c202a77023f	169900405597	6c97219b380b89ab4d4d486dea14b7fc	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-BF76-78351D9C-T1-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_8743-T6-A1-J01	CGP-S04-8743-0707083F-T6-A1-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample	6d7563e9-6984-524d-8ad2-4f25ad2e6f91	126904754448	fbde964d0c8472cb2406b3e61bdcef88	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-8743-0707083F-T6-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_8BDE-T1-A1-J05	CGP-S01-8BDE-B06D5B91-T1-A1-J05.bam	DNA Methylation Analysis File	RRBS: Snap Frozen prepared tumor tissue sample	588c8539-eedc-5c1d-b3f8-8b38049f45aa	1329149395	774300cf393d2e8cd25a74f28dcd0a91	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-8BDE-B06D5B91-T1-A1-J05.bam	bam	['Open']
file	GLIOMA01-i_6E45-T6-A1-M01	CGP-S03-6E45-53B36D0D-T6-A1-M01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample	8e53c49d-efea-5da7-aa59-67065d66349f	126765739526	2d0e3bb5fc9ed0c80d62e5425f14158a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6E45-53B36D0D-T6-A1-M01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_B3CE-T6-A1-J02	CGP-S03-B3CE-5CBA9DB6-T6-A1-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: Snap Frozen prepared matched normal tissue sample	69f6d537-f844-523d-bde3-98af68b6b10a	17617307912	01d1b66d3079b511c271b297581b28f0	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-B3CE-5CBA9DB6-T6-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_E952-T1-A2-J02	CGP-S03-E952-6EE7A20D-T1-A2-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: FFPE prepared tumor tissue sample	f7937c75-0b07-53c1-a377-fe8fdffae04d	12038812282	984252848e7eb71d85ff059560b1d411	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-E952-6EE7A20D-T1-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_99AF-T6-A2-J02	CGP-S01-99AF-1D489534-T6-A2-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: FFPE prepared matched normal tissue sample	f186bd5d-f67b-51d7-8396-b1b5d6f0d404	12197215588	b089022184b1e80f1c7a7b21400a106b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-99AF-1D489534-T6-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_B023-T1-A1-J02	CGP-S04-B023-CE0209C8-T1-A1-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: Snap Frozen prepared tumor tissue sample	3b0aa6ee-314d-5d89-a508-a0d90ba07bc9	20085704869	f6c165b5382cf973bbff331f52e379d9	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-B023-CE0209C8-T1-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_1793-T1-A2-J02	CGP-S03-1793-9A20B6D4-T1-A2-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: FFPE prepared tumor tissue sample	e4b1a44a-4a1d-5cc0-8988-527b1ce3b74c	23276338971	c34bc0d4d7a5a10dbd215c5b8453e027	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-1793-9A20B6D4-T1-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_ED99-T6-A2-J01	CGP-S03-ED99-1A37BC31-T6-A2-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: FFPE prepared matched normal tissue sample	31ce762a-5bed-57b7-9f51-5ab2f7a2b3b0	132154249671	beefeff25087504e1923aa409bebd6e9	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-ED99-1A37BC31-T6-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_6638-T1-A1-M03	STAR_S03-6638-A1-M03u-T1_Aligned.out.bam	RNA Sequence File	RNA-seq: Snap Frozen prepared tumor tissue sample	763f0d07-e488-577d-8409-8d096ee3a4b1	9810941536	1072aad32deff097b9be21a64751539f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S03-6638-A1-M03u-T1_Aligned.out.bam	bam	['Open']
file	GLIOMA01-i_6D5C-T1-A2-J02	CGP-S03-6D5C-7BF0C4FF-T1-A2-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: FFPE prepared tumor tissue sample	813a2b4b-547c-5764-bd85-26bcfe0886f0	20748491861	b476be49abefe0a3f5a665d0f1484c33	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6D5C-7BF0C4FF-T1-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_4AAB-T1-A1-M01	CGP-S03-4AAB-C97B513C-T1-A1-M01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample	f6961b09-c4ea-5199-8904-610834f7cf85	157124907392	5efc6fed12fc903a88e49e51bd7015ba	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-4AAB-C97B513C-T1-A1-M01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_1165-T6-A2-J05	CGP-S03-1165-786105EE-T6-A2-J05.bam	DNA Methylation Analysis File	RRBS: FFPE prepared matched normal tissue sample	fc79cbf4-12fa-50f6-ae8a-d233fd36ba92	417496547	1951c56c37955785ba7163cb46288ba0	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-1165-786105EE-T6-A2-J05.bam	bam	['Open']
file	GLIOMA01-i_BF76-T6-A1-J01	CGP-S04-BF76-6050E5B1-T6-A1-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample	a9c6670c-77a0-5f40-9bd6-1e0b7bb4d92b	159830525128	a4d9acaac42f3adcf32feb6e044a3d33	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-BF76-6050E5B1-T6-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_B023-T6-A1-J01	CGP-S04-B023-81618D5D-T6-A1-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample	ad4ad0d9-1381-5e6c-a904-9f83dbee08c4	158133838256	81f739a403cc29ebfb0efec8c4318be7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-B023-81618D5D-T6-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_66A9-T6-A2-J01	CGP-S03-66A9-62EF0428-T6-A2-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: FFPE prepared matched normal tissue sample	c94f370d-7b3e-5ebe-91b7-0e0e65ea363a	155145494361	f9e8287871d6ad611f1db5b739f9e489	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-66A9-62EF0428-T6-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_2C4F-T6-A1-M01	CGP-S03-2C4F-2409AA70-T6-A1-M01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample	cf711bba-12cc-5c19-9fb2-47ac6dda29b7	150029916768	f39ecbd65375cea9a7f6ab75b3694e0b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-2C4F-2409AA70-T6-A1-M01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_B2DC-T1-A2-J01	CGP-S01-B2DC-4F562C63-T1-A2-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: FFPE prepared tumor tissue sample	dc8e23d4-0f7f-55f6-a505-4cebbd5b39b2	187829215052	6b78e23f8497dd194839a615d1ea6a3b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-B2DC-4F562C63-T1-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_4990-T1-A2-J02	CGP-S01-4990-71FB8162-T1-A2-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: FFPE prepared tumor tissue sample	7230a17b-e868-51c2-9a71-0fffc601f13d	11874420163	ce1f668d4a063e415fd014a6942b3905	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-4990-71FB8162-T1-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_56B5-T1-A1-J02	CGP-S03-56B5-648309AB-T1-A1-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: Snap Frozen prepared tumor tissue sample	950bc17d-d54c-5c7c-b227-212153cb5e24	16701694641	b2b08f0a76661be1541126d31c600fec	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-56B5-648309AB-T1-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_D026-T1-A1-J03	STAR_S04-D026-A1-J03u-T1_Aligned.out.bam	RNA Sequence File	RNA-seq: Snap Frozen prepared tumor tissue sample	58902f2c-90fe-5b96-bad4-acdeb7ca9ed4	9640016026	029d8ea63a3097d5a4d38f28772f0f83	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S04-D026-A1-J03u-T1_Aligned.out.bam	bam	['Open']
file	GLIOMA01-i_E2CD-T1-A2-J01	CGP-S03-E2CD-B09D154C-T1-A2-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: FFPE prepared tumor tissue sample	39d08f9a-04b8-588f-abac-b45fdb688d12	136549590031	a73909f37f7fbeaacab2893660960dc8	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-E2CD-B09D154C-T1-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_607E-T1-A1-J01	CGP-S04-607E-44261382-T1-A1-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample	a11ed485-5424-515d-aa67-dc3808722228	155675856251	dde3bb272efaa76bcf3b2b7ec5fa3b21	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-607E-44261382-T1-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_F840-T1-A1-J02	CGP-S03-F840-52DBEAA5-T1-A1-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: Snap Frozen prepared tumor tissue sample	e3c55a8d-dbd7-596c-ad69-e1ff0c5f565b	18987095324	ecdb86a237bdd579550b00fa99c5ae20	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-F840-52DBEAA5-T1-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_42D9-T1-A1-J02	CGP-S04-42D9-498292EE-T1-A1-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: Snap Frozen prepared tumor tissue sample	86c9952b-9499-52e2-88a9-a64bed8793b7	17457671296	1d695b0aa8e42202103fb65e53b91954	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-42D9-498292EE-T1-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_B70F-T1-A1-M01	CGP-S03-B70F-0C6237FD-T1-A1-M01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample	99a78e0d-a856-5cc5-8fa5-a908ce5ea911	148860783849	c0d280c54c188c2c0404608e14975df5	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-B70F-0C6237FD-T1-A1-M01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_3F8C-T6-A1-J02	CGP-S04-3F8C-F06220FF-T6-A1-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: Snap Frozen prepared matched normal tissue sample	595fa4c7-5eb2-5a02-b208-cf44c0b51dc0	19877662201	139cc1ca92456c403acb106355858b3d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-3F8C-F06220FF-T6-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_B02B-T1-A1-J03	STAR_S04-B02B-A1-J03u-T1_Aligned.out.bam	RNA Sequence File	RNA-seq: Snap Frozen prepared tumor tissue sample	24127013-67ff-5b01-b864-12be8d70c183	12062871297	23e8d219cca9d24508726ee3a32f5bfb	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S04-B02B-A1-J03u-T1_Aligned.out.bam	bam	['Open']
file	GLIOMA01-i_51A5-T1-A1-J01	CGP-S03-51A5-ED9A6142-T1-A1-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample	561bbad2-7641-536e-b3ce-2ffeac54fee2	133360029101	66001cc5c3291f097cbcf95e209c7c20	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-51A5-ED9A6142-T1-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_ED99-T1-A2-J02	CGP-S03-ED99-7BFFB981-T1-A2-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: FFPE prepared tumor tissue sample	50e55c4b-d61b-5c47-8292-31c1eff001ab	22138195301	e4d7289b9b629151724f985e39d2c3aa	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-ED99-7BFFB981-T1-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_B70F-T6-A1-M01	CGP-S03-B70F-DFE4665C-T6-A1-M01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample	b7b102c1-221a-57e3-8874-24b6374855bf	149708574717	97b8b6b6b0bd565f1091ce49b5adf999	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-B70F-DFE4665C-T6-A1-M01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_F5BE-T1-A2-J02	CGP-S03-F5BE-B07AA7DD-T1-A2-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: FFPE prepared tumor tissue sample	447bdf14-04f1-51d9-8bca-4997777c0e3d	21749945996	ceff210b37c244066616efebe431d590	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-F5BE-B07AA7DD-T1-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_A71E-T6-A1-J03	STAR_S01-A71E-A1-J03u-T6_Aligned.out.bam	RNA Sequence File	RNA-seq: Snap Frozen prepared matched normal tissue sample	2471d07e-e805-5c19-8fd1-3520aa909820	19709684693	ed71b1e42027e7eb37190aec314ff9a1	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S01-A71E-A1-J03u-T6_Aligned.out.bam	bam	['Open']
file	GLIOMA01-i_D756-T6-A1-J01	CGP-S04-D756-76250FA3-T6-A1-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample	035f3bfc-f321-5f64-9c64-2a35b37bf0ac	155318422508	dc21e87e61b6642a7586eec21a8ad493	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-D756-76250FA3-T6-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_750B-T1-A1-M01	CGP-S03-750B-76E20FE7-T1-A1-M01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample	4bff94e4-7410-5d9a-9de1-aabe05d69f75	166595622448	397bc97181934d0790e64087953b3e7d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-750B-76E20FE7-T1-A1-M01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_99AF-T1-A2-J02	CGP-S01-99AF-69CD76D1-T1-A2-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: FFPE prepared tumor tissue sample	54f4297a-125d-59f7-87bd-67fb85039292	15625545270	d2f53e52857673fb1cec43ec73094bcf	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-99AF-69CD76D1-T1-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_8743-T1-A1-J05	CGP-S04-8743-0B1327FF-T1-A1-J05.bam	DNA Methylation Analysis File	RRBS: Snap Frozen prepared tumor tissue sample	3faca3e0-78c2-5947-ba5f-52baf58c18a7	1128040800	9a05c6ac89e8012e49055f7d48e14900	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-8743-0B1327FF-T1-A1-J05.bam	bam	['Open']
file	GLIOMA01-i_42D9-T6-A1-J01	CGP-S04-42D9-C3828B78-T6-A1-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample	3c9a1d88-dc68-5147-bb83-e7ffc98f7619	151346568808	5157b0b94724059364c16041f20745cb	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-42D9-C3828B78-T6-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_B4F5-T1-A2-J02	CGP-S03-B4F5-AE49C0FA-T1-A2-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: FFPE prepared tumor tissue sample	f1c15ed7-72e6-54e5-983f-3e4b1b670eca	15183493876	cf161901b7d179bd888893cad7b666cd	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-B4F5-AE49C0FA-T1-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_E7AB-T1-A2-J05	CGP-S03-E7AB-8AD9ACF7-T1-A2-J05.bam	DNA Methylation Analysis File	RRBS: FFPE prepared tumor tissue sample	ccbbceca-bc9a-5b42-8fe3-aaad50190772	352462922	22d51e9d918a28d346ba03fbe7211aca	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-E7AB-8AD9ACF7-T1-A2-J05.bam	bam	['Open']
file	GLIOMA01-i_92AC-T6-A1-J02	CGP-S04-92AC-DC7048DC-T6-A1-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: Snap Frozen prepared matched normal tissue sample	4389d76d-21eb-51b1-93b5-aaae8235476c	23671041873	d36723923f2a6bf524d3327034e53d35	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-92AC-DC7048DC-T6-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_D026-T1-A1-J01	CGP-S04-D026-312A0DCF-T1-A1-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample	000f7ca2-15d2-54d3-8f97-4f0eea18f4bf	147696250637	4056323ccf2a8ffd72166a565227b45d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-D026-312A0DCF-T1-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_607E-T1-A1-J03	STAR_S04-607E-A1-J03u-T1_Aligned.out.bam	RNA Sequence File	RNA-seq: Snap Frozen prepared tumor tissue sample	aae66398-b754-5b20-96b3-c922a054d0e1	8222700198	61ae643a397d0b497ff6e09bbc6467fd	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S04-607E-A1-J03u-T1_Aligned.out.bam	bam	['Open']
