type	sample.sample_id	file_type	file_description	file_name	uuid	file_size	md5sum	file_status	file_location	file_format
file	GLIOMA01-i_2EC9-T1-A1-J05	Index File	Index file was generated using samtools index command	CGP-S04-2EC9-F464AC8F-T1-A1-J05.bam.bai	e8a51165-96da-543c-afbc-64f4f24eb25c	3726296	ce1c0c43c03e91ad6cccbeef84223e40	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-2EC9-F464AC8F-T1-A1-J05.bam.bai	bai
file	GLIOMA01-i_2EC9-T6-A1-J01	Index File	Index file was generated using samtools index command	CGP-S04-2EC9-2F20E93E-T6-A1-J01.aln.dup.realn.recal.rp.bam.bai	98d12fc1-0cd5-505b-b08d-3fd70341006a	7610104	1eb37a4bd0d8e128fc4e602c4c1f1840	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-2EC9-2F20E93E-T6-A1-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_2EC9-T6-A1-J02	Index File	Index file was generated using samtools index command	CGP-S04-2EC9-2F20E93E-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	ef3a2849-28cb-5319-b3db-c0d1d7f8aa15	3589968	640e7b41ba55e8dc0910becb638855bf	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-2EC9-2F20E93E-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_3688-T1-A1-J01	Index File	Index file was generated using samtools index command	CGP-S03-3688-C036E957-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai	3bd653a1-800a-5cd1-b575-def282c20562	7656424	fafceabef6d11762184a80aa5c3ac571	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-3688-C036E957-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_3688-T1-A1-J02	Index File	Index file was generated using samtools index command	CGP-S03-3688-C036E957-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	af2a527a-d672-56fd-8afe-2e50c75a8b5f	3611568	e0fb793368e859de2110471d4cc0c63d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-3688-C036E957-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_3688-T1-A1-J05	Index File	Index file was generated using samtools index command	CGP-S03-3688-C036E957-T1-A1-J05.bam.bai	fb041738-60cb-54e7-a13e-58aed9b04f54	3778656	30dc019bc239d619c441e6aa3f3a4deb	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-3688-C036E957-T1-A1-J05.bam.bai	bai
file	GLIOMA01-i_3688-T6-A1-J01	Index File	Index file was generated using samtools index command	CGP-S03-3688-14582EEC-T6-A1-J01.aln.dup.realn.recal.rp.bam.bai	33076445-0f1d-5388-a7b4-89a8b20a5ac1	7712920	1cb1c67d0acc2e2ec5b1d5ef2a448b55	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-3688-14582EEC-T6-A1-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_3688-T6-A1-J02	Index File	Index file was generated using samtools index command	CGP-S03-3688-14582EEC-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	1b1a2b2e-a612-57d6-a032-6f6f3178c960	3614528	c0788675cb5585175047c68cb2377538	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-3688-14582EEC-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_E952-T1-A2-J01	Index File	Index file was generated using samtools index command	CGP-S03-E952-6EE7A20D-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	5f631f98-df19-516a-8025-83cb058bb934	8179664	b3d73a2cb35745ed151e96f05d7294a8	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-E952-6EE7A20D-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_E952-T1-A2-J02	Index File	Index file was generated using samtools index command	CGP-S03-E952-6EE7A20D-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	441e393f-360a-5291-ad11-edbf4a72efdc	3414456	1b5e6e2e0bd06521f9602f0841a04503	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-E952-6EE7A20D-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_3F8C-T1-A1-J01	Index File	Index file was generated using samtools index command	CGP-S04-3F8C-4C3E2402-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai	4dc87594-86f1-5fcb-86df-dcbd645e155e	7644784	28a770be908a1b9e0853ae22fac0329d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-3F8C-4C3E2402-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_3F8C-T1-A1-J02	Index File	Index file was generated using samtools index command	CGP-S04-3F8C-4C3E2402-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	8ca3f3c1-5a14-547f-8fcf-305b661101f9	3498456	22ce817ecbb3a1e342f634d7d531f5d0	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-3F8C-4C3E2402-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_3F8C-T1-A1-J05	Index File	Index file was generated using samtools index command	CGP-S04-3F8C-4C3E2402-T1-A1-J05.bam.bai	a74d84de-8beb-591d-a646-eeede2cc17a8	3757704	2e5166381833aa7696d880bc68ed312b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-3F8C-4C3E2402-T1-A1-J05.bam.bai	bai
file	GLIOMA01-i_3F8C-T6-A1-J01	Index File	Index file was generated using samtools index command	CGP-S04-3F8C-F06220FF-T6-A1-J01.aln.dup.realn.recal.rp.bam.bai	270402de-c8b2-56f1-9223-542460132d59	7636680	0f1a4a93ebd146d547f87dd3bf00e3bf	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-3F8C-F06220FF-T6-A1-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_3F8C-T6-A1-J02	Index File	Index file was generated using samtools index command	CGP-S04-3F8C-F06220FF-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	4c91afdb-529f-53d7-87e3-6183d6f4db1a	3508832	904c0ccd1aac7605f2e22eb0ee9fad18	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-3F8C-F06220FF-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_42D9-T1-A1-J01	Index File	Index file was generated using samtools index command	CGP-S04-42D9-498292EE-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai	522df280-5314-5a90-8c78-6e66998b9647	7607136	ac5143c93bd4c8916f9f04832c1f38a7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-42D9-498292EE-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_42D9-T1-A1-J02	Index File	Index file was generated using samtools index command	CGP-S04-42D9-498292EE-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	47f4fe47-e002-5f0a-aa42-15de3b6a395e	3513112	deac4c7913b3085981946b9de2e39ebb	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-42D9-498292EE-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_42D9-T1-A1-J05	Index File	Index file was generated using samtools index command	CGP-S04-42D9-498292EE-T1-A1-J05.bam.bai	126afda8-5a80-53f9-8bf7-910c7faed53d	3688480	b70c671021adae0e7c4f5fff93f45567	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-42D9-498292EE-T1-A1-J05.bam.bai	bai
file	GLIOMA01-i_42D9-T6-A1-J01	Index File	Index file was generated using samtools index command	CGP-S04-42D9-C3828B78-T6-A1-J01.aln.dup.realn.recal.rp.bam.bai	f4437bcf-80cb-5297-bbf8-eb5a7c0aec89	7637928	5b2968d172dad431398577de0db51f70	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-42D9-C3828B78-T6-A1-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_42D9-T6-A1-J02	Index File	Index file was generated using samtools index command	CGP-S04-42D9-C3828B78-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	9bd648cc-5ee4-587f-96d0-85ece95cb70d	3564984	81549a90bd4031e75f7c31fa3f865f34	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-42D9-C3828B78-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_4990-T1-A2-J01	Index File	Index file was generated using samtools index command	CGP-S01-4990-71FB8162-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	e2bc1e7b-6b98-5e3d-b750-b4d920e807e2	8003704	8f816b9299b28dff67761bf6d5d910a0	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-4990-71FB8162-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_4990-T1-A2-J02	Index File	Index file was generated using samtools index command	CGP-S01-4990-71FB8162-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	001a74a2-3d7e-5d2d-b9af-4325c8d8062c	3639128	8ecb6a2687649be528ae7c6bfca2875d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-4990-71FB8162-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_4990-T1-A2-J05	Index File	Index file was generated using samtools index command	CGP-S01-4990-71FB8162-T1-A2-J05.bam.bai	4723aaae-5f1e-5bfb-a452-2f7f2f5c245a	3190984	b28d667d94835ef18c490fe3db595865	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-4990-71FB8162-T1-A2-J05.bam.bai	bai
file	GLIOMA01-i_4990-T6-A2-J01	Index File	Index file was generated using samtools index command	CGP-S01-4990-0F57044D-T6-A2-J01.aln.dup.realn.recal.rp.bam.bai	cc14f40f-d343-52c0-85bf-178e04e1ea5f	8138416	dab7fb49ce1d71161c08bcfecb178157	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-4990-0F57044D-T6-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_4990-T6-A2-J02	Index File	Index file was generated using samtools index command	CGP-S01-4990-0F57044D-T6-A2-J02.aln.dup.realn.recal.rp.bam.bai	1f745375-3c2a-598d-9a8c-a3e247b2939b	3663432	89b90e65f72c536ce2f0e74a71fa19bb	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-4990-0F57044D-T6-A2-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_49E6-T1-A2-J01	Index File	Index file was generated using samtools index command	CGP-S03-49E6-6F11EEA6-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	896f822b-3d4c-5e14-9e86-d414e49156df	8149560	945b3846c76b13d4d98739b21dfc3b12	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-49E6-6F11EEA6-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_49E6-T1-A2-J02	Index File	Index file was generated using samtools index command	CGP-S03-49E6-6F11EEA6-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	e83a4954-49ed-5090-8d0b-958b977907bc	3834520	ec92533701d81ec8cc72c6cef1d055c2	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-49E6-6F11EEA6-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_49E6-T6-A2-J01	Index File	Index file was generated using samtools index command	CGP-S03-49E6-C02E2F44-T6-A2-J01.aln.dup.realn.recal.rp.bam.bai	a95650b1-d946-51c2-80d1-15c0897fef03	7945984	bdc8c3e1490512a654611bae3a7006ff	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-49E6-C02E2F44-T6-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_49E6-T6-A2-J02	Index File	Index file was generated using samtools index command	CGP-S03-49E6-C02E2F44-T6-A2-J02.aln.dup.realn.recal.rp.bam.bai	18ce4477-beba-5d9b-a6ba-5e4af37dfd90	3483024	7ded925c5fde768d4594108051aaa694	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-49E6-C02E2F44-T6-A2-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_4AAB-T1-A1-J02	Index File	Index file was generated using samtools index command	CGP-S03-4AAB-C97B513C-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	2bd7c139-3249-5543-9610-386a24ca1ccd	3574464	00dedd6eaa4432e5cc9a9a0c08c4dd3b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-4AAB-C97B513C-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_4AAB-T1-A1-M01	Index File	Index file was generated using samtools index command	CGP-S03-4AAB-C97B513C-T1-A1-M01.aln.dup.realn.recal.rp.bam.bai	74be08ae-904d-56a5-a8f2-8310f9deb0bf	7465544	3e579a8f9afb2a9fd25dbfd464b7a57d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-4AAB-C97B513C-T1-A1-M01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_4AAB-T6-A1-M01	Index File	Index file was generated using samtools index command	CGP-S03-4AAB-56DADB53-T6-A1-M01.aln.dup.realn.recal.rp.bam.bai	d0e53c3f-e42d-5078-b018-31f5198dd2e7	7475704	2e43917eac985b3f5aa9cfbacd63c89d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-4AAB-56DADB53-T6-A1-M01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_4BAC-T1-A2-J01	Index File	Index file was generated using samtools index command	CGP-S02-4BAC-05A68C33-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	d5cc7d72-9ded-5d4f-b561-15f8ed43e927	7863512	9890af0b882c21e28835929c77f1c873	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S02-4BAC-05A68C33-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_4BAC-T1-A2-J02	Index File	Index file was generated using samtools index command	CGP-S02-4BAC-05A68C33-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	3e071d74-c3d8-5470-803f-d36cc0f2ba42	3668696	993791e58840016a2bd9146993ed0f8c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S02-4BAC-05A68C33-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_4BAC-T6-A2-J01	Index File	Index file was generated using samtools index command	CGP-S02-4BAC-0C777C6E-T6-A2-J01.aln.dup.realn.recal.rp.bam.bai	e57bd6cd-dcd6-5729-aa2b-06458dee5df2	7951232	ef3637026f073c8c78d44a61a8119fc7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S02-4BAC-0C777C6E-T6-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_4BAC-T6-A2-J02	Index File	Index file was generated using samtools index command	CGP-S02-4BAC-0C777C6E-T6-A2-J02.aln.dup.realn.recal.rp.bam.bai	60d564b6-92e5-5350-92bd-6e24f9e00dc7	3643272	0b33570d1a5a83ecf6461a03c34f37ac	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S02-4BAC-0C777C6E-T6-A2-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_4D0C-T1-A1-J01	Index File	Index file was generated using samtools index command	CGP-S04-4D0C-98239ED5-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai	9503870d-c840-58df-acb4-07e04c2c1c1b	7602304	1cea80d55cf094df90370bb551004e25	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-4D0C-98239ED5-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_4D0C-T6-A1-J01	Index File	Index file was generated using samtools index command	CGP-S04-4D0C-2B84364E-T6-A1-J01.aln.dup.realn.recal.rp.bam.bai	4feb5069-54a1-5e52-9149-1e671c0984c5	7644696	f5d9bdf3813bdf4db5f1781d22653e86	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-4D0C-2B84364E-T6-A1-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_4D0C-T6-A1-J02	Index File	Index file was generated using samtools index command	CGP-S04-4D0C-2B84364E-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	15106e7f-87f2-50fc-a812-261bf33572f5	3560728	edb7f278e00d0542757efef425a9c3c1	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-4D0C-2B84364E-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_502F-T1-A1-J01	Index File	Index file was generated using samtools index command	CGP-S01-502F-4A480BBA-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai	f0928bd9-2426-5767-a461-dc4ff6773d85	7639024	f238c241c1f95fa9559e2a6773317647	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-502F-4A480BBA-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_502F-T1-A1-J02	Index File	Index file was generated using samtools index command	CGP-S01-502F-4A480BBA-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	0a3a8c7c-66d9-58ca-9a48-04ae78035af4	3598568	bb0c76edda6b9eaa6c188c67de9ae26a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-502F-4A480BBA-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_502F-T1-A1-J05	Index File	Index file was generated using samtools index command	CGP-S01-502F-4A480BBA-T1-A1-J05.bam.bai	6ff86fdb-6860-54c5-b8b2-56a6d1dd3da6	3587648	4f14fe3bcfb04c8c10c30d7a509f432a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-502F-4A480BBA-T1-A1-J05.bam.bai	bai
file	GLIOMA01-i_51A5-T1-A1-J01	Index File	Index file was generated using samtools index command	CGP-S03-51A5-ED9A6142-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai	afb36426-46b8-5ec7-bb67-d5bcffc15b65	7531184	83a9a70f10df753c14cec463c1f6c268	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-51A5-ED9A6142-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_51A5-T6-A1-J01	Index File	Index file was generated using samtools index command	CGP-S03-51A5-73D32C6F-T6-A1-J01.aln.dup.realn.recal.rp.bam.bai	ec4c306e-a533-5b76-bef6-3130c00bce25	7546224	4c1679cfa3ae59373aabe22e8aa43b7a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-51A5-73D32C6F-T6-A1-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_56B5-T1-A1-J02	Index File	Index file was generated using samtools index command	CGP-S03-56B5-648309AB-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	524a0d60-a6fc-5122-b10c-1020bb084c86	3602832	1f298ac152887abe328b24b01f2860f3	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-56B5-648309AB-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_56B5-T1-A1-J05	Index File	Index file was generated using samtools index command	CGP-S03-56B5-648309AB-T1-A1-J05.bam.bai	d7a27d93-5ee7-545b-9522-647ef43a0ec0	3577696	f614d996089de3fb7e66d205ee36f64a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-56B5-648309AB-T1-A1-J05.bam.bai	bai
file	GLIOMA01-i_56B5-T1-A1-M01	Index File	Index file was generated using samtools index command	CGP-S03-56B5-648309AB-T1-A1-M01.aln.dup.realn.recal.rp.bam.bai	c1d7dd64-f640-571a-ba9a-1d1632158e7a	7461912	5db098437921ca5f2d09d6b894f9e810	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-56B5-648309AB-T1-A1-M01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_5CE5-T1-A1-J01	Index File	Index file was generated using samtools index command	CGP-S04-5CE5-1654B4F1-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai	e7494af1-ec84-5a0f-b3fe-2d4f002e3e5a	7585528	9107f9c6e0c13b2412704282248abfcd	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-5CE5-1654B4F1-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_5CE5-T1-A1-J02	Index File	Index file was generated using samtools index command	CGP-S04-5CE5-1654B4F1-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	98be32db-e796-575a-ac14-55add12e3409	3602920	cfab85aa133ef8f94a945fd446c792dc	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-5CE5-1654B4F1-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_5CE5-T1-A1-J05	Index File	Index file was generated using samtools index command	CGP-S04-5CE5-1654B4F1-T1-A1-J05.bam.bai	492b15aa-3e22-528d-bdc6-1197329de034	3749528	7d1c3a94847e15410d961ace9835fa9d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-5CE5-1654B4F1-T1-A1-J05.bam.bai	bai
file	GLIOMA01-i_5CE5-T6-A1-J01	Index File	Index file was generated using samtools index command	CGP-S04-5CE5-4F495E23-T6-A1-J01.aln.dup.realn.recal.rp.bam.bai	906c8399-91a0-51c7-b052-076b4ec6f430	7651976	3e5bdc50febc0487da4267fdf80bd6c5	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-5CE5-4F495E23-T6-A1-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_5CE5-T6-A1-J02	Index File	Index file was generated using samtools index command	CGP-S04-5CE5-4F495E23-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	8dca3681-f3b5-58ac-9bbf-63e72280d23e	3623192	e0d09b262f7ef795a67ebade25b3bde4	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-5CE5-4F495E23-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_5E9A-T1-A1-J02	Index File	Index file was generated using samtools index command	CGP-S03-5E9A-305F1E05-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	1d880147-0e24-512b-9732-679f0e1a17fa	3560016	40671e7224b09a8184be295f024c51b8	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-5E9A-305F1E05-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_5E9A-T1-A1-J05	Index File	Index file was generated using samtools index command	CGP-S03-5E9A-305F1E05-T1-A1-J05.bam.bai	c1006c52-0c93-53c4-bdbc-d043d9b81a52	3569672	792ee71943d316db8caf0a3b0e4bbe72	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-5E9A-305F1E05-T1-A1-J05.bam.bai	bai
file	GLIOMA01-i_5E9A-T1-A1-M01	Index File	Index file was generated using samtools index command	CGP-S03-5E9A-305F1E05-T1-A1-M01.aln.dup.realn.recal.rp.bam.bai	1c051066-b966-5a36-b708-74eaeb811f27	7448016	1d6e8b1de4f79a6a4e77c5bd5d1d3643	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-5E9A-305F1E05-T1-A1-M01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_5E9A-T6-A1-M01	Index File	Index file was generated using samtools index command	CGP-S03-5E9A-B388133B-T6-A1-M01.aln.dup.realn.recal.rp.bam.bai	0523404c-28a2-51fe-b03f-f828cf51978d	7468048	25672c987ece7b6a5633d17c2d351ed4	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-5E9A-B388133B-T6-A1-M01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_607E-T1-A1-J01	Index File	Index file was generated using samtools index command	CGP-S04-607E-44261382-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai	26cd9aec-9d4f-5244-8964-58cbf5be4ecf	7621984	aefa9a5e3efcb516ea24bcd97d29b2f4	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-607E-44261382-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_607E-T1-A1-J02	Index File	Index file was generated using samtools index command	CGP-S04-607E-44261382-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	454e937c-1b34-507f-8870-827f2854b041	3616632	0a6995e38724083e70d7ba5d8297d1ec	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-607E-44261382-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_607E-T1-A1-J05	Index File	Index file was generated using samtools index command	CGP-S04-607E-44261382-T1-A1-J05.bam.bai	4ee64b18-6e5e-5fa7-8d60-8ec754a6bda7	3691912	28e02069e6a01364cabbb01b80bc51d6	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-607E-44261382-T1-A1-J05.bam.bai	bai
file	GLIOMA01-i_607E-T6-A1-J01	Index File	Index file was generated using samtools index command	CGP-S04-607E-0B15CC16-T6-A1-J01.aln.dup.realn.recal.rp.bam.bai	54f14498-e8c5-55f3-ae3d-4e3cb130fdda	7616840	2aca5243a90bddad49e4c60010659ecd	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-607E-0B15CC16-T6-A1-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_607E-T6-A1-J02	Index File	Index file was generated using samtools index command	CGP-S04-607E-0B15CC16-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	a830a4ed-4bea-5767-a7f9-d105e1186317	3563960	3a4a5bd096ecb3e3d60c065fbc1030b3	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-607E-0B15CC16-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_60DA-T1-A1-J05	Index File	Index file was generated using samtools index command	CGP-S02-60DA-8223E438-T1-A1-J05.bam.bai	3ce65936-a14e-59f9-a8fc-ff7f395823bb	3541136	33d78c9f69f6f94ea3da06a03a8e7ee8	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S02-60DA-8223E438-T1-A1-J05.bam.bai	bai
