type	methylation_array_file_id	file_name	data_category	file_type	file_description	file_size	md5sum	file_mapping_level	file_access	acl	authz	file_url	dcf_indexd_guid	methylation_platform	reporter_label	crdc_id	id	sample.id
methylation_array_file	PASRUK_Red	209171890002_R07C01_Red.idat	Methylation Array	idat		14370506	1b13465bdacd6335223dc53c501611a7	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_2_deliverables/209171890002_R07C01_Red.idat	dg.4DFC/b41331f9-1389-45b7-b82a-bca5fac2acc7	Infinium MethylationEPIC v2.0	CpG Island		81e15258-a5ce-52dd-a3df-f55de1b8f238	bf23cb8e-7089-5cb7-ab3f-f7de65f2d2c1
methylation_array_file	PASSFA_Grn	209202540048_R06C01_Grn.idat	Methylation Array	idat		14370489	fc1bb7a4655777022dd79fe1e2d142ea	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Methylation_Plate_3_deliverables/209202540048_R06C01_Grn.idat	dg.4DFC/68184727-db00-4fc8-9560-323237ce938a	Infinium MethylationEPIC v2.0	CpG Island		6e2d9153-c649-51ef-9316-24f285826123	1ebfbd42-4d5c-5655-9257-e75f0611692d
methylation_array_file	PASSFA_Red	209202540048_R06C01_Red.idat	Methylation Array	idat		14370489	8209bc2ef1fa507d313f28fc29843639	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Methylation_Plate_3_deliverables/209202540048_R06C01_Red.idat	dg.4DFC/9fb17668-b8ae-48d5-96f6-446648fd111d	Infinium MethylationEPIC v2.0	CpG Island		9644e024-adf3-538f-83f5-82132c127a31	1ebfbd42-4d5c-5655-9257-e75f0611692d
methylation_array_file	PASUIN_Grn	209171890040_R07C01_Grn.idat	Methylation Array	idat		14370493	8ba4122f86e7ef62ea3cc26ad9a76c9d	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_2_deliverables/209171890040_R07C01_Grn.idat	dg.4DFC/02e0f5a2-1923-4126-9da7-67bc088f5a41	Infinium MethylationEPIC v2.0	CpG Island		14b7e5c1-94cd-58db-b0e9-9b4213df279a	6e35f9a3-37d3-5227-a6c2-39139fc7b678
methylation_array_file	PASUIN_Red	209171890040_R07C01_Red.idat	Methylation Array	idat		14370493	29b62d0fa9150c72f0df44da7ba51e30	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_2_deliverables/209171890040_R07C01_Red.idat	dg.4DFC/03086c96-6c98-4798-a178-3d6e02466ef2	Infinium MethylationEPIC v2.0	CpG Island		c5ce60f6-d1b2-59ef-b276-f0e26b72881c	6e35f9a3-37d3-5227-a6c2-39139fc7b678
methylation_array_file	PASVIN_Grn	209171890050_R07C01_Grn.idat	Methylation Array	idat		14370490	819911aee0b7502ea7840955e53238ec	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_2_deliverables/209171890050_R07C01_Grn.idat	dg.4DFC/50d0582f-1bac-4f23-a4ea-9becfa15b4ce	Infinium MethylationEPIC v2.0	CpG Island		281e883d-ee5f-5096-8d62-5582be6bb74b	829494b1-7aa8-536d-8279-6e85555ca2bb
methylation_array_file	PASVIN_Red	209171890050_R07C01_Red.idat	Methylation Array	idat		14370490	1454d91a12bd0b70c3297eab9aaa6f7e	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_2_deliverables/209171890050_R07C01_Red.idat	dg.4DFC/04319132-4637-400f-9854-335b0d8a9409	Infinium MethylationEPIC v2.0	CpG Island		77c6ae99-9f7f-5cfe-a70b-f05300afe9ad	829494b1-7aa8-536d-8279-6e85555ca2bb
methylation_array_file	PASVJM_Grn	209171890054_R07C01_Grn.idat	Methylation Array	idat		14370493	c3f5b568d586a0badfb7c172868491b6	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_2_deliverables/209171890054_R07C01_Grn.idat	dg.4DFC/f8dd2d8c-db83-44bc-8c8a-afa4a3d61387	Infinium MethylationEPIC v2.0	CpG Island		64bbe19f-40a5-5674-8020-aaab46b7a8c1	dcc309ee-9ebd-54ee-9f04-ec01d1379eb0
methylation_array_file	PASVJM_Red	209171890054_R07C01_Red.idat	Methylation Array	idat		14370493	386daa0c8a70dcca913a2ca119ea7f86	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_2_deliverables/209171890054_R07C01_Red.idat	dg.4DFC/711273be-aa85-428f-b2f3-049d5d9a823b	Infinium MethylationEPIC v2.0	CpG Island		34140e7a-215f-5fed-83f9-ca50c1820c1c	dcc309ee-9ebd-54ee-9f04-ec01d1379eb0
methylation_array_file	PASWLV_Grn	209204310150_R06C01_Grn.idat	Methylation Array	idat		14370490	3f25d0adeafb399ce2e13a1d69b0b809	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Methylation_Plate_3_deliverables/209204310150_R06C01_Grn.idat	dg.4DFC/b1e43285-f829-4bfd-8a35-62e42b4d3c72	Infinium MethylationEPIC v2.0	CpG Island		d63e679f-b126-59c3-ac52-8c086af97727	e5c90854-0157-586a-ab8b-b4169a8bb288
methylation_array_file	PASWLV_Red	209204310150_R06C01_Red.idat	Methylation Array	idat		14370490	659ef0e30ca943e3168132c88a3137e2	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Methylation_Plate_3_deliverables/209204310150_R06C01_Red.idat	dg.4DFC/18fcacb8-a59b-4435-bcf9-31703d3378c3	Infinium MethylationEPIC v2.0	CpG Island		5410dba6-5658-58b7-88d0-c8bac03a5a2e	e5c90854-0157-586a-ab8b-b4169a8bb288
methylation_array_file	PASWWT_Grn	209217440132_R02C01_Grn.idat	Methylation Array	idat		14370497	7fcf601f12d481bf6d457c3fc49704d9	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440132_R02C01_Grn.idat	dg.4DFC/e5e76795-e8a7-4891-8ffa-4b8aa3f84eb8	Infinium MethylationEPIC v2.0	CpG Island		f31a3472-781e-5cf2-a0c4-22abf57ffe32	ca6249a8-52e6-5ae5-a5a2-8d79decf5755
methylation_array_file	PASWWT_Red	209217440132_R02C01_Red.idat	Methylation Array	idat		14370497	3b03720ded8aa70fef4ea98f5ebf067c	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440132_R02C01_Red.idat	dg.4DFC/4a2fc595-4d93-409c-abac-7ede45351dfe	Infinium MethylationEPIC v2.0	CpG Island		3c4b720a-5698-5137-8077-482916116875	ca6249a8-52e6-5ae5-a5a2-8d79decf5755
methylation_array_file	PASXAL_Grn	209217440010_R03C01_Grn.idat	Methylation Array	idat		14370493	e7afed00ba23fdd5b6d69d4930ed5815	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440010_R03C01_Grn.idat	dg.4DFC/0912c9cc-bd03-4827-b9f9-effa23fe4b42	Infinium MethylationEPIC v2.0	CpG Island		730b8c71-e0df-5a7d-bdc2-22998c93988e	2074c997-1ef4-5eb3-99ff-f35c13a23d9a
methylation_array_file	PASXAL_Red	209217440010_R03C01_Red.idat	Methylation Array	idat		14370493	4ad8012e63da0edc8f60a698b2a9a059	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440010_R03C01_Red.idat	dg.4DFC/8d2f9b51-6a77-47de-a516-aa1e7902558b	Infinium MethylationEPIC v2.0	CpG Island		46ce4fdb-84d3-508a-8e6f-71a53a69ef5b	2074c997-1ef4-5eb3-99ff-f35c13a23d9a
methylation_array_file	PASXAY_Grn	209217440028_R03C01_Grn.idat	Methylation Array	idat		14370493	afe03b3c43bced2ea5689f9e7959ea6f	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440028_R03C01_Grn.idat	dg.4DFC/c14d9420-e373-4dd6-8116-9696c4626f8a	Infinium MethylationEPIC v2.0	CpG Island		69749b74-379b-52ab-b349-45db9f1e71f7	d7432371-559f-5bb5-be98-cee266644778
methylation_array_file	PASXAY_Red	209217440028_R03C01_Red.idat	Methylation Array	idat		14370493	5f46b492fe6c10006e7c76b03667d009	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440028_R03C01_Red.idat	dg.4DFC/5acdef8e-e5d7-4e35-83a4-8becde018d26	Infinium MethylationEPIC v2.0	CpG Island		7749c3b2-d73e-5e75-b29d-ff289313e167	d7432371-559f-5bb5-be98-cee266644778
methylation_array_file	PASXIL_Grn	209217440026_R03C01_Grn.idat	Methylation Array	idat		14370493	f2e1ba3e35df2801d8e77953cb4684b5	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440026_R03C01_Grn.idat	dg.4DFC/bc5d9568-437d-4241-bae0-3527dd762546	Infinium MethylationEPIC v2.0	CpG Island		0746e1e3-714d-5476-a20e-4ebc0e674071	1bbd2da6-617d-5905-9514-22914a9bb8f4
methylation_array_file	PASXIL_Red	209217440026_R03C01_Red.idat	Methylation Array	idat		14370493	0114f2f09f408e1cbfb24a618ca00cb3	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440026_R03C01_Red.idat	dg.4DFC/b11e63b8-cc7d-4aa9-b061-a80864cc3076	Infinium MethylationEPIC v2.0	CpG Island		2f9a5901-4931-5c83-8429-e759934b64e3	1bbd2da6-617d-5905-9514-22914a9bb8f4
methylation_array_file	PASXMF_Grn	209202540019_R06C01_Grn.idat	Methylation Array	idat		14370469	653c67a57584ecf4e59739236e4632f0	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Methylation_Plate_3_deliverables/209202540019_R06C01_Grn.idat	dg.4DFC/ae3ccb49-4b9a-4104-ab1e-56ab0bca8128	Infinium MethylationEPIC v2.0	CpG Island		3848f141-3552-55d3-9090-c8400bdd6f24	ba528083-c5cf-5a69-92f8-f47ff285b33e
methylation_array_file	PASXMF_Red	209202540019_R06C01_Red.idat	Methylation Array	idat		14370469	50c689c7868f99df112cfbfee603e3d1	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Methylation_Plate_3_deliverables/209202540019_R06C01_Red.idat	dg.4DFC/2916e02b-39b4-4f43-9fa5-e467b94a8f7c	Infinium MethylationEPIC v2.0	CpG Island		645a0dc3-9c96-5275-8c71-84b13c3945bf	ba528083-c5cf-5a69-92f8-f47ff285b33e
methylation_array_file	PASYCN_Grn	209202540016_R07C01_Grn.idat	Methylation Array	idat		14370470	6ef3df8a5d8d5095aab9190a38e70e32	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Methylation_Plate_3_deliverables/209202540016_R07C01_Grn.idat	dg.4DFC/9f7d8c44-3799-4dc6-8ad4-514b00cf3c3f	Infinium MethylationEPIC v2.0	CpG Island		86a8b5f5-9f33-5717-b39a-9f0ebe1f89d3	ccbc0bf0-ad23-556a-8a01-f2bc45afb7d9
methylation_array_file	PASYCN_Red	209202540016_R07C01_Red.idat	Methylation Array	idat		14370470	4fd7ad47292eab5d9f8b9f2e340ba320	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Methylation_Plate_3_deliverables/209202540016_R07C01_Red.idat	dg.4DFC/a4b0da64-8f2f-4d92-ae6a-35b6faeffbfd	Infinium MethylationEPIC v2.0	CpG Island		c31873de-4c09-597a-9bbb-f4030299c5ac	ccbc0bf0-ad23-556a-8a01-f2bc45afb7d9
methylation_array_file	PASYHN_Grn	209217440038_R03C01_Grn.idat	Methylation Array	idat		14370508	0bddf85086368318dd594e6ce4cf4be8	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440038_R03C01_Grn.idat	dg.4DFC/ab470bf6-f746-44b4-a41d-f801093142b7	Infinium MethylationEPIC v2.0	CpG Island		18af2b93-29ff-5e2f-a62e-dedcd860c29e	36800a73-eb78-5d3a-9b51-33b16f46d593
methylation_array_file	PASYHN_Red	209217440038_R03C01_Red.idat	Methylation Array	idat		14370508	53cc7a63cc3f463b5e7199ea1a0d93ad	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440038_R03C01_Red.idat	dg.4DFC/013482ec-8a61-4ce8-8b2a-42bbdd0b6dc0	Infinium MethylationEPIC v2.0	CpG Island		ce6b5047-8198-5911-9968-b12da9c11c36	36800a73-eb78-5d3a-9b51-33b16f46d593
methylation_array_file	PASYKJ_Grn	209202540043_R06C01_Grn.idat	Methylation Array	idat		14370468	35e1512a99e3fc0d7732635d606bd9c7	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Methylation_Plate_3_deliverables/209202540043_R06C01_Grn.idat	dg.4DFC/433f5627-c0b3-468a-8c30-73ac0f014305	Infinium MethylationEPIC v2.0	CpG Island		d504f9bc-e017-5532-b42c-15fee6359379	644e9118-151b-50ee-a805-80dbf8f3e213
methylation_array_file	PASYKJ_Red	209202540043_R06C01_Red.idat	Methylation Array	idat		14370468	b6ea8edc4e37d420ed8e40bdd23d8fb4	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Methylation_Plate_3_deliverables/209202540043_R06C01_Red.idat	dg.4DFC/83f462f1-11e8-4154-a960-77f7e2ffd880	Infinium MethylationEPIC v2.0	CpG Island		6a435dd0-5d75-5700-8bf3-9ea7aaa4d429	644e9118-151b-50ee-a805-80dbf8f3e213
methylation_array_file	PATAIE_Grn	209217440041_R03C01_Grn.idat	Methylation Array	idat		14370508	a68ecdb7e11a5811c7780c851ede1211	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440041_R03C01_Grn.idat	dg.4DFC/04bbee8f-ba87-4d44-8316-8300607672af	Infinium MethylationEPIC v2.0	CpG Island		b70dc1f8-322b-5266-86d9-f6a17200291a	507abb28-1ceb-51ce-bbf0-8696b990e962
methylation_array_file	PATAIE_Red	209217440041_R03C01_Red.idat	Methylation Array	idat		14370508	6018e0fc8bd0f76083c5fcc41ff68725	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440041_R03C01_Red.idat	dg.4DFC/8e1e7fac-23b6-4014-8a44-69bbb185993e	Infinium MethylationEPIC v2.0	CpG Island		a9ba3b23-7d51-5e4b-9889-78336478e49b	507abb28-1ceb-51ce-bbf0-8696b990e962
methylation_array_file	PATBGC_Grn	209204310062_R06C01_Grn.idat	Methylation Array	idat		14370468	dd893e6c027f04dd5696939a51cf7dd8	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Methylation_Plate_3_deliverables/209204310062_R06C01_Grn.idat	dg.4DFC/a2108493-a636-420a-b732-8b870c67464f	Infinium MethylationEPIC v2.0	CpG Island		1d46827d-b00f-5f63-a695-a94e6f5847cb	2221b8b2-4a5b-5271-a6de-92d6540d0b9b
methylation_array_file	PATBGC_Red	209204310062_R06C01_Red.idat	Methylation Array	idat		14370468	e84fa2f64dd93b66f19bc596283e0c73	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Methylation_Plate_3_deliverables/209204310062_R06C01_Red.idat	dg.4DFC/0fed0854-920c-4323-baac-dfbd36ce6bc3	Infinium MethylationEPIC v2.0	CpG Island		d4462062-0d0b-5bcf-9504-cb2358f74ea8	2221b8b2-4a5b-5271-a6de-92d6540d0b9b
methylation_array_file	PATBGH_Grn	209217440056_R03C01_Grn.idat	Methylation Array	idat		14370488	4385d3b9637f914f3790ad61e108fe7c	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440056_R03C01_Grn.idat	dg.4DFC/fe586255-7291-4f9a-b7e9-5294a4211820	Infinium MethylationEPIC v2.0	CpG Island		1c82e6fc-4837-547f-9c25-12bf678f4f9f	9aef5042-5a95-500a-aec2-f8764273a910
methylation_array_file	PATBGH_Red	209217440056_R03C01_Red.idat	Methylation Array	idat		14370488	c32bc4b2d48f154b3fc96f76328ea4f4	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440056_R03C01_Red.idat	dg.4DFC/0d9b28af-de3c-499a-a043-88a0334c51a3	Infinium MethylationEPIC v2.0	CpG Island		4bc93521-d4d6-5f75-b445-d1b7d32a1183	9aef5042-5a95-500a-aec2-f8764273a910
methylation_array_file	PATBPY_Grn	209217440062_R03C01_Grn.idat	Methylation Array	idat		14370493	998a1270eb7cd2a2dc6d08b0999e491b	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440062_R03C01_Grn.idat	dg.4DFC/15de34bf-a72f-4e47-b39a-de698af1b9cb	Infinium MethylationEPIC v2.0	CpG Island		26444386-17b7-5736-aa99-e9860fbbca33	85c97b9d-6c6e-501d-b243-c21386aa3190
methylation_array_file	PATBPY_Red	209217440062_R03C01_Red.idat	Methylation Array	idat		14370493	ecbd51f7c239233f76a7528636879bef	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440062_R03C01_Red.idat	dg.4DFC/a6478742-3366-4332-9922-9b8dfefd75f1	Infinium MethylationEPIC v2.0	CpG Island		fc5c3154-59a1-5dbc-82ec-489422e1628c	85c97b9d-6c6e-501d-b243-c21386aa3190
methylation_array_file	PATCTD_Grn	209202540016_R06C01_Grn.idat	Methylation Array	idat		14370468	41466f5f492a3920b696ddfa24348728	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Methylation_Plate_3_deliverables/209202540016_R06C01_Grn.idat	dg.4DFC/8dd5379d-160b-415f-abab-50e2f6544479	Infinium MethylationEPIC v2.0	CpG Island		d30c9364-0652-5c79-8b55-a1921c435bd3	94a87241-6db0-5f18-87bf-d373e3ed94b2
methylation_array_file	PATCTD_Red	209202540016_R06C01_Red.idat	Methylation Array	idat		14370468	ee32bd9111fa1f61e04e2edab3450cf2	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Methylation_Plate_3_deliverables/209202540016_R06C01_Red.idat	dg.4DFC/d68f8324-51f7-4f41-b1be-92f755420e48	Infinium MethylationEPIC v2.0	CpG Island		daf92e05-91f9-564c-8835-4a7337ab8e0b	94a87241-6db0-5f18-87bf-d373e3ed94b2
methylation_array_file	PATCTL_Grn	209202540009_R07C01_Grn.idat	Methylation Array	idat		14370483	c83525a7781d9c07b2906b1a3ade3623	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Methylation_Plate_3_deliverables/209202540009_R07C01_Grn.idat	dg.4DFC/6b41a6a5-163a-4458-b1ad-5b91f0eebf1a	Infinium MethylationEPIC v2.0	CpG Island		d8087172-5ab4-5bbc-a17d-f1a0b0d1b32b	e1fec05c-8dc6-5fdd-801a-42aff12f7e11
methylation_array_file	PATCTL_Red	209202540009_R07C01_Red.idat	Methylation Array	idat		14370483	ccb55ddd6a803bd9855e9e2a17ea81d9	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Methylation_Plate_3_deliverables/209202540009_R07C01_Red.idat	dg.4DFC/bba74b36-ead4-4e0f-9a60-d5c4c6d0ea6b	Infinium MethylationEPIC v2.0	CpG Island		ae7a8194-35cb-52f7-b781-9b8016e8a247	e1fec05c-8dc6-5fdd-801a-42aff12f7e11
methylation_array_file	PATDFE_Grn	209217440072_R08C01_Grn.idat	Methylation Array	idat		14370492	5d739524f9c39af32625c74382487d19	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440072_R08C01_Grn.idat	dg.4DFC/652379db-53ca-43f3-8240-f0e5ad41ed68	Infinium MethylationEPIC v2.0	CpG Island		9a04941a-1493-5cff-a77d-fc7e3cf05032	40097fef-d49d-52de-b623-a798a5fe0577
methylation_array_file	PATDFE_Red	209217440072_R08C01_Red.idat	Methylation Array	idat		14370492	ff597ca898ed8a3a9ec814be276ee8f7	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440072_R08C01_Red.idat	dg.4DFC/85a7b6c2-88cd-4c15-b34f-27bd7dfcb216	Infinium MethylationEPIC v2.0	CpG Island		9bc2c502-bdb5-572a-a99b-3d6aa607139f	40097fef-d49d-52de-b623-a798a5fe0577
methylation_array_file	PATDGZ_Grn	209217440097_R08C01_Grn.idat	Methylation Array	idat		14370498	43e5d1d2380a148849e5a0fbdaad0569	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440097_R08C01_Grn.idat	dg.4DFC/21ea3737-06fd-4b97-a64a-e8dbae883f74	Infinium MethylationEPIC v2.0	CpG Island		10f369f9-4fd4-5206-9d75-b21027001b99	3c4a294b-03b4-5f9f-b185-e8004e3571df
methylation_array_file	PATDGZ_Red	209217440097_R08C01_Red.idat	Methylation Array	idat		14370498	d7dce064a9c36ecb671298aa9b46fd66	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440097_R08C01_Red.idat	dg.4DFC/ad4195b8-3a02-494c-91f9-63b05609a78e	Infinium MethylationEPIC v2.0	CpG Island		d60c70be-5409-5bea-afff-d7ba8f5cdb6e	3c4a294b-03b4-5f9f-b185-e8004e3571df
methylation_array_file	PATEVG_Grn	209217440117_R08C01_Grn.idat	Methylation Array	idat		14370498	11cabfd89747b4dee93b167887804de1	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440117_R08C01_Grn.idat	dg.4DFC/0245b7fb-dd50-40b8-8265-7ea84a7585ce	Infinium MethylationEPIC v2.0	CpG Island		f95f7309-be69-58f7-b1ce-7d1f743ef7b0	13c01ab7-45cd-5cea-b9ad-3afb81da099a
methylation_array_file	PATEVG_Red	209217440117_R08C01_Red.idat	Methylation Array	idat		14370498	26fdee5ed23ad9313e1045bb36c7ec52	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440117_R08C01_Red.idat	dg.4DFC/2e977aea-eba2-4a58-9763-ffcbd87dbbd0	Infinium MethylationEPIC v2.0	CpG Island		fa16e621-83ff-5778-bf32-7c6af0df96e0	13c01ab7-45cd-5cea-b9ad-3afb81da099a
methylation_array_file	PATFJG_Grn	209202540018_R04C01_Grn.idat	Methylation Array	idat		14370468	fe2720cc797b089b6637c297018d6f12	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Methylation_Plate_3_deliverables/209202540018_R04C01_Grn.idat	dg.4DFC/a7817efd-9ed4-4f82-a19d-5ca5169d4f2d	Infinium MethylationEPIC v2.0	CpG Island		33dc1bb4-9ab6-5ca7-b8b4-11f5e5546e00	fdaf7c59-cb92-5de5-8424-a1b1428b8d6b
