type	file_name	uuid	file_size	md5sum	file_status	file_location	file_format	sample.sample_id	file_type	file_description
file	WLJ_001_XJFOSA001-V1T-1_S21_L004_R1_001_T3_TSMRS.starAligned.final.bam	b15ab886-0a65-5003-8771-8e24419a2857	3373733525	11c663b0bcd1b4cf7f961cb74d2fb566	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLJ_001_XJFOSA001-V1T-1_S21_L004_R1_001_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLJ_001_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLJ_002_XJFOSA002-V1T-1_S28_L005_R1_001_T3_TSMRS.starAligned.final.bam	9930073d-51d7-5285-b9f3-853a2c8b1c6e	3984208545	6d8e94349193c0a158a9461184e24495	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLJ_002_XJFOSA002-V1T-1_S28_L005_R1_001_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLJ_002_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLJ_007_XJFOSA007-V1T-1_S10_L002_R1_001_T3_TSMRS.starAligned.final.bai	0709444a-7f96-5582-87b0-b903e31d22eb	4755176	70df35c0d020e012a05225219f534f11	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLJ_007_XJFOSA007-V1T-1_S10_L002_R1_001_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLJ_007_T3	Index File	RNA-Seq; Primary OS
file	WLJ_008_XJFOSA008-V1T-1_S11_L002_R1_001_T3_TSMRS.starAligned.final.bai	4c21cf83-1087-5224-bcc5-22a8df7dcc94	4609424	bf29bb7d0356c01706aba38abd3faa9a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLJ_008_XJFOSA008-V1T-1_S11_L002_R1_001_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLJ_008_T3	Index File	RNA-Seq; Primary OS
file	WLJ_008_XJFOSA008-V1T-1_S11_L002_R1_001_T3_TSMRS.starAligned.final.bam	967c08be-3d5f-5c98-8a32-1793c868fefe	4528881186	7cd98842a23b1c653177659bc60ab37b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLJ_008_XJFOSA008-V1T-1_S11_L002_R1_001_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLJ_008_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLJ_013_XJFOSA013-V1T-1_S13_L002_R1_001_T3_TSMRS.starAligned.final.bai	79e1aa14-af29-5bc8-b745-fb1a1d225127	4624592	444cc19a58b7d97cd06ff992f58fe4c1	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLJ_013_XJFOSA013-V1T-1_S13_L002_R1_001_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLJ_0013_T3	Index File	RNA-Seq; Primary OS
file	WLJ_013_XJFOSA013-V1T-1_S13_L002_R1_001_T3_TSMRS.starAligned.final.bam	61a3526f-608a-5abb-8aa1-02e7fb751d19	3436136911	c00dc96d4008338c8ca6ad5a6f5726de	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLJ_013_XJFOSA013-V1T-1_S13_L002_R1_001_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLJ_0013_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLJ_015_XJFOSA015-V1T-1_S14_L002_R1_001_T3_TSMRS.starAligned.final.bai	ce3b1dc8-d82d-5cfd-9eab-30a445010cd0	5134040	2348a12609dc68bef19c069d5d4e0161	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLJ_015_XJFOSA015-V1T-1_S14_L002_R1_001_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLJ_015_T3	Index File	RNA-Seq; Primary OS
file	WLJ_026_XJFOSA026-V1T-1_S1_L001_R1_001_T3_TSMRS.starAligned.final.bai	b8409d08-58a8-5f9d-9c4b-43b1e67917d2	4814104	0ba3e18a3d02ba38b8d41f7047647030	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLJ_026_XJFOSA026-V1T-1_S1_L001_R1_001_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLJ_026_T3	Index File	RNA-Seq; Primary OS
file	WLJ_027_XJFOSA027-V1T-1_S2_L001_R1_001_T3_TSMRS.starAligned.final.bai	75c2cd4b-0236-5d9a-97b8-7e4947acf799	4372920	4fc7b2b8a5989df068304e762a3eece0	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLJ_027_XJFOSA027-V1T-1_S2_L001_R1_001_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLJ_027_T3	Index File	RNA-Seq; Primary OS
file	WLJ_029_XJFOSA029-V1T-1_S3_L001_R1_001_T3_TSMRS.starAligned.final.bam	4e4a03af-7a9e-5f10-8156-2f36169fd4da	4535992227	3851cae034e2caa57af5aca966d3bd9d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLJ_029_XJFOSA029-V1T-1_S3_L001_R1_001_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLJ_029_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLJ_030_XJFOSA030-V1T-1_S4_L001_R1_001_T3_TSMRS.starAligned.final.bai	0fcf10f5-518d-5f6e-b367-74926b41586e	4852304	9187f4aeb3e0158154f2879d2e42cc3d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLJ_030_XJFOSA030-V1T-1_S4_L001_R1_001_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLJ_030_T3	Index File	RNA-Seq; Primary OS
file	WLJ_030_XJFOSA030-V1T-1_S4_L001_R1_001_T3_TSMRS.starAligned.final.bam	585be5cb-a1d8-503a-88fc-ce0280c5625a	5367475270	eaf7190dd677850476c431152ac1b0be	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLJ_030_XJFOSA030-V1T-1_S4_L001_R1_001_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLJ_030_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLJ_047_XJFOSA047-V1T-1_S5_L001_R1_001_T3_TSMRS.starAligned.final.bai	86e8bff4-9609-54d2-b536-17f26d06b086	4541744	bc548c4f130301f86dc06dec74ae4161	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLJ_047_XJFOSA047-V1T-1_S5_L001_R1_001_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLJ_047_T3	Index File	RNA-Seq; Primary OS
file	WLJ_050_XJFOSA050-V1T-1_S6_L001_R1_001_T3_TSMRS.starAligned.final.bam	6283e08c-dce2-590c-b7f4-4870c8408742	4574743738	5ba6773aa382dcc505ec286cbc1b3d5c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLJ_050_XJFOSA050-V1T-1_S6_L001_R1_001_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLJ_050_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLJ_054_XJFOSA054-V1T-1_S7_L002_R1_001_T3_TSMRS.starAligned.final.bai	98cd9b94-639a-56d4-a638-065e68b66e12	3903328	ee67c90a743bc67e99941d2b72d0663e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLJ_054_XJFOSA054-V1T-1_S7_L002_R1_001_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLJ_054_T3	Index File	RNA-Seq; Primary OS
file	WLJ_054_XJFOSA054-V1T-1_S7_L002_R1_001_T3_TSMRS.starAligned.final.bam	57a5d3ed-9c5c-5ffd-8b00-468d0ceed518	2216449784	3ed433af348ef4c09bc51af06e8ba927	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLJ_054_XJFOSA054-V1T-1_S7_L002_R1_001_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLJ_054_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLJ_055_XJFOSA055-V1T-1_S8_L002_R1_001_T3_TSMRS.starAligned.final.bai	8034381d-6173-507b-b79f-f3e42ef69138	4295808	0e07b00d7cab298ad928da5fe73fd50b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLJ_055_XJFOSA055-V1T-1_S8_L002_R1_001_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLJ_055_T3	Index File	RNA-Seq; Primary OS
file	WLJ_055_XJFOSA055-V1T-1_S8_L002_R1_001_T3_TSMRS.starAligned.final.bam	5fd3b006-f481-5b7e-8f2c-5d2c97f23024	2430721993	dabdc4893a33ed88f37d9f56a6e81291	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLJ_055_XJFOSA055-V1T-1_S8_L002_R1_001_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLJ_055_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLJ_056_XJFOSA056-V1T-1_S9_L002_R1_001_T3_TSMRS.starAligned.final.bai	39d0accd-f9fe-55fc-b201-38b9a6467cd5	4613536	81f6ff66aa0ac12f69159bbd350907c2	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLJ_056_XJFOSA056-V1T-1_S9_L002_R1_001_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLJ_056_T3	Index File	RNA-Seq; Primary OS
file	WLJ_056_XJFOSA056-V1T-1_S9_L002_R1_001_T3_TSMRS.starAligned.final.bam	f5c9e562-d0be-5f68-b99d-5b37f555486e	4627515244	4ff03fa7407058c2aaf6db357285877f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLJ_056_XJFOSA056-V1T-1_S9_L002_R1_001_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLJ_056_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLJ_059_XJFOSA059-V1T-1_S10_L002_R1_001_T3_TSMRS.starAligned.final.bai	e8320488-9364-584a-a425-2ad40543a5ba	4587896	9a7c65deb2e971cd322a111238ed1471	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLJ_059_XJFOSA059-V1T-1_S10_L002_R1_001_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLJ_059_T3	Index File	RNA-Seq; Primary OS
file	WLJ_059_XJFOSA059-V1T-1_S10_L002_R1_001_T3_TSMRS.starAligned.final.bam	493ec42b-27d1-5a7a-80a1-6294523d1161	4947592993	ff8f7248855bf595040a25357f0729e1	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLJ_059_XJFOSA059-V1T-1_S10_L002_R1_001_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLJ_059_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLJ_106_XJFOSA106-V1T-1_S11_L002_R1_001_T3_TSMRS.starAligned.final.bai	ecf6be75-6ba6-5afa-acb2-4cca4b391f17	5021160	738360c736f9cb453f57afeca6e13cda	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLJ_106_XJFOSA106-V1T-1_S11_L002_R1_001_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLJ_106_T3	Index File	RNA-Seq; Primary OS
file	WLOS_0001_MR376519_C2_KAWGS.bwa.final.bam	5f23b75c-0726-5c30-8b5f-9e281840241b	97727517644	6addc4a7b2a8ac2d5e650c774305aa29	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0001_MR376519_C2_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0001_MR376519_C2	Whole Genome Sequence File	WGS; Normal
file	WLOS_0001_MR376519_T1_KAWGS.bwa.final.bai	f6b9a168-ab5a-5887-84b2-f8fb3bf8543a	7916000	966278f5f9bc2d1e262c8831ec783a8a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0001_MR376519_T1_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0001_MR376519_T1	Index File	WGS; Primary OS
file	WLOS_0001_MR376519_T1_KAWGS.bwa.final.bam	fa03cad8-e9f1-5cdc-8978-a92f47c6f7e7	161376916142	6cd78570d8ba57651ea9df053e5b007c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0001_MR376519_T1_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0001_MR376519_T1	Whole Genome Sequence File	WGS; Primary OS
file	WLOS_0001_MR376519_T3_TSMRS.starAligned.final.bai	46813f0d-e87b-5170-b009-7817f0fbab41	4868432	b8d46658d213f1ce883c78f2f211da3b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0001_MR376519_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLOS_0001_MR376519_T3	Index File	RNA-Seq; Primary OS
file	WLOS_0001_MR376519_T3_TSMRS.starAligned.final.bam	661ef414-185c-5ab5-8b67-5c4286b929c1	15235271491	fde906ae91c607fa5b18a1852b4644d2	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0001_MR376519_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLOS_0001_MR376519_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLOS_0002_MR407424_C2_KAWGS.bwa.final.bam	c69bce83-c19d-5931-a3db-d4c4608abdd0	86893859842	5bb2f3985897830cffbfbf38277933f6	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0002_MR407424_C2_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0002_MR407424_C2	Whole Genome Sequence File	WGS; Normal
file	WLOS_0002_MR407424_T1_KAWGS.bwa.final.bai	dbf0e0b7-3d95-574b-b7e5-7f05c021becd	8145344	c7f07330e534932d9b348644106ecf62	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0002_MR407424_T1_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0002_MR407424_T1	Index File	WGS; Primary OS
file	WLOS_0002_MR407424_T3_TSMRS.starAligned.final.bam	eea973fe-15de-5340-a56a-caf08b4473e6	15658081611	23534102fc6bd0431ea113fb4876474e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0002_MR407424_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLOS_0002_MR407424_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLOS_0003_MR407819_C2_KAWGS.bwa.final.bam	aef17968-ed20-5c8e-b973-5734e28026ce	100634467168	ebbbfa8701fad1468f478c14a5e0ac86	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0003_MR407819_C2_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0003_MR407819_C2	Whole Genome Sequence File	WGS; Normal
file	WLOS_0003_MR407819_T1_KAWGS.bwa.final.bam	0063eb2a-8823-510b-a522-e17cb7f580c8	175384977028	aaa3773abb87494351cafa4bb09286fe	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0003_MR407819_T1_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0003_MR407819_T1	Whole Genome Sequence File	WGS; Primary OS
file	WLOS_0004_MR410976_C2_KAWGS.bwa.final.bai	7602bbfc-a0ec-548f-a45d-d2b836527776	7568160	a1742dd07040710bce5228fd38f440d0	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0004_MR410976_C2_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0004_MR410976_C2	Index File	WGS; Normal
file	WLOS_0004_MR410976_C2_KAWGS.bwa.final.bam	f6789c93-2a5d-515d-b93f-a780a88f63fa	80847101039	d53697fa1d84ffe88bb8e992062f706e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0004_MR410976_C2_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0004_MR410976_C2	Whole Genome Sequence File	WGS; Normal
file	WLOS_0004_MR410976_T1_KAWGS.bwa.final.bai	a6edda5a-d581-5089-951b-2c3ac912f591	8016640	978a31b4139d166cbc3a0398ab7a6d82	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0004_MR410976_T1_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0004_MR410976_T1	Index File	WGS; Primary OS
file	WLOS_0004_MR410976_T1_KAWGS.bwa.final.bam	e0a5fcdf-0a39-56f4-811e-ec90ab5b6af9	196599972121	de1d5d7036bb5c1b90330a8e3ea52734	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0004_MR410976_T1_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0004_MR410976_T1	Whole Genome Sequence File	WGS; Primary OS
file	WLOS_0004_MR410976_T3_TSMRS.starAligned.final.bai	c3bb6a33-aef5-5e48-8199-363782c18076	5020944	5f53526267464a74cd1978082447662b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0004_MR410976_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLOS_0004_MR410976_T3	Index File	RNA-Seq; Primary OS
file	WLOS_0004_MR410976_T3_TSMRS.starAligned.final.bam	c26feedd-6de6-5d37-a74e-aa88190c9028	14765557083	d8ebec9728fefd4a1b6af745c129e14f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0004_MR410976_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLOS_0004_MR410976_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLOS_0005_MR411336_C2_KAWGS.bwa.final.bam	59522338-19fe-5837-8797-7ed6a7908c91	92813036139	6fdb5dcd2866768ea8aa0f0e8c1b51b7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0005_MR411336_C2_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0005_MR411336_C2	Whole Genome Sequence File	WGS; Normal
file	WLOS_0005_MR411336_T1_KAWGS.bwa.final.bai	ad310caf-4bc2-5fba-a160-c46d06295b19	7882344	46179185427aa01c60ff9dd18ac808ad	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0005_MR411336_T1_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0005_MR411336_T1	Index File	WGS; Primary OS
file	WLOS_0006_MR414747_C2_KAWGS.bwa.final.bai	5ad8aa92-8b05-580c-9706-ca5ea229b9ff	7635224	48aa8e93a4c99b3e28901f4c929773b9	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0006_MR414747_C2_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0006_MR414747_C2	Index File	WGS; Normal
file	WLOS_0006_MR414747_T1_KAWGS.bwa.final.bai	4a105c37-0d8b-55f5-9057-809ed7b3bc41	8279624	0d9f5f8a2046fd90eed2c6d38bd3cee5	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0006_MR414747_T1_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0006_MR414747_T1	Index File	WGS; Primary OS
file	WLOS_0006_MR414747_T1_KAWGS.bwa.final.bam	cf3c7bb4-671a-5da9-b662-a10efdf5ba42	229721855226	d32bd7ded06d0af7be066b9e02671959	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0006_MR414747_T1_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0006_MR414747_T1	Whole Genome Sequence File	WGS; Primary OS
file	WLOS_0006_MR414747_T3_TSMRS.starAligned.final.bam	2326c3ab-f170-58d5-ab31-adddc6aa425c	13695417053	23bcb68a3a9b8e600660766ca42fbcf9	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0006_MR414747_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLOS_0006_MR414747_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLOS_0007_MR415976_C2_KAWGS.bwa.final.bai	51f808a6-4e90-524c-ab47-5472fc7c4313	7816232	43117fe17a3077048389afc5c20615f2	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0007_MR415976_C2_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0007_MR415976_C2	Index File	WGS; Normal
file	WLOS_0007_MR415976_C2_KAWGS.bwa.final.bam	7679ce0c-ed34-5bb5-9c70-f8e54c53f308	142103869336	0cece0b9355fa8e259642c3262fc36ad	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0007_MR415976_C2_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0007_MR415976_C2	Whole Genome Sequence File	WGS; Normal
file	WLOS_0007_MR415976_T1_KAWGS.bwa.final.bai	f88531c5-a58c-5311-a1c0-139750a74cc8	8368224	980a4270cef22fe49f3714d74ce1e990	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0007_MR415976_T1_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0007_MR415976_T1	Index File	WGS; Primary OS
file	WLOS_0007_MR415976_T3_TSMRS.starAligned.final.bai	08b704c4-8b9d-5320-a178-1a8cfd73cd63	5633368	da91406f8d67119ebb1a2d9a641d19a6	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0007_MR415976_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLOS_0007_MR415976_T3	Index File	RNA-Seq; Primary OS
file	WLOS_0008_MR416666_C2_KAWGS.bwa.final.bam	81dfdc3e-59c4-5e49-80e7-3b2e63948318	87976668845	b1479360f296ebaa5d9c420f3d1f3bac	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0008_MR416666_C2_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0008_MR416666_C2	Whole Genome Sequence File	WGS; Normal
file	WLOS_0008_MR416666_T1_KAWGS.bwa.final.bai	b84bfe47-e72c-588d-93a4-768f71f8b219	7882720	37721f01ef02e18202029d96208d6c15	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0008_MR416666_T1_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0008_MR416666_T1	Index File	WGS; Primary OS
file	WLOS_0008_MR416666_T1_KAWGS.bwa.final.bam	5b453d90-411f-536c-bb45-19c8c1f9e925	158108735938	1e18c42abcfefd175f8e3f2e16d302b0	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0008_MR416666_T1_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0008_MR416666_T1	Whole Genome Sequence File	WGS; Primary OS
file	WLOS_0008_MR416666_T3_TSMRS.starAligned.final.bam	6169a643-93c4-5b8e-8448-decfa6efb9b8	16041565368	df7719a5b8d13d780ca8ec87483349d6	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0008_MR416666_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLOS_0008_MR416666_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLOS_0009_MR417471_T1_KAWGS.bwa.final.bai	cedb11cb-9066-5959-8f65-0f90715bbf48	8056656	f3bc416d29f91fb2dd5d800528e9ed79	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0009_MR417471_T1_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0009_MR417471_T1	Index File	WGS; Primary OS
file	WLOS_0009_MR417471_T1_KAWGS.bwa.final.bam	629c2527-c71c-5527-aa3b-fd4d9c401898	188671454714	70257d44422e45f9523eb294e4ddba79	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0009_MR417471_T1_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0009_MR417471_T1	Whole Genome Sequence File	WGS; Primary OS
file	WLOS_0009_MR417471_T3_TSMRS.starAligned.final.bam	65855117-4c1e-51cf-ac00-ad0efda46917	14662052048	4b983848d8af030ebd3f6db1a3a4f8ee	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0009_MR417471_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLOS_0009_MR417471_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLOS_0010_MR418029_C2_KAWGS.bwa.final.bai	13ab58c2-cf5f-59db-b606-58c65b36510b	7709432	d04490f23b7cf8a900329eeba51df483	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0010_MR418029_C2_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0010_MR418029_C2	Index File	WGS; Normal
file	WLOS_0010_MR418029_C2_KAWGS.bwa.final.bam	7dde14c6-da85-5e20-82fc-db46c4389835	116274852886	3ddfc53964a64404341ca893f5278c1d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0010_MR418029_C2_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0010_MR418029_C2	Whole Genome Sequence File	WGS; Normal
file	WLOS_0010_MR418029_T3_TSMRS.starAligned.final.bai	fc99dad3-5293-5a8c-9de2-e84f2c7ea6db	5022592	ea266beba86dfb182423e4529382e863	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0010_MR418029_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLOS_0010_MR418029_T3	Index File	RNA-Seq; Primary OS
file	WLOS_0011_MR421928_C2_KAWGS.bwa.final.bai	980529a2-8825-5c7a-b249-9e1f5e240c8d	7625040	1958d7c78c9f9f340abd6782dbec5b0b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0011_MR421928_C2_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0011_MR421928_C2	Index File	WGS; Normal
file	WLOS_0011_MR421928_C2_KAWGS.bwa.final.bam	354011b5-ad86-51d1-95b5-134eac68c4e3	93489714280	4bcdfa8f67f65eedd4a72745f8e81483	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0011_MR421928_C2_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0011_MR421928_C2	Whole Genome Sequence File	WGS; Normal
file	WLOS_0011_MR421928_T1_KAWGS.bwa.final.bai	d4965d8f-d789-5dc0-873c-f3461e4380cf	7948000	3fdf2429e34a8a1f19ca46fcd7bedfe3	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0011_MR421928_T1_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0011_MR421928_T1	Index File	WGS; Primary OS
file	WLOS_0011_MR421928_T3_TSMRS.starAligned.final.bam	1fd0b8b2-3239-5d3f-bb37-1fd607f6e64a	15165935842	6fc88f8d8bff8f686ddacfb5322e1769	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0011_MR421928_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLOS_0011_MR421928_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLOS_0012_MR424011_C2_KAWGS.bwa.final.bai	941609ba-9ca6-5fc9-a25b-901d15f5b808	7624208	90c550000497d2f3e28684a202e84dbd	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0012_MR424011_C2_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0012_MR424011_C2	Index File	WGS; Normal
file	WLOS_0012_MR424011_T1_KAWGS.bwa.final.bam	54d69039-73e7-5652-9065-415333260ef3	169249554416	fb267d8d269db7f830302ff04df3b323	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0012_MR424011_T1_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0012_MR424011_T1	Whole Genome Sequence File	WGS; Primary OS
file	WLOS_0012_MR424011_T3_TSMRS.starAligned.final.bam	3317f897-7fb9-5b7a-8674-e46a28cd05fb	15683908743	039b8063012712b32b1edd89ea3f698e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0012_MR424011_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLOS_0012_MR424011_T3	RNA Sequence File	RNA-Seq; Primary OS
