library_id	reference_genome_assembly	design_description	library_strategy	library_layout	library_source	library_selection	platform	instrument_model	type	genomic_info_id	file.file_id
WU-0019-N1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d7792ee-debd-11ed-9bed-d7d20b65594b_WU-0019-N1.WES	dg.4DFC/0d7792ee-debd-11ed-9bed-d7d20b65594b
WU-0019-N1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d77cc78-debd-11ed-8ac1-e7c87bf3bd27_WU-0019-N1.WES	dg.4DFC/0d77cc78-debd-11ed-8ac1-e7c87bf3bd27
WU-0019-T1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d780666-debd-11ed-baf3-37036a86f617_WU-0019-T1.WES	dg.4DFC/0d780666-debd-11ed-baf3-37036a86f617
WU-0019-T1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d783e38-debd-11ed-b8c4-2f97f86f5a07_WU-0019-T1.WES	dg.4DFC/0d783e38-debd-11ed-b8c4-2f97f86f5a07
WU-0019-T1-X1P3.RNASEQ	GRCh38	RNA was poly A selected and libraries were prepared using the Illumina TruSeq Stranded Total RNA kit according to the manufacturer's instructions. RNAseq libraries were sequenced on an Illumina NovaSeq.	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d787aec-debd-11ed-9b61-cb6faa3643e3_WU-0019-T1-X1P3.RNASEQ	dg.4DFC/0d787aec-debd-11ed-9b61-cb6faa3643e3
WU-0019-T1-X1P3.RNASEQ	GRCh38	RNA was poly A selected and libraries were prepared using the Illumina TruSeq Stranded Total RNA kit according to the manufacturer's instructions. RNAseq libraries were sequenced on an Illumina NovaSeq.	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d78b99e-debd-11ed-b244-3f209dd171ae_WU-0019-T1-X1P3.RNASEQ	dg.4DFC/0d78b99e-debd-11ed-b244-3f209dd171ae
WU-0019-T1-X1P3.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d78f85a-debd-11ed-befe-632ac0d55d9a_WU-0019-T1-X1P3.WES	dg.4DFC/0d78f85a-debd-11ed-befe-632ac0d55d9a
WU-0019-T1-X1P3.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d7934e6-debd-11ed-b53e-ab2d1bc98dfa_WU-0019-T1-X1P3.WES	dg.4DFC/0d7934e6-debd-11ed-b53e-ab2d1bc98dfa
WU-0020-N1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d796d94-debd-11ed-a8f6-474d3904fbff_WU-0020-N1.WES	dg.4DFC/0d796d94-debd-11ed-a8f6-474d3904fbff
WU-0020-N1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d79a656-debd-11ed-8f2b-6b3c6e7f2bbd_WU-0020-N1.WES	dg.4DFC/0d79a656-debd-11ed-8f2b-6b3c6e7f2bbd
WU-0020-T1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d79e288-debd-11ed-ba60-b71c00d94dac_WU-0020-T1.WES	dg.4DFC/0d79e288-debd-11ed-ba60-b71c00d94dac
WU-0020-T1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d7a1b5e-debd-11ed-a1fa-0b368d7657b3_WU-0020-T1.WES	dg.4DFC/0d7a1b5e-debd-11ed-a1fa-0b368d7657b3
WU-0020-T1-X1P1.RNASEQ	GRCh38	RNA was poly A selected and libraries were prepared using the Illumina TruSeq Stranded Total RNA kit according to the manufacturer's instructions. RNAseq libraries were sequenced on an Illumina NovaSeq.	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d7a56d2-debd-11ed-9966-f7efca9154b9_WU-0020-T1-X1P1.RNASEQ	dg.4DFC/0d7a56d2-debd-11ed-9966-f7efca9154b9
WU-0020-T1-X1P1.RNASEQ	GRCh38	RNA was poly A selected and libraries were prepared using the Illumina TruSeq Stranded Total RNA kit according to the manufacturer's instructions. RNAseq libraries were sequenced on an Illumina NovaSeq.	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d7a8fe4-debd-11ed-b628-575f419936ac_WU-0020-T1-X1P1.RNASEQ	dg.4DFC/0d7a8fe4-debd-11ed-b628-575f419936ac
WU-0020-T1-X1P1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d7ac7b6-debd-11ed-b7ac-a7b828ce11a3_WU-0020-T1-X1P1.WES	dg.4DFC/0d7ac7b6-debd-11ed-b7ac-a7b828ce11a3
WU-0020-T1-X1P1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d7b0910-debd-11ed-9056-97a516f8ec50_WU-0020-T1-X1P1.WES	dg.4DFC/0d7b0910-debd-11ed-9056-97a516f8ec50
WU-0021-N1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d7b4100-debd-11ed-87c7-071e8b0f6385_WU-0021-N1.WES	dg.4DFC/0d7b4100-debd-11ed-87c7-071e8b0f6385
WU-0021-N1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d7b790e-debd-11ed-ad1c-0fdb5a09e394_WU-0021-N1.WES	dg.4DFC/0d7b790e-debd-11ed-ad1c-0fdb5a09e394
WU-0021-T1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d7bb1e4-debd-11ed-aa7c-8321da592d4b_WU-0021-T1.WES	dg.4DFC/0d7bb1e4-debd-11ed-aa7c-8321da592d4b
WU-0021-T1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d7bea42-debd-11ed-a3b3-0f3527f65040_WU-0021-T1.WES	dg.4DFC/0d7bea42-debd-11ed-a3b3-0f3527f65040
WU-0021-T1-X1P1.RNASEQ	GRCh38	RNA was poly A selected and libraries were prepared using the Illumina TruSeq Stranded Total RNA kit according to the manufacturer's instructions. RNAseq libraries were sequenced on an Illumina NovaSeq.	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d7c2f02-debd-11ed-b986-7fb0703ed4a6_WU-0021-T1-X1P1.RNASEQ	dg.4DFC/0d7c2f02-debd-11ed-b986-7fb0703ed4a6
WU-0021-T1-X1P1.RNASEQ	GRCh38	RNA was poly A selected and libraries were prepared using the Illumina TruSeq Stranded Total RNA kit according to the manufacturer's instructions. RNAseq libraries were sequenced on an Illumina NovaSeq.	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d7c6706-debd-11ed-a55f-db86cc104183_WU-0021-T1-X1P1.RNASEQ	dg.4DFC/0d7c6706-debd-11ed-a55f-db86cc104183
WU-0021-T1-X1P1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d7c9eec-debd-11ed-9a72-1382afa08506_WU-0021-T1-X1P1.WES	dg.4DFC/0d7c9eec-debd-11ed-9a72-1382afa08506
WU-0021-T1-X1P1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d7cd9de-debd-11ed-a187-237c31069994_WU-0021-T1-X1P1.WES	dg.4DFC/0d7cd9de-debd-11ed-a187-237c31069994
WU-0021-T2.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d7d1340-debd-11ed-8e69-8bddc146e8f9_WU-0021-T2.WES	dg.4DFC/0d7d1340-debd-11ed-8e69-8bddc146e8f9
WU-0021-T2.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d7d51f2-debd-11ed-b6cc-775e5f3b9155_WU-0021-T2.WES	dg.4DFC/0d7d51f2-debd-11ed-b6cc-775e5f3b9155
WU-0021-T2-X1P1.RNASEQ	GRCh38	RNA was poly A selected and libraries were prepared using the Illumina TruSeq Stranded Total RNA kit according to the manufacturer's instructions. RNAseq libraries were sequenced on an Illumina NovaSeq.	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d7d8bcc-debd-11ed-aec1-c7eb200c5810_WU-0021-T2-X1P1.RNASEQ	dg.4DFC/0d7d8bcc-debd-11ed-aec1-c7eb200c5810
WU-0021-T2-X1P1.RNASEQ	GRCh38	RNA was poly A selected and libraries were prepared using the Illumina TruSeq Stranded Total RNA kit according to the manufacturer's instructions. RNAseq libraries were sequenced on an Illumina NovaSeq.	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d7dc452-debd-11ed-815f-4bffb2adca5e_WU-0021-T2-X1P1.RNASEQ	dg.4DFC/0d7dc452-debd-11ed-815f-4bffb2adca5e
WU-0021-T2-X1P1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d7e0034-debd-11ed-bc5d-17359a15b40a_WU-0021-T2-X1P1.WES	dg.4DFC/0d7e0034-debd-11ed-bc5d-17359a15b40a
WU-0021-T2-X1P1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d7e38ec-debd-11ed-a8b8-cb939105c447_WU-0021-T2-X1P1.WES	dg.4DFC/0d7e38ec-debd-11ed-a8b8-cb939105c447
WU-0023-N1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d7e7104-debd-11ed-b5fd-6b609357f9d4_WU-0023-N1.WES	dg.4DFC/0d7e7104-debd-11ed-b5fd-6b609357f9d4
WU-0023-N1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d7eafac-debd-11ed-ac73-ef0c63c17d4d_WU-0023-N1.WES	dg.4DFC/0d7eafac-debd-11ed-ac73-ef0c63c17d4d
WU-0023-T1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d7ee896-debd-11ed-8bf8-d338dbc7ac08_WU-0023-T1.WES	dg.4DFC/0d7ee896-debd-11ed-8bf8-d338dbc7ac08
WU-0023-T1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d7f21bc-debd-11ed-b3f5-9f57e79b2598_WU-0023-T1.WES	dg.4DFC/0d7f21bc-debd-11ed-b3f5-9f57e79b2598
WU-0023-T1-X2P1.RNASEQ	GRCh38	RNA was poly A selected and libraries were prepared using the Illumina TruSeq Stranded Total RNA kit according to the manufacturer's instructions. RNAseq libraries were sequenced on an Illumina NovaSeq.	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d7f635c-debd-11ed-916a-03d15d40ee70_WU-0023-T1-X2P1.RNASEQ	dg.4DFC/0d7f635c-debd-11ed-916a-03d15d40ee70
WU-0023-T1-X2P1.RNASEQ	GRCh38	RNA was poly A selected and libraries were prepared using the Illumina TruSeq Stranded Total RNA kit according to the manufacturer's instructions. RNAseq libraries were sequenced on an Illumina NovaSeq.	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d7fa182-debd-11ed-a1fc-33adad5ee954_WU-0023-T1-X2P1.RNASEQ	dg.4DFC/0d7fa182-debd-11ed-a1fc-33adad5ee954
WU-0023-T1-X2P1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d7fdb70-debd-11ed-9051-b3aa5f3b0e60_WU-0023-T1-X2P1.WES	dg.4DFC/0d7fdb70-debd-11ed-9051-b3aa5f3b0e60
WU-0023-T1-X2P1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d80140a-debd-11ed-a900-17da3045fbc1_WU-0023-T1-X2P1.WES	dg.4DFC/0d80140a-debd-11ed-a900-17da3045fbc1
WU-0024-N1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d804d94-debd-11ed-af4b-47cc3178c5e2_WU-0024-N1.WES	dg.4DFC/0d804d94-debd-11ed-af4b-47cc3178c5e2
WU-0024-N1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d808912-debd-11ed-adc3-c779f9f97de6_WU-0024-N1.WES	dg.4DFC/0d808912-debd-11ed-adc3-c779f9f97de6
WU-0024-T1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d80c206-debd-11ed-9035-77d4c7a535e0_WU-0024-T1.WES	dg.4DFC/0d80c206-debd-11ed-9035-77d4c7a535e0
WU-0024-T1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d80fb68-debd-11ed-910f-2b7b95079c57_WU-0024-T1.WES	dg.4DFC/0d80fb68-debd-11ed-910f-2b7b95079c57
WU-0024-T1-X1P1.RNASEQ	GRCh38	RNA was poly A selected and libraries were prepared using the Illumina TruSeq Stranded Total RNA kit according to the manufacturer's instructions. RNAseq libraries were sequenced on an Illumina NovaSeq.	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d813862-debd-11ed-ae9e-df54130b66b8_WU-0024-T1-X1P1.RNASEQ	dg.4DFC/0d813862-debd-11ed-ae9e-df54130b66b8
WU-0024-T1-X1P1.RNASEQ	GRCh38	RNA was poly A selected and libraries were prepared using the Illumina TruSeq Stranded Total RNA kit according to the manufacturer's instructions. RNAseq libraries were sequenced on an Illumina NovaSeq.	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d8170fc-debd-11ed-a3f0-534a710ee291_WU-0024-T1-X1P1.RNASEQ	dg.4DFC/0d8170fc-debd-11ed-a3f0-534a710ee291
WU-0024-T1-X1P1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d81b224-debd-11ed-9eea-d30ccfd9d730_WU-0024-T1-X1P1.WES	dg.4DFC/0d81b224-debd-11ed-9eea-d30ccfd9d730
WU-0024-T1-X1P1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d81f194-debd-11ed-b189-f3968e9ce856_WU-0024-T1-X1P1.WES	dg.4DFC/0d81f194-debd-11ed-b189-f3968e9ce856
WU-0025-N1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d822a74-debd-11ed-9b76-3396e4691a72_WU-0025-N1.WES	dg.4DFC/0d822a74-debd-11ed-9b76-3396e4691a72
WU-0025-N1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d826962-debd-11ed-8bfa-136b1ded11f9_WU-0025-N1.WES	dg.4DFC/0d826962-debd-11ed-8bfa-136b1ded11f9
WU-0025-T1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d82a6c0-debd-11ed-b444-a362ce395fdd_WU-0025-T1.WES	dg.4DFC/0d82a6c0-debd-11ed-b444-a362ce395fdd
WU-0025-T1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d82e234-debd-11ed-a043-ebf3d82fdfba_WU-0025-T1.WES	dg.4DFC/0d82e234-debd-11ed-a043-ebf3d82fdfba
WU-0025-T1-X1P1.RNASEQ	GRCh38	RNA was poly A selected and libraries were prepared using the Illumina TruSeq Stranded Total RNA kit according to the manufacturer's instructions. RNAseq libraries were sequenced on an Illumina NovaSeq.	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d831b14-debd-11ed-b6f5-87f10cc6fed9_WU-0025-T1-X1P1.RNASEQ	dg.4DFC/0d831b14-debd-11ed-b6f5-87f10cc6fed9
WU-0025-T1-X1P1.RNASEQ	GRCh38	RNA was poly A selected and libraries were prepared using the Illumina TruSeq Stranded Total RNA kit according to the manufacturer's instructions. RNAseq libraries were sequenced on an Illumina NovaSeq.	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d835444-debd-11ed-8c78-4b9d935bd080_WU-0025-T1-X1P1.RNASEQ	dg.4DFC/0d835444-debd-11ed-8c78-4b9d935bd080
WU-0025-T1-X1P1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d838f36-debd-11ed-aa17-37ee415af79c_WU-0025-T1-X1P1.WES	dg.4DFC/0d838f36-debd-11ed-aa17-37ee415af79c
WU-0025-T1-X1P1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d83c7e4-debd-11ed-bb43-d71c30954f15_WU-0025-T1-X1P1.WES	dg.4DFC/0d83c7e4-debd-11ed-bb43-d71c30954f15
WU-0026-N1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d840128-debd-11ed-adb8-a3e090d137c7_WU-0026-N1.WES	dg.4DFC/0d840128-debd-11ed-adb8-a3e090d137c7
WU-0026-N1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d843fa8-debd-11ed-98f5-1b80de177b5e_WU-0026-N1.WES	dg.4DFC/0d843fa8-debd-11ed-98f5-1b80de177b5e
WU-0026-T1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d8478ba-debd-11ed-a0aa-8fa227126d11_WU-0026-T1.WES	dg.4DFC/0d8478ba-debd-11ed-a0aa-8fa227126d11
