type	file_name	uuid	file_size	md5sum	file_status	file_location	file_format	acl	case.case_id	study.clinical_study_designation	sample.sample_id	diagnosis.diagnosis_id	file_type	file_description
file	T-25_recal_reads.bai	7a39356c-ffeb-5722-b840-9020e8df243b	5742376.0	0ef32b61b09aed1aa1fe75e610fdb033	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-25_recal_reads.bai	bai	['Open']			OSA02-T-25		Index File	BAM Index of WES reads - OSA02-T-25 primary tumor
file	T-25_recal_reads.bam	3b619909-928b-5fdd-9cc3-07977906297d	23180000171.0	1a2cd40880aefccc5c345d5f721be429	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-25_recal_reads.bam	bam	['Open']			OSA02-T-25		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-T-25 primary tumor
file	T-276_recal_reads.bai	4354bf67-2379-5c66-b6eb-bd149f6630d8	5749400.0	73d72d68e9b47427abdf5f48dcc140b9	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-276_recal_reads.bai	bai	['Open']			OSA02-T-276		Index File	BAM Index of WES reads - OSA02-T-276 primary tumor
file	T-276_recal_reads.bam	aec30298-f109-5ffa-acb6-227d52f319fb	18668940690.0	31fff167d03d1c055e324fad26f09a92	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-276_recal_reads.bam	bam	['Open']			OSA02-T-276		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-T-276 primary tumor
file	T-29C_recal_reads.bai	66b539fb-899a-5ddb-9506-bedeb2c9951b	6119736.0	3f097bf9deb57cf80f5dd4ad23275891	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-29C_recal_reads.bai	bai	['Open']			OSA02-T-29C		Index File	BAM Index of WES reads - OSA02-T-29C primary tumor
file	T-29C_recal_reads.bam	4801e113-8223-5983-b806-3afc538a2983	24393419051.0	f0c2b1b097c7c12fdd4587f61afeb37d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-29C_recal_reads.bam	bam	['Open']			OSA02-T-29C		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-T-29C primary tumor
file	T-343_recal_reads.bai	6fa59064-aa81-5af0-b52d-b8ba4c8468c9	5797808.0	9a5a78aff013ab0eb0a937e46b447f81	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-343_recal_reads.bai	bai	['Open']			OSA02-T-343		Index File	BAM Index of WES reads - OSA02-T-343 primary tumor
file	T-343_recal_reads.bam	858adbc2-5516-5a7d-aa2f-7a266a774171	23000063655.0	83a5ceb72dd8b4a882e4273b246b5ea6	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-343_recal_reads.bam	bam	['Open']			OSA02-T-343		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-T-343 primary tumor
file	T-346_recal_reads.bai	0cf3d4b5-2dfc-5b4a-81cb-e0a185af1e2c	5960520.0	9111e6d28829b36c29734a0bf4754173	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-346_recal_reads.bai	bai	['Open']			OSA02-T-346		Index File	BAM Index of WES reads - OSA02-T-346 primary tumor
file	T-346_recal_reads.bam	bfa093f2-52d1-55eb-937e-34abe9c618c1	21502378285.0	4eba69c90647bd9156b9d7feb93c2491	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-346_recal_reads.bam	bam	['Open']			OSA02-T-346		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-T-346 primary tumor
file	T-399_recal_reads.bai	74b22312-3c69-5db3-bd05-12bdeadeba7b	5416768.0	258a1f2d516a28e69d1c162bba4935b3	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-399_recal_reads.bai	bai	['Open']			OSA02-T-399		Index File	BAM Index of WES reads - OSA02-T-399 primary tumor
file	T-399_recal_reads.bam	ee0e53e9-f36f-5cd6-9541-b8d4d474d489	24940763170.0	9c15445b3b4f77c000b5b28f62946dea	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-399_recal_reads.bam	bam	['Open']			OSA02-T-399		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-T-399 primary tumor
file	T-424_recal_reads.bai	3946f252-c0bf-5489-a2cd-610c93c7b1fa	5767184.0	d670864b8c5738d5c02de5bb40699929	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-424_recal_reads.bai	bai	['Open']			OSA02-T-424		Index File	BAM Index of WES reads - OSA02-T-424 primary tumor
file	T-424_recal_reads.bam	8202a85c-1ebe-52eb-b3a1-dd1cab3f7b2f	21952591381.0	167abee244242abb8ba097e90f8c209e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-424_recal_reads.bam	bam	['Open']			OSA02-T-424		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-T-424 primary tumor
file	T-458_recal_reads.bai	0b788fe3-cc0b-52a5-8ec6-3bca58544ae2	5683600.0	a6bbaf9097c7661d1c74d5cf55fc89e9	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-458_recal_reads.bai	bai	['Open']			OSA02-T-458		Index File	BAM Index of WES reads - OSA02-T-458 primary tumor
file	T-458_recal_reads.bam	e65f0927-dd25-56d6-ae36-de89faae3a56	21789808775.0	f334b69ca19295da438b7f06dd5a3105	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-458_recal_reads.bam	bam	['Open']			OSA02-T-458		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-T-458 primary tumor
file	T-554_recal_reads.bai	0e020b6f-5ab2-50d6-99ed-2a6de2000b79	5867712.0	ee3f638ddd48fc7ca676926d50763af0	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-554_recal_reads.bai	bai	['Open']			OSA02-T-554		Index File	BAM Index of WES reads - OSA02-T-554 primary tumor
file	T-554_recal_reads.bam	fe72e8fa-d7a2-568c-b17f-faa14621d82c	22465550524.0	6ded20e2a31c74e1f164c613063431b2	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-554_recal_reads.bam	bam	['Open']			OSA02-T-554		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-T-554 primary tumor
file	T-74_recal_reads.bai	b9c0986e-9f46-53cb-b5b7-9bda0264cb33	6354896.0	4534deba9a38a7333c40048493023ddb	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-74_recal_reads.bai	bai	['Open']			OSA02-T-74		Index File	BAM Index of WES reads - OSA02-T-74 primary tumor
file	T-74_recal_reads.bam	bb7b64c7-4905-5398-b1a4-17538da74a07	19469367736.0	70846770db0cc11b12ef0760038d716c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-74_recal_reads.bam	bam	['Open']			OSA02-T-74		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-T-74 primary tumor
file	T-843_recal_reads.bai	1a32db44-b9ba-5ae9-a4da-1d3927dc5202	5643512.0	9898d11232e323212da289c4a58f4654	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-843_recal_reads.bai	bai	['Open']			OSA02-T-843		Index File	BAM Index of WES reads - OSA02-T-843 primary tumor
file	T-843_recal_reads.bam	120b040d-4c21-5a7a-bb1d-e1c7b1323f91	18481309043.0	2214578d901e25b7b854a066342e1462	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-843_recal_reads.bam	bam	['Open']			OSA02-T-843		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-T-843 primary tumor
file	T-856_recal_reads.bai	cd7546c3-dc28-5e37-9d34-a63df39d5711	5856256.0	87832f92b03d6315fc62da6859658ef5	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-856_recal_reads.bai	bai	['Open']			OSA02-T-856		Index File	BAM Index of WES reads - OSA02-T-856 primary tumor
file	T-856_recal_reads.bam	f89c015c-6f5c-5302-ae8b-f3a34c5604b7	20833585792.0	afec58f9a6f98ffc3404446286460d68	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-856_recal_reads.bam	bam	['Open']			OSA02-T-856		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-T-856 primary tumor
file	T-907_recal_reads.bai	7c9730aa-c74a-525d-a64b-68d839670892	6291864.0	a0c1739d2c51815c5003ec60b703c500	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-907_recal_reads.bai	bai	['Open']			OSA02-T-907		Index File	BAM Index of WES reads - OSA02-T-907 primary tumor
file	T-907_recal_reads.bam	96932d7f-9a88-5cfc-964d-b9707e5d34ac	28259424958.0	cb3d8bed59b2a93d3fa762235905ab0b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-907_recal_reads.bam	bam	['Open']			OSA02-T-907		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-T-907 primary tumor
file	T-992_recal_reads.bai	ced4cc87-a18f-5fe2-9798-646679972277	6051336.0	b41b63aa70198a262243c02055e61e08	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-992_recal_reads.bai	bai	['Open']			OSA02-T-992		Index File	BAM Index of WES reads - OSA02-T-992 primary tumor
file	T-992_recal_reads.bam	407ff3cb-5c1f-5d06-a612-ca7840c5abc8	22729159739.0	e1b90c24df384456720919c7d15ae828	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-992_recal_reads.bam	bam	['Open']			OSA02-T-992		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-T-992 primary tumor
file	T-999_recal_reads.bai	34fae16c-c559-5fcc-83e0-88c95873e2c7	6150136.0	96892c6a260a0ea8eac8985ddaf6b451	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-999_recal_reads.bai	bai	['Open']			OSA02-T-999		Index File	BAM Index of WES reads - OSA02-T-999 primary tumor
file	T-999_recal_reads.bam	54250717-dd07-5531-9cb2-62c54b576258	22521533785.0	534ccf857a294e356abcae40a88cc856	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-999_recal_reads.bam	bam	['Open']			OSA02-T-999		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-T-999 primary tumor
file	N1.CEL	a23a096a-7081-50ae-973f-718fd468d421	9684426.0	c4e563ae89103ae6746b86e05930534e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N1.CEL	cel	['Open']			OSA02-N1		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-N1 normal tissue
file	N10.CEL	0df39116-4389-528b-b73c-d5db4f15a53b	9684594.0	cee6860e4fcf50df287c58df4f48061b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N10.CEL	cel	['Open']			OSA02-N10		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-N10 normal tissue
file	N2.CEL	01cdb842-00d1-5f07-b3d5-8335adf17e6b	9684465.0	79aba1a5383b1a1dcce65cb0c921e6a6	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N2.CEL	cel	['Open']			OSA02-N2		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-N2 normal tissue
file	N3.CEL	37784781-ae0b-51e2-8525-b29350f8b996	9684514.0	682fd96bcbf425ce933f20b2eb30e452	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N3.CEL	cel	['Open']			OSA02-N3		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-N3 normal tissue
file	N4.CEL	a95bdf46-db1a-5a79-b029-2cba33fcfa2d	9684826.0	6a75ed6857c259c42e59d652bffc1a88	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N4.CEL	cel	['Open']			OSA02-N4		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-N4 normal tissue
file	N5.CEL	04140815-c0ef-549b-b329-82c5ce299006	9684718.0	b7f23787d8965eee3d1fae6432d782fc	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N5.CEL	cel	['Open']			OSA02-N5		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-N5 normal tissue
file	N8.CEL	a97452c0-8e4f-53a2-8bd3-f799a5a948a8	9685369.0	423bc0bd17051e55675eb4fb8e560fc4	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N8.CEL	cel	['Open']			OSA02-N8		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-N8 normal tissue
file	N9.CEL	4209234c-fe17-5826-89a2-224c95d720bd	9685194.0	88ae5667b26ed15a5d65d280b3da8ae6	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N9.CEL	cel	['Open']			OSA02-N9		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-N9 normal tissue
file	T1023.CEL	d8e5b3f7-d4d9-54c8-80b5-54329251e78d	9701266.0	42894b55cc9077f32385d43bf1c0cc02	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T1023.CEL	cel	['Open']			OSA02-T-1023		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T-1023 primary tumor
file	T1032.CEL	b7faf8b0-8c16-5c5e-a61a-ce2e2b5f924a	9699928.0	0856e8fc6c55fbac80b70dba5b67bede	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T1032.CEL	cel	['Open']			OSA02-T-1166		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T-1166 primary tumor
file	T105.CEL	50d4ac0c-663b-5019-b06d-4ed282d7c8a0	9701242.0	264e3e29dc86b25380596deaf6268fd8	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T105.CEL	cel	['Open']			OSA02-T105		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T105 primary tumor
file	T1087.CEL	6986b979-5848-5dd0-9288-725237b640ee	9701790.0	5676059943d9ba0c2adff9b5ae55653c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T1087.CEL	cel	['Open']			OSA02-T-1087		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T-1087 primary tumor
file	T1096.CEL	4194e203-b9a0-5574-88fc-3430cbd2ffe0	9699572.0	27dd354ca6ef44379b6949911c8166c6	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T1096.CEL	cel	['Open']			OSA02-T-1096		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T-1096 primary tumor
file	T10A.CEL	5d423965-f2e9-5976-b010-b9cc18147cf4	9699606.0	7d1366f90b213e9eca9bdf846a58911f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T10A.CEL	cel	['Open']			OSA02-T10A		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T10A primary tumor
file	T1192.CEL	f5ced841-deb6-55b0-af30-2df34a2d4ada	9700938.0	4f28e6ccbd6c4d55c51cfb2bc7886968	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T1192.CEL	cel	['Open']			OSA02-T-1192		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T-1192 primary tumor
file	T11B.CEL	c3edb4d9-3b81-531c-a33f-ef237465016d	9700518.0	fe418fc6b0473b86cd993c2ffea6fc85	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T11B.CEL	cel	['Open']			OSA02-T11B		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T11B primary tumor
file	T1246.CEL	aea8a087-64a9-586c-b6eb-0bca0130c050	9700890.0	1241bd225a37595478d54a85450685cb	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T1246.CEL	cel	['Open']			OSA02-T-1246		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T-1246 primary tumor
file	T1247.CEL	f8d9a1d7-1ee8-5b8c-a8b5-24b7933fa861	9700236.0	0d2c459a27896b78b902c961e56c3a80	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T1247.CEL	cel	['Open']			OSA02-T-1247		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T-1247 primary tumor
file	T1272.CEL	74c0d1c3-02b3-5848-ad99-e46ac1db65d7	9700954.0	33726c966a68d456382b2d6d682a1279	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T1272.CEL	cel	['Open']			OSA02-T-1272		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T-1272 primary tumor
file	T12A.CEL	7a1d3389-9dc0-5a81-9273-dd554e7c369c	9700038.0	3dd5af8ae9e6bbc7dafc78e44b21cfcc	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T12A.CEL	cel	['Open']			OSA02-T12A		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T12A primary tumor
file	T134.CEL	2d8855b4-0bb5-53c1-a0a9-4c42f2e232c0	9700846.0	c66528d150b468d8916a5da34a23e6db	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T134.CEL	cel	['Open']			OSA02-T-134		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T-134 primary tumor
file	T13C.CEL	708e7e9d-efc9-54e1-a536-efa4d0c3a668	9702486.0	d9bc35f070f6590e9dfa63a0b90df6c1	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T13C.CEL	cel	['Open']			OSA02-T13C		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T13C primary tumor
file	T149.CEL	90be150b-3f3a-5f6e-afca-e18ad9b032d1	9700666.0	4b8ffce71f14c9cf1326ffb70f0a01f4	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T149.CEL	cel	['Open']			OSA02-T-149		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T-149 primary tumor
file	T14B.CEL	ea5705b3-b882-5e18-9f01-c2d691a20e01	9700496.0	89f1a3faadbb0b52789054b666199982	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T14B.CEL	cel	['Open']			OSA02-T14B		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T14B primary tumor
file	T15.CEL	41de2751-8266-542e-858c-752876cc531d	9701554.0	530e1e9d9a28d5e72e77e1aabde20e26	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T15.CEL	cel	['Open']			OSA02-T15		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T15 primary tumor
file	T153.CEL	c29117d4-d367-5150-9dfe-92db273a5365	9700020.0	627fb00b787f8a4511f396085dd815a3	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T153.CEL	cel	['Open']			OSA02-T-153		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T-153 primary tumor
file	T153599.CEL	f0813c04-10b4-5ec5-9a72-c6923e0e6520	9688873.0	7064c02126ad8c7a0cfbe00dd6122bbf	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T153599.CEL	cel	['Open']			OSA02-T153599		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T153599 primary tumor
file	T15A.CEL	ef782eb7-d1a7-5e98-b6c8-c1f190e04f6e	9699926.0	64e9b94e257bbe9ac905b0c152f25f34	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T15A.CEL	cel	['Open']			OSA02-T15A		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T15A primary tumor
file	T168327.CEL	2f3b2544-2c5c-5e21-855c-3f776c6480f2	9688745.0	64329d561760f500009c89dbecaa2610	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T168327.CEL	cel	['Open']			OSA02-T168327		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T168327 primary tumor
file	T16B.CEL	f67ba937-0012-5b64-bebd-333b9a4b74c0	9699646.0	ba70240f6173228ceeb4cea8b76df9c6	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T16B.CEL	cel	['Open']			OSA02-T16B		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T16B primary tumor
file	T173175.CEL	b9816a68-5008-5e33-961e-a2c52ee86654	9689783.0	8494ddb30c0cbe4e3ec4675274a816cf	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T173175.CEL	cel	['Open']			OSA02-T173175		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T173175 primary tumor
file	T179891.CEL	564ea8c1-b362-5fbf-a7e2-d3b266578f95	9689497.0	ef3bae618f0cff4797a4aae655f682e6	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T179891.CEL	cel	['Open']			OSA02-T179891		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T179891 primary tumor
file	T17B.CEL	6277f7ea-0f86-594c-99c4-47f3ca996e95	9699430.0	dfee3eb725313ed3d693f88508faefd7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T17B.CEL	cel	['Open']			OSA02-T17B		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T17B primary tumor
file	T180119.CEL	b0019260-8c67-5ed5-b77b-f3a30b200784	9688725.0	7d488de251b24a6b20f4e8f8ad1dc86b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T180119.CEL	cel	['Open']			OSA02-T180119		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T180119 primary tumor
file	T180223.CEL	f628bf9c-5009-5b81-bfb3-3241179ca785	9689865.0	5c1bfb04c947b4ea5716d26447cbdfbb	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T180223.CEL	cel	['Open']			OSA02-T180223		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T180223 primary tumor
file	T184844.CEL	fcfb3752-db0e-5b6b-a8f1-9f51efda0587	9689995.0	b1c578d5f4d1cd650f1bd800058bd481	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T184844.CEL	cel	['Open']			OSA02-T184844		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T184844 primary tumor
file	T188084.CEL	fd6f69cd-379e-5227-8948-457dd3b7d7c6	9689377.0	2e21d06da08db4ae178a64e9d6ecc6c3	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T188084.CEL	cel	['Open']			OSA02-T188084		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T188084 primary tumor
file	T18B.CEL	a290c039-4f61-5a03-826a-08a60c94c042	9699524.0	89b1caa84831c06f4ccb55d54cd785de	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T18B.CEL	cel	['Open']			OSA02-T18B		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T18B primary tumor
file	T190030.CEL	33c931a4-ef38-5a9d-9179-20ba429f649a	9689507.0	8356f564e5c7648ec2b49281071579b3	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T190030.CEL	cel	['Open']			OSA02-T190030		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T190030 primary tumor
file	T193231.CEL	e37351e6-faaa-5b02-a60a-e9877b7e62ff	9689455.0	157afc3ff925138fb31952ced492b0b7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T193231.CEL	cel	['Open']			OSA02-T193231		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T193231 primary tumor
file	T19B.CEL	b396d5dd-ccc1-5641-936a-345018d7d680	9699498.0	ba3bae20beea6c059c8922b5b3b1a6a2	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T19B.CEL	cel	['Open']			OSA02-T19B		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T19B primary tumor
file	T1C.CEL	140a441b-40dc-5022-85d4-259a12df89bc	9698754.0	86fadb67afa656cefc94c776c7ffa073	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T1C.CEL	cel	['Open']			OSA02-T1C		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T1C primary tumor
file	T204714.CEL	76a0964d-b27b-5378-a1db-983121db3377	9689439.0	9166db5e714012ed5978ef5c1198166a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T204714.CEL	cel	['Open']			OSA02-T204714		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T204714 primary tumor
file	T208513.CEL	3e37aaca-28f7-5e5c-a0c9-4b7be7d998b4	9689509.0	a92ffa9c84e2654bf3b259704361eed1	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T208513.CEL	cel	['Open']			OSA02-T208513		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T208513 primary tumor
file	T208756.CEL	28398369-051c-50ec-bc3a-ec07abb92991	9689615.0	277a62faf7c7f4460e08d61b72d40f50	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T208756.CEL	cel	['Open']			OSA02-T208756		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T208756 primary tumor
file	T208911.CEL	5d69978a-0121-57a5-a273-e2f2262cc378	9689867.0	44ecf374beb9b4ea69085d32f47e820f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T208911.CEL	cel	['Open']			OSA02-T208911		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T208911 primary tumor
file	T20A.CEL	da4dce16-691d-571b-ae6d-e8ae7fa3a1fd	9700698.0	af5602563c5a2803320420054ad8ee9b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T20A.CEL	cel	['Open']			OSA02-T20A		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T20A primary tumor
file	T212759.CEL	ab849972-d740-59aa-ab77-2abfe06d6329	9689519.0	516bf7532ec4db1e9046e0f31ae13cf1	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T212759.CEL	cel	['Open']			OSA02-T212759		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T212759 primary tumor
file	T21A.CEL	64937fd5-cbcc-5dfb-bf5c-1809cc5771ac	9698650.0	7e17379fa85c26d882d6a81e24f0b1c2	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T21A.CEL	cel	['Open']			OSA02-T21A		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T21A primary tumor
file	T223986.CEL	ef8a5f2e-92eb-5a55-8cf5-7d0d99660d88	9689357.0	8a9b8332150bce5ad056f495d457ab46	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T223986.CEL	cel	['Open']			OSA02-T223986		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T223986 primary tumor
file	T22A.CEL	7a7f620a-4d9d-56f6-ae31-96c1c7cf17d6	9699514.0	c7177434b4d52dcdcc7e498a133da614	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T22A.CEL	cel	['Open']			OSA02-T22A		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T22A primary tumor
file	T23B.CEL	534cf4af-6f58-529a-acf9-98f3b2575336	9698850.0	1153f330c2c1a56dd68c32c5580cc3e2	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T23B.CEL	cel	['Open']			OSA02-T23B		Affymetrix GeneChip Analysis File	Canine2.0 GeneChip data - OSA02-T23B primary tumor
