file_type	study.phs_accession	submission_version	experimental_strategy_and_data_subtypes	file_id	file.file_id	sample.sample_id	md5sum	updated	file_url_in_cds	file_size	file_name	type	uuid	participant.study_participant_id
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/c773eb49-e25b-4937-b97e-65ee8d233c78			416dce3808a1df7a7a64061cf2858a85	2024-06-04T14:14:30.430000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPRN.json	26774	PBBPRN.json	file	a0100ff9-4561-5a88-b6fd-e7ea8323d1dc	phs002790_PBBPRN
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/a0695bd1-c37f-465a-9071-e8b3993b13ca			eaea620574fc197b5f635d0858d237e6	2024-06-04T14:14:30.434000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPRP.json	16347	PBBPRP.json	file	c8021817-c84f-553b-b129-0810ed1ac998	phs002790_PBBPRP
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/b8194094-6d02-4026-8347-0ace329a5203			ff1b6c7880fe730a8e0a66f7f167ca41	2024-06-04T14:14:30.439000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPRS.json	16298	PBBPRS.json	file	487b0c23-dfb1-5a5e-b0f3-bbacec22b893	phs002790_PBBPRS
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/dacae4cb-efcc-40bb-9195-dbe9218d28be			d86d21617715c3e862262c908f49ab83	2024-06-04T14:14:30.443000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPRU.json	7356	PBBPRU.json	file	48cb5fa0-629c-5539-bd06-5aa3cbec928a	phs002790_PBBPRU
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/8d97a6fb-886f-4245-9cd6-8396d6507969			00930266c1dc8334098937c5504a0fe0	2024-06-04T14:14:30.447000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPSJ.json	7356	PBBPSJ.json	file	75464ae0-91ba-5210-bd66-23cc5125188a	phs002790_PBBPSJ
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/ed1be9ef-6528-4351-afa4-68fb0486025e			14a72321dcae16825b2093e344ec8aba	2024-06-04T14:14:30.452000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPSM.json	7379	PBBPSM.json	file	0bbba888-7455-5548-9a64-1d252bd24af7	phs002790_PBBPSM
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/b5f15c9d-87bb-48c1-8543-6b4b8b8e5c6a			1fc79cc347925759d9996ce9953ef309	2024-06-04T14:14:30.457000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPSX.json	16327	PBBPSX.json	file	012ca971-59c8-5de0-933d-a97f610b4233	phs002790_PBBPSX
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/087c46a4-e79c-47b2-ad89-a5d248175ae8			ec3bbb1499da8ee85e1f310d24cab187	2024-06-04T14:14:30.461000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPSZ.json	7129	PBBPSZ.json	file	c2f15227-01bf-50f5-b98e-e9adf7bbab27	phs002790_PBBPSZ
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/c66a93d9-6dbd-4d8d-9bc7-3595a3e0f90f			78269f747091d0e4481ce6ff9924ee2a	2024-06-04T14:14:30.466000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPTA.json	6152	PBBPTA.json	file	cabcacf0-c17f-5f5f-89f3-e018e87f7855	phs002790_PBBPTA
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/5f5b010c-0d3d-422e-8ae4-232faf725d72			10fa7ff4ca656a8944c73bcb5586a7cf	2024-06-04T14:14:30.471000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPTC.json	5571	PBBPTC.json	file	cde758df-8adf-5a3b-8a53-1dae14fc4868	phs002790_PBBPTC
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/4067397a-22a8-4baf-9914-0502a52d7d19			7cae4288e0d01dad21475ed867674384	2024-06-04T14:14:30.476000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPTS.json	7348	PBBPTS.json	file	73a06530-b5ad-5139-9ccd-2fdc71e7eeab	phs002790_PBBPTS
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/2047fa33-12f3-4063-a529-453c22637eec			ba0cd589545c4ba3636edbfe24ed2f28	2024-06-04T14:14:30.481000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPTU.json	6213	PBBPTU.json	file	8f5f2888-6cf4-59ad-8238-88ffc5f13b94	phs002790_PBBPTU
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/6b5a4ae7-3a7d-478f-8ea4-5c55f1615a27			e04186a2066beb7239a36e3b80a1b575	2024-06-04T14:14:30.486000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPUC.json	21803	PBBPUC.json	file	9b3b2560-deab-547c-915c-2225cbf54db7	phs002790_PBBPUC
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/210a25bd-6f0b-45bc-b281-5031429c6568			daf18ef4d23040263526e50ff32cff97	2024-06-04T14:14:30.491000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPUG.json	6216	PBBPUG.json	file	4805613f-3bb1-57fb-807f-a6cb7cedebec	phs002790_PBBPUG
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/32166d36-1324-4eb3-824e-cdeb71ed752a			92d17792eb46d8c7beb969c41907c7fb	2024-06-04T14:14:30.496000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPUJ.json	7147	PBBPUJ.json	file	ec90171a-c78d-52c4-bd53-9a19081ba7a4	phs002790_PBBPUJ
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/1bd35ced-47bb-4b1a-b4e3-dd3ec28b2d2f			aaffa3d62d06894da53c447c2e1f7ea8	2024-06-04T14:14:30.501000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPUW.json	26683	PBBPUW.json	file	ff025534-b0e9-56d6-875e-71bc58fa6908	phs002790_PBBPUW
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/d04aea70-7b66-4dd1-a71d-94f3a17a6b87			983ca5f6435260ff4715a126f3a75eaf	2024-06-04T14:14:30.507000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPVC.json	7341	PBBPVC.json	file	1a295f1c-df82-59c5-a4e5-6db29e40b52f	phs002790_PBBPVC
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/3ea75d90-e7c5-4aeb-912e-6c1501726504			73fd4356ca39c28a3effdf1e75e991ef	2024-06-04T14:14:30.512000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPVG.json	16327	PBBPVG.json	file	cc75ea78-8549-5aba-8888-42a8b8b4c7cc	phs002790_PBBPVG
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/07dea02f-15d1-4a49-9601-96c43fe6ac4b			c1f04b94f126250b1aff48822ac7cf07	2024-06-04T14:14:30.516000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPVL.json	6206	PBBPVL.json	file	8d721d73-3463-5007-9c4d-9d558cbbfabe	phs002790_PBBPVL
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/d5ee45e9-5b9c-4fd3-afe4-d6db432b8027			a60bee84c6c0ca10ade141601486a570	2024-06-04T14:14:30.521000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPVR.json	26625	PBBPVR.json	file	52795cd7-399c-59c6-8620-1e1d2c90d509	phs002790_PBBPVR
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/3d21c206-be66-484d-a813-6b9a4ae61be3			1cec61dea14e52ee64de873deefd316a	2024-06-04T14:14:30.526000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPVS.json	26648	PBBPVS.json	file	09183cc4-9ee0-54a2-a570-b6d7aac7537c	phs002790_PBBPVS
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/19ef8552-82eb-4086-a7a7-26a619d76d97			4e3008450ad1ceec51d17fb710e256f4	2024-06-04T14:14:30.531000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPVW.json	6220	PBBPVW.json	file	ee3c51cd-a7bb-5b45-9d80-89eec275b193	phs002790_PBBPVW
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/5cb0d67a-abe5-4d75-9d36-a5435cad3ef5			fd19a68cd6302ff24e9a31979a75d7c0	2024-06-04T14:14:30.536000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPVX.json	16313	PBBPVX.json	file	db3065ea-3601-5c0b-8244-d8ef436e0b4b	phs002790_PBBPVX
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/0ae6403f-8d3d-41b1-b123-c4989c923d72			2a826fe7e8965060d918fb49ad990322	2024-06-04T14:14:30.541000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPWD.json	26682	PBBPWD.json	file	e7e111f4-ff16-5225-b23f-93a5ff08e07a	phs002790_PBBPWD
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/3ef91f71-6e6e-4bab-af8c-4b6cb2eff5dd			a8e4405b3343aa2c4e0ff747355a6217	2024-06-04T14:14:30.546000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPWE.json	17520	PBBPWE.json	file	3e452269-f505-5c8a-913e-40dd7b81bd88	phs002790_PBBPWE
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/a7c39268-c391-4d02-9f99-45ebee905ebd			eeab471ca9698c692322eaf4795e4c3c	2024-06-04T14:14:30.551000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPWG.json	6131	PBBPWG.json	file	7398a3a3-bb26-547c-b0f0-00722b61fdcf	phs002790_PBBPWG
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/fcc73cd0-7ce9-4e66-9c61-ab0df1af5c1c			6993060f37ec7f23268b87f3fcaecb95	2024-06-04T14:14:30.556000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPWH.json	16292	PBBPWH.json	file	995785d6-c0c4-5a97-b0b1-2372c16e9921	phs002790_PBBPWH
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/bd9765e8-d87f-466f-898b-6e4910bd27e7			1e43ae2578aa57dd8508bc00c6dbaad4	2024-06-04T14:14:30.561000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPWK.json	16320	PBBPWK.json	file	b254949d-0330-5db5-bcd3-ff0b85ac06d2	phs002790_PBBPWK
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/ac24ff72-d208-4919-90b9-735565a53b89			0d731dc4f448913816908b22a0b03db7	2024-06-04T14:14:30.568000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPWT.json	17469	PBBPWT.json	file	2620f116-3629-54ad-89f1-dcf842702f5e	phs002790_PBBPWT
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/4e32dc1d-c068-4f25-900c-373a57802b9b			f90a1bf33778059d60a5025cc740f6dd	2024-06-04T14:14:30.574000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPWU.json	5626	PBBPWU.json	file	69f86736-b4e4-5dc0-b93e-bec221cd5fd4	phs002790_PBBPWU
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/3c69ebfd-02e1-42fb-8d02-6b3bf3e96e92			0423e51072ce2ae3e6a971b1e40d4b40	2024-06-04T14:14:30.578000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPXA.json	15792	PBBPXA.json	file	aed08552-293e-5148-8189-f151b44d4f6d	phs002790_PBBPXA
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/1defe7e1-1d7b-4905-9062-4e59bd738149			ac9252180e2791a0c0dac9f2b5c11952	2024-06-04T14:14:30.583000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPXG.json	16332	PBBPXG.json	file	b75c52d6-d7ef-5cbc-8677-b97ae5879fa9	phs002790_PBBPXG
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/7a914261-e1fe-4331-adfd-33a492443d59			6b1174e028e397a9296063b0bce57e55	2024-06-04T14:14:30.588000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPXH.json	6196	PBBPXH.json	file	f016c613-39c5-5f97-95d0-c37ef89421d4	phs002790_PBBPXH
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/e0f1350f-b35a-4a10-828f-147a6898607d			9d0ff7a5ce4d6fe74d5e3ac1711e85cf	2024-06-04T14:14:30.592000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPXU.json	16354	PBBPXU.json	file	507a51a8-e2ed-5707-be43-ee1be133399f	phs002790_PBBPXU
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/56b9a46e-8bfb-4a06-bf7c-873edeec1b3e			7801cc6372a7eed9992e0c1bf5ade57f	2024-06-04T14:14:30.597000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPXX.json	26707	PBBPXX.json	file	dd9ac2dd-4c56-5aa4-b6e8-c49ac5b2aeaa	phs002790_PBBPXX
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/6d8737b2-4c84-4b52-aa3e-c2102c0008d4			f7591328a151a9d8f6b47bdfc9115e85	2024-06-04T14:14:30.602000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPYD.json	17934	PBBPYD.json	file	ea7797e5-5124-5da8-b943-98b6749c8edc	phs002790_PBBPYD
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/961ac602-516a-4814-9584-14c77990970d			627beea22f1ee998b182a02633d22015	2024-06-04T14:14:30.607000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPYI.json	6202	PBBPYI.json	file	7690ffee-cf95-58c6-bb92-af25df6fda26	phs002790_PBBPYI
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/f4343c42-38e5-4a9c-9091-ab89668c21a8			7f88be4045b29288fcaf5277b455eb17	2024-06-04T14:14:30.611000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPYS.json	16377	PBBPYS.json	file	9738490a-9223-59c4-ae47-15a5715c8076	phs002790_PBBPYS
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/89b013ba-71fe-4290-9154-585c7318f796			56226cb843b481783ccd31eb474bc109	2024-06-04T14:14:30.620000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBPZW.json	16297	PBBPZW.json	file	8caa707e-15f9-51cc-be8f-26aed89e01c8	phs002790_PBBPZW
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/6e486f3c-46f7-458d-a78d-c28be844c27a			b9b9e7c002573771709ab2f6ab80c576	2024-06-04T14:14:30.626000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBRAB.json	6196	PBBRAB.json	file	8f66a570-0e26-52a4-a21e-600457b7e220	phs002790_PBBRAB
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/74be5d7b-1e9d-4c6e-873a-9ca2786f3432			37135f02bee750157613af138f93251f	2024-06-04T14:14:30.630000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBRAH.json	17700	PBBRAH.json	file	32c46148-a822-5508-826f-e9a7167f15a4	phs002790_PBBRAH
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/22a378e8-f850-4ce0-859e-8ea4a7d49108			bbcb59d7c1a816929fb423bd34ce4376	2024-06-04T14:14:30.635000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBRAK.json	6213	PBBRAK.json	file	6338485e-31d2-5d82-a2c6-fefb663fca77	phs002790_PBBRAK
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/af3d6949-5e12-4aef-a047-f5202b114d1d			823ffd9889392360423dd094a9605655	2024-06-04T14:14:30.642000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBRAT.json	27834	PBBRAT.json	file	34c3c3ca-3179-55e6-9901-2628b107e60c	phs002790_PBBRAT
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/dc965fe0-134b-4e94-97ba-c3056456ddbe			4417233caca80ffacaada6f32ae45060	2024-06-04T14:14:30.647000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBRAW.json	16341	PBBRAW.json	file	8882bfc9-5a24-56b8-9780-a478af73a419	phs002790_PBBRAW
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/95219084-a52c-43e5-99b3-da6b9e675ed8			afc5e3d9fd37cb9cc5b60b3c68a7aa4f	2024-06-04T14:14:30.654000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBRAZ.json	27854	PBBRAZ.json	file	3bd27447-5440-583b-994d-0ee5f767a5ca	phs002790_PBBRAZ
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/72787194-c21b-44a4-af9e-a59ccb98b676			782283a86a79260835b37089fba587b2	2024-06-04T14:14:30.662000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBRBG.json	26695	PBBRBG.json	file	62172f2a-37bc-57cc-968b-e295437bbae8	phs002790_PBBRBG
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/0957e705-e4da-40dd-aec5-bcf748a050c8			ca5c515095e1a76271d1effe574d3352	2024-06-04T14:14:30.667000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBRBI.json	16492	PBBRBI.json	file	bcebd895-2c9f-5cf7-9ebe-2ab799512d19	phs002790_PBBRBI
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/7f01cce2-a7e9-4a89-92eb-4a1c19dede8d			b484564d6c9fa41526a9600521a13ca7	2024-06-04T14:14:30.671000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBRBK.json	6171	PBBRBK.json	file	01b30f65-f234-506f-b1b0-e5257588c77c	phs002790_PBBRBK
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/1494e3a5-ea1d-45e4-a9df-e129fee3e539			eee621b24734f7acf7eddf663e2a065b	2024-06-04T14:14:30.676000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBRBP.json	17530	PBBRBP.json	file	64e0a1c3-9d82-5ef4-bea8-d0de62353105	phs002790_PBBRBP
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/b271418e-918c-4b00-8d2d-c436a3fb4e13			2a9e7a93604b908bb209f5d47bcfc8bc	2024-06-04T14:14:30.681000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBRBS.json	26696	PBBRBS.json	file	15f514c7-7e16-565a-ad45-d4af301b1766	phs002790_PBBRBS
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/f571bddf-98fc-4bf3-bf2a-d9827781a969			abd0178c342d84835036a2d4b3461cf8	2024-06-04T14:14:30.686000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBRBY.json	26740	PBBRBY.json	file	8e81d847-cd15-5734-bfda-154fc6404df7	phs002790_PBBRBY
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/7c78650f-c6bf-4d66-9b61-9742b9693b76			a6ed364f89e25451ec62fb048063f186	2024-06-04T14:14:30.695000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBRCF.json	26711	PBBRCF.json	file	a736d7dd-2491-5e7e-b338-e9fd122d1946	phs002790_PBBRCF
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/8e32b1f9-bd42-4ab0-afdc-9fa29e9abd06			413b026e62422b483e94410150e0fa81	2024-06-04T14:14:30.700000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBRCR.json	6227	PBBRCR.json	file	696b72b3-78cb-541a-836a-b73d34a37af2	phs002790_PBBRCR
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/22ffa5d6-f097-43e7-b570-e58cab74dff7			e5a689b6bb851b4d634ad22e3f29d80b	2024-06-04T14:14:30.705000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBRCW.json	26665	PBBRCW.json	file	0b75310e-d80f-5cd3-8ab4-68a4e8c33e9c	phs002790_PBBRCW
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/233cf9d6-23b7-4077-9dbb-e17fcd0576f3			df2006cbc3f433dcf9a6f1a5562ccfe6	2024-06-04T14:14:30.710000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBRDE.json	16371	PBBRDE.json	file	be21c4ec-bfd4-514d-b4ca-bc233a27079d	phs002790_PBBRDE
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/9eb84aca-0c2d-4a85-b26d-0fb96410c99a			c7be5e2275ec1dbac924da68ab11ab3e	2024-06-04T14:14:30.715000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBRDG.json	6230	PBBRDG.json	file	34dd1f42-090e-539f-86ce-defade823524	phs002790_PBBRDG
JSON	phs002790	phs002790.v4.p1	"[""WXS""]"	dg.4DFC/26f42abf-3430-4282-9d75-a33bf63a508d			301fc562e13435bbbbd9a32e24b14954	2024-06-04T14:14:30.720000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2023_08_25_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H1/PBBRDL.json	26761	PBBRDL.json	file	5f11f409-9ff6-5fca-960d-12d6da26935c	phs002790_PBBRDL
