type	clinical_measure_file_id	file_name	data_category	file_type	file_description	file_size	md5sum	file_mapping_level	file_access	acl	authz	file_url	dcf_indexd_guid	checksum_algorithm	checksum_value	participant_list	crdc_id	id	study.id	participant.id
clinical_measure_file	H211931_10000iters_1000burnin_bestConsensusAssignments.bed	H211931_10000iters_1000burnin_bestConsensusAssignments.bed	Simple Nucleotide Variation	txt	File containing the mutation assignment information from clonality analysis by Dpclust	358847	71ad41f48aa8aac7cb5c75df877e516f	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211931_10000iters_1000burnin_bestConsensusAssignments.bed	dg.4DFC/f9c19433-63f6-400e-98ca-c0e8b87311c8					582f6668-ca9b-5760-9b04-af1a4dadcf11		c48cdf16-4ba3-527e-b491-f4e7c36db1a5
clinical_measure_file	H211932_10000iters_1000burnin_bestClusterInfo.txt	H211932_10000iters_1000burnin_bestClusterInfo.txt	Simple Nucleotide Variation	txt	File containing the cluster information from clonality analysis by Dpclust	1180	a002c6bedc5f4c5cec62b09ddab8d30a	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211932_10000iters_1000burnin_bestClusterInfo.txt	dg.4DFC/c0d767f2-5e61-4d72-9b1a-96a84a64653f					66f70e72-e3f5-5526-bdaa-9d11f86ce6ff		e75f111c-7371-5903-bbcf-fe9348870410
clinical_measure_file	H211932_10000iters_1000burnin_bestConsensusAssignments.bed	H211932_10000iters_1000burnin_bestConsensusAssignments.bed	Simple Nucleotide Variation	txt	File containing the mutation assignment information from clonality analysis by Dpclust	135453	2285bee95d4cf16a924648280c2901c5	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211932_10000iters_1000burnin_bestConsensusAssignments.bed	dg.4DFC/94fb8c5f-8864-4780-982c-d40087898e67					7aec7b64-86f2-5966-bf48-69659cc25593		e75f111c-7371-5903-bbcf-fe9348870410
clinical_measure_file	H211933_10000iters_1000burnin_bestClusterInfo.txt	H211933_10000iters_1000burnin_bestClusterInfo.txt	Simple Nucleotide Variation	txt	File containing the cluster information from clonality analysis by Dpclust	468	30fee1c35970c6f4066da8f8e2887fc0	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211933_10000iters_1000burnin_bestClusterInfo.txt	dg.4DFC/c8b2372b-b350-4943-9604-70ff6a369cd1					6d224a5d-40ac-5581-ab35-4b54d5b35e22		f22b5454-f43f-5c2e-be59-3a346d8d0c44
clinical_measure_file	H211933_10000iters_1000burnin_bestConsensusAssignments.bed	H211933_10000iters_1000burnin_bestConsensusAssignments.bed	Simple Nucleotide Variation	txt	File containing the mutation assignment information from clonality analysis by Dpclust	84467	2494cbf9b0309110ddd42c5ebe5af8d3	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211933_10000iters_1000burnin_bestConsensusAssignments.bed	dg.4DFC/4a371c57-8eb1-47fe-bb47-faacdc8339db					40da6bc6-08c7-5fb8-8355-9999250a355b		f22b5454-f43f-5c2e-be59-3a346d8d0c44
clinical_measure_file	H211934_10000iters_1000burnin_bestClusterInfo.txt	H211934_10000iters_1000burnin_bestClusterInfo.txt	Simple Nucleotide Variation	txt	File containing the cluster information from clonality analysis by Dpclust	737	8bccac67b2484565c7c03851a1ee58d4	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211934_10000iters_1000burnin_bestClusterInfo.txt	dg.4DFC/19c5490d-c750-43e1-b6af-70bd2f58f1b0					d0cbfd43-c327-5973-b328-0bba06818368		62a0d937-5850-5e94-9aad-eda6df1780ef
clinical_measure_file	H211934_10000iters_1000burnin_bestConsensusAssignments.bed	H211934_10000iters_1000burnin_bestConsensusAssignments.bed	Simple Nucleotide Variation	txt	File containing the mutation assignment information from clonality analysis by Dpclust	1763760	4c60957bc7365687d0083c9b004bf647	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211934_10000iters_1000burnin_bestConsensusAssignments.bed	dg.4DFC/cfef52d7-8e4d-4452-a136-c3df3161d59e					9ddf6782-4e10-57f2-929e-f68bc90eaca4		62a0d937-5850-5e94-9aad-eda6df1780ef
clinical_measure_file	H211936_10000iters_1000burnin_bestClusterInfo.txt	H211936_10000iters_1000burnin_bestClusterInfo.txt	Simple Nucleotide Variation	txt	File containing the cluster information from clonality analysis by Dpclust	746	cf28601a5e741f7b7f81f30146107765	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211936_10000iters_1000burnin_bestClusterInfo.txt	dg.4DFC/1a58beff-4c0f-4742-99d6-c4ec735fc24a					d5b0c1f3-eddc-5727-a217-9b08bc9389ef		9aee14a0-0bf3-53ec-89b1-f3f6fe4e3b51
clinical_measure_file	H211936_10000iters_1000burnin_bestConsensusAssignments.bed	H211936_10000iters_1000burnin_bestConsensusAssignments.bed	Simple Nucleotide Variation	txt	File containing the mutation assignment information from clonality analysis by Dpclust	368664	d264ff60438da37c26a9ac35fd55b84a	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211936_10000iters_1000burnin_bestConsensusAssignments.bed	dg.4DFC/f2412c05-61ce-4aa6-b167-15a4a87aa0cf					4a06e7ef-6162-59b8-9575-4f39094ce7e3		9aee14a0-0bf3-53ec-89b1-f3f6fe4e3b51
clinical_measure_file	H211937_10000iters_1000burnin_bestClusterInfo.txt	H211937_10000iters_1000burnin_bestClusterInfo.txt	Simple Nucleotide Variation	txt	File containing the cluster information from clonality analysis by Dpclust	570	80840ce94b9ddadf3c89b2f9aabd7da5	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211937_10000iters_1000burnin_bestClusterInfo.txt	dg.4DFC/bc761f10-cf20-469a-b8c8-a4f0b26bdc99					45df3a71-6083-5167-bd77-eb1870363c04		25f31468-0b12-5060-9ab2-2de8c453ded1
clinical_measure_file	H211937_10000iters_1000burnin_bestConsensusAssignments.bed	H211937_10000iters_1000burnin_bestConsensusAssignments.bed	Simple Nucleotide Variation	txt	File containing the mutation assignment information from clonality analysis by Dpclust	584363	ca61c58bd3fb1302a4b9bc23af25a505	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211937_10000iters_1000burnin_bestConsensusAssignments.bed	dg.4DFC/8ebd62e8-5851-431c-8766-f0c832f0599a					670e19c4-ccbf-5ab8-a08b-2b828a170458		25f31468-0b12-5060-9ab2-2de8c453ded1
clinical_measure_file	H211938_10000iters_1000burnin_bestClusterInfo.txt	H211938_10000iters_1000burnin_bestClusterInfo.txt	Simple Nucleotide Variation	txt	File containing the cluster information from clonality analysis by Dpclust	816	655eb92b01161a60e2194a5d78229ae7	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211938_10000iters_1000burnin_bestClusterInfo.txt	dg.4DFC/afc146d3-14e4-4d16-a7cc-b8abcdcd765f					615d43eb-27a1-5b45-b908-30f91a2f8029		7ba671c6-7111-5600-b2c9-f57b1c119a20
clinical_measure_file	H211938_10000iters_1000burnin_bestConsensusAssignments.bed	H211938_10000iters_1000burnin_bestConsensusAssignments.bed	Simple Nucleotide Variation	txt	File containing the mutation assignment information from clonality analysis by Dpclust	724068	48468ba6baecaa81d1d44ef266eef495	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211938_10000iters_1000burnin_bestConsensusAssignments.bed	dg.4DFC/b52e79d4-d2a1-4835-8d22-a754ffa68a85					2b46099a-4599-53f2-b025-95a54c285a28		7ba671c6-7111-5600-b2c9-f57b1c119a20
clinical_measure_file	H211939_10000iters_1000burnin_bestClusterInfo.txt	H211939_10000iters_1000burnin_bestClusterInfo.txt	Simple Nucleotide Variation	txt	File containing the cluster information from clonality analysis by Dpclust	481	bb713b6636298bec3d16fdd437c45416	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211939_10000iters_1000burnin_bestClusterInfo.txt	dg.4DFC/2924e143-34fe-41c0-8280-8e528b577f34					b38c180b-f08c-555b-958d-14c8fd26e085		c63960eb-da48-5d24-b33e-fb510ef806c5
clinical_measure_file	H211939_10000iters_1000burnin_bestConsensusAssignments.bed	H211939_10000iters_1000burnin_bestConsensusAssignments.bed	Simple Nucleotide Variation	txt	File containing the mutation assignment information from clonality analysis by Dpclust	592917	3320b31f2b482354e5c69eea84d59642	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211939_10000iters_1000burnin_bestConsensusAssignments.bed	dg.4DFC/66578212-9265-412c-90f3-5c5454559c02					72a7a78f-3b7e-5d02-a8d7-24f5815a7651		c63960eb-da48-5d24-b33e-fb510ef806c5
clinical_measure_file	H211941_10000iters_1000burnin_bestClusterInfo.txt	H211941_10000iters_1000burnin_bestClusterInfo.txt	Simple Nucleotide Variation	txt	File containing the cluster information from clonality analysis by Dpclust	534	2ad2e26487ffaafb578dc3fffcfbe7d8	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211941_10000iters_1000burnin_bestClusterInfo.txt	dg.4DFC/e5705474-04b4-4568-a6e8-d914b8b85ee7					2e424d9a-e9a1-5894-ae49-3663e1b7e193		4babadfc-2d13-5513-9d55-192b81928688
clinical_measure_file	H211941_10000iters_1000burnin_bestConsensusAssignments.bed	H211941_10000iters_1000burnin_bestConsensusAssignments.bed	Simple Nucleotide Variation	txt	File containing the mutation assignment information from clonality analysis by Dpclust	101059	6e26b3229130944433fe60c6c1579247	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211941_10000iters_1000burnin_bestConsensusAssignments.bed	dg.4DFC/b2072279-42ba-4f4f-9bb0-da42c6700639					3c3c30e1-8dc2-58a0-9b02-94236f529234		4babadfc-2d13-5513-9d55-192b81928688
clinical_measure_file	H211945_10000iters_1000burnin_bestClusterInfo.txt	H211945_10000iters_1000burnin_bestClusterInfo.txt	Simple Nucleotide Variation	txt	File containing the cluster information from clonality analysis by Dpclust	1776	b05941893cd5d023aae248a343d8d181	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211945_10000iters_1000burnin_bestClusterInfo.txt	dg.4DFC/f8e859e8-1c1c-4c35-b712-854bff647882					9d4e9f14-a2a9-500b-93b0-8f6ac8cd7d8c		c1e7ac12-9b6b-50a8-8878-3fec3f0fa295
clinical_measure_file	H211945_10000iters_1000burnin_bestConsensusAssignments.bed	H211945_10000iters_1000burnin_bestConsensusAssignments.bed	Simple Nucleotide Variation	txt	File containing the mutation assignment information from clonality analysis by Dpclust	253000	8ffc439391a828246cc8a2a2116378b3	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211945_10000iters_1000burnin_bestConsensusAssignments.bed	dg.4DFC/b0391012-95ef-4fde-9035-01a23f1c5f0f					06206cca-3a78-5388-8c11-3f5bd9b6d066		c1e7ac12-9b6b-50a8-8878-3fec3f0fa295
clinical_measure_file	H211946_10000iters_1000burnin_bestClusterInfo.txt	H211946_10000iters_1000burnin_bestClusterInfo.txt	Simple Nucleotide Variation	txt	File containing the cluster information from clonality analysis by Dpclust	930	6010ab38c4d35c67f675d2b5e99c2168	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211946_10000iters_1000burnin_bestClusterInfo.txt	dg.4DFC/17a571e9-a9c0-4f19-bb50-42f971f1aa70					fef5fdb9-82af-59dd-88c9-bfbbeecf2eb3		385b7bed-fdcc-5292-b75a-22050d620afa
clinical_measure_file	H211946_10000iters_1000burnin_bestConsensusAssignments.bed	H211946_10000iters_1000burnin_bestConsensusAssignments.bed	Simple Nucleotide Variation	txt	File containing the mutation assignment information from clonality analysis by Dpclust	82601	5cdf6e086ccfa831b8685f2fa6ab08b7	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211946_10000iters_1000burnin_bestConsensusAssignments.bed	dg.4DFC/266f725b-fd1b-4f12-8632-993b83ab68f6					e7028dff-eabc-5625-81b4-d23af8e56326		385b7bed-fdcc-5292-b75a-22050d620afa
clinical_measure_file	H211947_10000iters_1000burnin_bestClusterInfo.txt	H211947_10000iters_1000burnin_bestClusterInfo.txt	Simple Nucleotide Variation	txt	File containing the cluster information from clonality analysis by Dpclust	1706	9110436faf648e79b577fa271bfc0847	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211947_10000iters_1000burnin_bestClusterInfo.txt	dg.4DFC/056c32d2-92c9-480e-8794-2e4b966c2985					6e78c76d-37d2-54b3-8942-08dd6f8700cd		f4f8301a-be35-589a-a775-abd2e0498dbd
clinical_measure_file	H211947_10000iters_1000burnin_bestConsensusAssignments.bed	H211947_10000iters_1000burnin_bestConsensusAssignments.bed	Simple Nucleotide Variation	txt	File containing the mutation assignment information from clonality analysis by Dpclust	1019098	1ba14f41288230a7df70d852fe5f0c12	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211947_10000iters_1000burnin_bestConsensusAssignments.bed	dg.4DFC/53d061e5-5426-47e0-a945-4197bd020662					6e04ba8c-cecf-582a-8da2-05e89b73c2d6		f4f8301a-be35-589a-a775-abd2e0498dbd
clinical_measure_file	H211948_10000iters_1000burnin_bestClusterInfo.txt	H211948_10000iters_1000burnin_bestClusterInfo.txt	Simple Nucleotide Variation	txt	File containing the cluster information from clonality analysis by Dpclust	1319	d2e895a68dd047d853d413f4c9a8d759	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211948_10000iters_1000burnin_bestClusterInfo.txt	dg.4DFC/20ec1594-0978-495a-8234-5a0d8dc658a9					79e08142-3801-554c-99a8-0b60fa9df231		69104bc4-b798-5448-b094-c7e3f073f6f7
clinical_measure_file	H211948_10000iters_1000burnin_bestConsensusAssignments.bed	H211948_10000iters_1000burnin_bestConsensusAssignments.bed	Simple Nucleotide Variation	txt	File containing the mutation assignment information from clonality analysis by Dpclust	180672	673ba59770b51b784a4e29224e7f5425	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211948_10000iters_1000burnin_bestConsensusAssignments.bed	dg.4DFC/8855958d-c0d9-45c3-bf1c-411a8df9f2e6					9658d0c6-3083-5bed-96de-82943e503571		69104bc4-b798-5448-b094-c7e3f073f6f7
clinical_measure_file	H211949_10000iters_1000burnin_bestClusterInfo.txt	H211949_10000iters_1000burnin_bestClusterInfo.txt	Simple Nucleotide Variation	txt	File containing the cluster information from clonality analysis by Dpclust	384	c2c9c3fce524b65bd0d3d2ff75943365	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211949_10000iters_1000burnin_bestClusterInfo.txt	dg.4DFC/6223d209-809d-42ac-a6a7-d4e0096dc937					11a73c53-62b1-5481-976f-23951037acd3		eb2ba7e1-3a1b-5565-b369-9900ae2adca0
clinical_measure_file	H211949_10000iters_1000burnin_bestConsensusAssignments.bed	H211949_10000iters_1000burnin_bestConsensusAssignments.bed	Simple Nucleotide Variation	txt	File containing the mutation assignment information from clonality analysis by Dpclust	110461	cd1bd572556441da1c22c79b180a002a	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211949_10000iters_1000burnin_bestConsensusAssignments.bed	dg.4DFC/a2e3facb-e40e-44e9-8784-9557b9592590					71aa7dbf-8fe4-5ace-bf82-0817d99f8fbf		eb2ba7e1-3a1b-5565-b369-9900ae2adca0
clinical_measure_file	H211950_10000iters_1000burnin_bestClusterInfo.txt	H211950_10000iters_1000burnin_bestClusterInfo.txt	Simple Nucleotide Variation	txt	File containing the cluster information from clonality analysis by Dpclust	3408	69b7167eb82968abe589d8bfe7001a25	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211950_10000iters_1000burnin_bestClusterInfo.txt	dg.4DFC/9b308ba9-61de-4e95-9c29-38b384008219					08241289-737c-59ae-9416-b4cd04f14027		00cc45ed-8ae9-56a6-af7a-eab7b58a3afc
clinical_measure_file	H211950_10000iters_1000burnin_bestConsensusAssignments.bed	H211950_10000iters_1000burnin_bestConsensusAssignments.bed	Simple Nucleotide Variation	txt	File containing the mutation assignment information from clonality analysis by Dpclust	805522	9647892a95dee2bc6f5fc258c1702d1b	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211950_10000iters_1000burnin_bestConsensusAssignments.bed	dg.4DFC/d59cfd79-63b0-4f35-8a88-af2a350409c8					695a4c79-020d-5153-8a47-95086a27ddd8		00cc45ed-8ae9-56a6-af7a-eab7b58a3afc
clinical_measure_file	H211951_10000iters_1000burnin_bestClusterInfo.txt	H211951_10000iters_1000burnin_bestClusterInfo.txt	Simple Nucleotide Variation	txt	File containing the cluster information from clonality analysis by Dpclust	790	a3996d1149daebad49d73e271c384968	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211951_10000iters_1000burnin_bestClusterInfo.txt	dg.4DFC/36a2a988-5b46-4b8c-a123-9b274f7c9818					489684ba-151b-526b-85c1-6e7333987910		6736bc12-5542-5acd-a13d-c3513b937926
clinical_measure_file	H211951_10000iters_1000burnin_bestConsensusAssignments.bed	H211951_10000iters_1000burnin_bestConsensusAssignments.bed	Simple Nucleotide Variation	txt	File containing the mutation assignment information from clonality analysis by Dpclust	159352	4df9b3e8588b6a63fa1db85f1222e81b	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211951_10000iters_1000burnin_bestConsensusAssignments.bed	dg.4DFC/7277e370-8bab-46f4-b43d-47a02f897d76					ea49d0ae-0be7-5161-9081-bebd036031ff		6736bc12-5542-5acd-a13d-c3513b937926
clinical_measure_file	H211952_10000iters_1000burnin_bestClusterInfo.txt	H211952_10000iters_1000burnin_bestClusterInfo.txt	Simple Nucleotide Variation	txt	File containing the cluster information from clonality analysis by Dpclust	3053	2bab5a8a50941c3e2375d35f691c3da0	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211952_10000iters_1000burnin_bestClusterInfo.txt	dg.4DFC/308c5ef8-c6f0-49d0-bc6a-1c255fed1a2e					6421084d-e5fa-5901-9ef6-edb3cc96e595		31062e4b-6c23-5b01-a28c-ec28c089218b
clinical_measure_file	H211952_10000iters_1000burnin_bestConsensusAssignments.bed	H211952_10000iters_1000burnin_bestConsensusAssignments.bed	Simple Nucleotide Variation	txt	File containing the mutation assignment information from clonality analysis by Dpclust	640067	45ceb32ead3e1e856fd44e46eb1f2283	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211952_10000iters_1000burnin_bestConsensusAssignments.bed	dg.4DFC/896d01d1-0cef-481b-bf3e-2cc954c1a195					50f42400-ddc3-57b8-a726-f0c0244c21ca		31062e4b-6c23-5b01-a28c-ec28c089218b
clinical_measure_file	H211953_10000iters_1000burnin_bestClusterInfo.txt	H211953_10000iters_1000burnin_bestClusterInfo.txt	Simple Nucleotide Variation	txt	File containing the cluster information from clonality analysis by Dpclust	1314	6135db621c4b5d1fe53ce1497684368c	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211953_10000iters_1000burnin_bestClusterInfo.txt	dg.4DFC/66f7454e-8f91-4a7d-ae75-97b652a0708e					afab5559-aa86-50a0-81ab-444a2c6e1488		99d355c0-2bba-5cc8-93a0-1bf1a51d9931
clinical_measure_file	H211953_10000iters_1000burnin_bestConsensusAssignments.bed	H211953_10000iters_1000burnin_bestConsensusAssignments.bed	Simple Nucleotide Variation	txt	File containing the mutation assignment information from clonality analysis by Dpclust	1041533	bb2c9176641cbbc3b7e46a064266fda9	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211953_10000iters_1000burnin_bestConsensusAssignments.bed	dg.4DFC/c3c64693-d544-4835-9fa1-735d9b0c849e					b19f7a80-0812-51df-a88d-9e445eff7177		99d355c0-2bba-5cc8-93a0-1bf1a51d9931
clinical_measure_file	H211975_10000iters_1000burnin_bestClusterInfo.txt	H211975_10000iters_1000burnin_bestClusterInfo.txt	Simple Nucleotide Variation	txt	File containing the cluster information from clonality analysis by Dpclust	420	9cc2a2cc972f428846677ac532a722fc	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211975_10000iters_1000burnin_bestClusterInfo.txt	dg.4DFC/046b662a-37c6-47fc-82a2-97fdbe85ab1c					b8379137-3a92-5888-9eba-9ed7ee2e7843		1f2bf49e-0e04-537d-99cb-35d578442cc2
clinical_measure_file	H211975_10000iters_1000burnin_bestConsensusAssignments.bed	H211975_10000iters_1000burnin_bestConsensusAssignments.bed	Simple Nucleotide Variation	txt	File containing the mutation assignment information from clonality analysis by Dpclust	262505	b46bfe74fda11220dca78ae4274191e3	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211975_10000iters_1000burnin_bestConsensusAssignments.bed	dg.4DFC/d97c08f1-3aff-4cab-8580-12e8da26430e					1e9d75a1-8f7d-5da2-8ac9-0e0813060844		1f2bf49e-0e04-537d-99cb-35d578442cc2
clinical_measure_file	H211983_10000iters_1000burnin_bestClusterInfo.txt	H211983_10000iters_1000burnin_bestClusterInfo.txt	Simple Nucleotide Variation	txt	File containing the cluster information from clonality analysis by Dpclust	563	3062bb7177cb2d07cfa4637c7845592a	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211983_10000iters_1000burnin_bestClusterInfo.txt	dg.4DFC/d6e776a0-8757-4c77-ab6c-1fdb764f7dfa					0f8ccf56-f05d-5406-90d0-e1109952db7a		f0fdac33-ddc4-58dd-ade3-086619980344
clinical_measure_file	H211983_10000iters_1000burnin_bestConsensusAssignments.bed	H211983_10000iters_1000burnin_bestConsensusAssignments.bed	Simple Nucleotide Variation	txt	File containing the mutation assignment information from clonality analysis by Dpclust	257340	344a958d765a377686d13c107085d380	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211983_10000iters_1000burnin_bestConsensusAssignments.bed	dg.4DFC/c6eefd10-5dbc-4966-8d99-6c82c2dc2741					3fa70e5c-0448-5342-8346-58ca8a7a6d54		f0fdac33-ddc4-58dd-ade3-086619980344
clinical_measure_file	H211985_10000iters_1000burnin_bestClusterInfo.txt	H211985_10000iters_1000burnin_bestClusterInfo.txt	Simple Nucleotide Variation	txt	File containing the cluster information from clonality analysis by Dpclust	500	069c57112d3980852b86b76353861eca	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211985_10000iters_1000burnin_bestClusterInfo.txt	dg.4DFC/666e59c6-7950-4537-8585-6e3e14372193					75e11ec3-3639-567a-892a-d39545d24cd7		365a9d11-e9bc-5f10-bb02-d53fce2b587b
clinical_measure_file	H211985_10000iters_1000burnin_bestConsensusAssignments.bed	H211985_10000iters_1000burnin_bestConsensusAssignments.bed	Simple Nucleotide Variation	txt	File containing the mutation assignment information from clonality analysis by Dpclust	111195	367e0d6a6f3b8f383136bd41719fb2ac	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211985_10000iters_1000burnin_bestConsensusAssignments.bed	dg.4DFC/59e19af1-8e0d-4786-b195-4caca9b72c3c					bc280918-b792-51a6-9f93-2a43e46a6552		365a9d11-e9bc-5f10-bb02-d53fce2b587b
clinical_measure_file	H211988_10000iters_1000burnin_bestClusterInfo.txt	H211988_10000iters_1000burnin_bestClusterInfo.txt	Simple Nucleotide Variation	txt	File containing the cluster information from clonality analysis by Dpclust	406	297fda0d238fe36395e20c1818671edd	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211988_10000iters_1000burnin_bestClusterInfo.txt	dg.4DFC/b138cc8d-a871-40bf-a765-3863b3d86b2c					6df7debe-c17f-5995-8a77-e429be658360		3a57e3f0-8d64-5dc9-a37f-e696962db53d
clinical_measure_file	H211988_10000iters_1000burnin_bestConsensusAssignments.bed	H211988_10000iters_1000burnin_bestConsensusAssignments.bed	Simple Nucleotide Variation	txt	File containing the mutation assignment information from clonality analysis by Dpclust	72405	e92e50eec3d3ee77ab4084ccec6205e8	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211988_10000iters_1000burnin_bestConsensusAssignments.bed	dg.4DFC/b0c2543b-05c3-48cb-ab8e-07b3f6ebdd6b					90dfb21f-61b7-5507-a3ad-af835a967983		3a57e3f0-8d64-5dc9-a37f-e696962db53d
clinical_measure_file	H211989_10000iters_1000burnin_bestClusterInfo.txt	H211989_10000iters_1000burnin_bestClusterInfo.txt	Simple Nucleotide Variation	txt	File containing the cluster information from clonality analysis by Dpclust	290	c27d8f27f62c30d1125f91e853dbe32b	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211989_10000iters_1000burnin_bestClusterInfo.txt	dg.4DFC/c325ca7e-e613-4ea0-a975-50e1b5ac62ce					459f8f89-754f-5030-81c6-9c43131299d3		7f0c1f48-68bd-5797-9363-f645343e83a7
clinical_measure_file	H211989_10000iters_1000burnin_bestConsensusAssignments.bed	H211989_10000iters_1000burnin_bestConsensusAssignments.bed	Simple Nucleotide Variation	txt	File containing the mutation assignment information from clonality analysis by Dpclust	195369	801fd1e8f4180f225b053f5be8044979	Participant	Controlled	['phs003111.c1']	['/programs/phs003111.c1']	s3://cds-327-phs003111-mskcc/remapping/H211989_10000iters_1000burnin_bestConsensusAssignments.bed	dg.4DFC/74361224-2601-4831-85aa-faad6e0ecc38					5ea90ca6-af04-5ab9-8e8f-88ba06e7fdb7		7f0c1f48-68bd-5797-9363-f645343e83a7
