type	file_name	uuid	file_size	md5sum	file_status	file_location	file_format	sample.sample_id	file_type	file_description
file	N-Bella_recal_reads.bam	f6736d35-9197-5a3e-89ec-6d415b8c47d6	12052962019	34b250eed7221d0b53b6f425208f3651	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/TCL01/N-Bella_recal_reads.bam	bam	TCL01-N-Bella	Whole Exome Sequence File	"normal sample, TCL01-N-Bella: WES reads to CanFam3.1"
file	N-csu7_recal_reads.bai	1b751520-6f9e-5033-8482-a6fd5cfcb9ad	5658952	bb0d4e4867d234bf5ef04c59d97726ad	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/TCL01/N-csu7_recal_reads.bai	bai	TCL01-N-CSU7	Index File	"normal sample, TCL01-N-CSU7: bam index of WES reads"
file	N-csu7_recal_reads.bam	377afaf3-785c-5260-8330-3b5909ddc105	13349785456	ecf5dd62861abf5f12b678ef4a9a7211	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/TCL01/N-csu7_recal_reads.bam	bam	TCL01-N-CSU7	Whole Exome Sequence File	"normal sample, TCL01-N-CSU7: WES reads to CanFam3.1"
file	N-CSU9_recal_reads.bai	1a918a2b-fde4-5c7b-87f6-9bb2f6a3d09c	5544840	a62599e81a72d19b6d4640b6516bcae5	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/TCL01/N-CSU9_recal_reads.bai	bai	TCL01-N-CSU9	Index File	"normal sample, TCL01-N-CSU9: bam index of WES reads"
file	N-CSU9_recal_reads.bam	b9662986-d117-5ceb-8cd0-62f70ab943d3	12055125754	0337180cffbc95e501f4c49289068d73	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/TCL01/N-CSU9_recal_reads.bam	bam	TCL01-N-CSU9	Whole Exome Sequence File	"normal sample, TCL01-N-CSU9: WES reads to CanFam3.1"
file	N-vrcc3_recal_reads.bai	6508ff79-36fc-5d74-9fe8-257745c64b3e	5605400	2164cc3caf1d69ba3a5acaae222b13e1	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/TCL01/N-vrcc3_recal_reads.bai	bai	TCL01-N-VRCC3	Index File	"normal sample, TCL01-N-VRCC3: bam index of WES reads"
file	N-vrcc3_recal_reads.bam	5faddda6-7fde-5a4c-9fba-5c898e2961c4	12165094093	8ea6e5e94b251c1bbc3c121f26646095	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/TCL01/N-vrcc3_recal_reads.bam	bam	TCL01-N-VRCC3	Whole Exome Sequence File	"normal sample, TCL01-N-VRCC3: WES reads to CanFam3.1"
file	N-VRCC7_recal_reads.bai	d86a8b90-4401-5dfb-adf3-da85d0b3612a	5559040	505553c39256f2db02776a8d332ffdfc	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/TCL01/N-VRCC7_recal_reads.bai	bai	TCL01-N-VRCC7	Index File	"normal sample, TCL01-N-VRCC7: bam index of WES reads"
file	N-VRCC7_recal_reads.bam	0c55ebea-77e9-51f3-901c-23cbf197ebce	11179218619	921b99b5ba416713c76c4be9e32f1399	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/TCL01/N-VRCC7_recal_reads.bam	bam	TCL01-N-VRCC7	Whole Exome Sequence File	"normal sample, TCL01-N-VRCC7: WES reads to CanFam3.1"
file	N-Zada_recal_reads.bai	77420fae-df06-5d03-8866-25e2b4217321	5518024	b3e1f7a993369723c4e5763131425b84	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/TCL01/N-Zada_recal_reads.bai	bai	TCL01-N-Zada	Index File	"normal sample, TCL01-N-Zada: bam index of WES reads"
file	N-Zada_recal_reads.bam	5cf91aa3-5e0d-590f-8bc2-190f9161f6cb	11175904110	c92d6de4ae3bc347604fc6a3eb29ee05	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/TCL01/N-Zada_recal_reads.bam	bam	TCL01-N-Zada	Whole Exome Sequence File	"normal sample, TCL01-N-Zada: WES reads to CanFam3.1"
