library_id	reference_genome_assembly	design_description	library_strategy	library_layout	library_source	library_selection	platform	instrument_model	type	genomic_info_id	file.file_id
wm3983.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/b5af876a-9730-44e5-830b-913db4ed3960_wm3983.WES	dg.4DFC/b5af876a-9730-44e5-830b-913db4ed3960
wm3983n.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/c48079d1-8769-4644-ab17-fd7b630611e2_wm3983n.WES	dg.4DFC/c48079d1-8769-4644-ab17-fd7b630611e2
wm3983n.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/a5d1c166-2f42-4cf3-9239-ce17a2b77170_wm3983n.WES	dg.4DFC/a5d1c166-2f42-4cf3-9239-ce17a2b77170
wm3983PLX.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/1c876b89-7698-4f7d-a08f-224d0a78622d_wm3983PLX.WES	dg.4DFC/1c876b89-7698-4f7d-a08f-224d0a78622d
wm3983PLX.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/8f773728-5b7f-4b43-812f-287c18affd56_wm3983PLX.WES	dg.4DFC/8f773728-5b7f-4b43-812f-287c18affd56
wm3994-1.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/a97dc080-71df-4a86-b232-545beba06245_wm3994-1.WES	dg.4DFC/a97dc080-71df-4a86-b232-545beba06245
wm3994-1.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/dcd882b7-0660-42eb-afde-152236f33c0a_wm3994-1.WES	dg.4DFC/dcd882b7-0660-42eb-afde-152236f33c0a
wm3994-3.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/1eaf93da-2b7c-4ea9-9a8a-f6bb070f1d6c_wm3994-3.WES	dg.4DFC/1eaf93da-2b7c-4ea9-9a8a-f6bb070f1d6c
wm3994-3.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/bbac6e1a-a70a-4ca8-8a15-fb3b404771d8_wm3994-3.WES	dg.4DFC/bbac6e1a-a70a-4ca8-8a15-fb3b404771d8
wm3994n.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/4c463c25-578d-4a37-9aca-ca7d95db30e1_wm3994n.WES	dg.4DFC/4c463c25-578d-4a37-9aca-ca7d95db30e1
wm3994n.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/cd689371-0bd9-4cdf-ab24-825c6ab407b1_wm3994n.WES	dg.4DFC/cd689371-0bd9-4cdf-ab24-825c6ab407b1
wm4008.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/db79dac3-2952-4f24-b444-71dad3dcf416_wm4008.WES	dg.4DFC/db79dac3-2952-4f24-b444-71dad3dcf416
wm4008.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2d70e893-5a6f-451f-bcc6-f003f65fb6c1_wm4008.WES	dg.4DFC/2d70e893-5a6f-451f-bcc6-f003f65fb6c1
wm4008CPLX.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/724d6ea7-28b3-4574-a48f-360bccad21f1_wm4008CPLX.WES	dg.4DFC/724d6ea7-28b3-4574-a48f-360bccad21f1
wm4008CPLX.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/45d6afa7-7ce8-4d21-961a-db4f0edf80b3_wm4008CPLX.WES	dg.4DFC/45d6afa7-7ce8-4d21-961a-db4f0edf80b3
wm4008n.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/1458104a-52e3-4127-ad17-949a6b1c52a1_wm4008n.WES	dg.4DFC/1458104a-52e3-4127-ad17-949a6b1c52a1
wm4008n.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/587d82f2-acdc-41ac-b365-297e2a93a470_wm4008n.WES	dg.4DFC/587d82f2-acdc-41ac-b365-297e2a93a470
WM4011-1_6128.RNA-Seq	GRCh37	Illumina TruSeq Stranded mRNA	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/80beadf4-fdcf-4d32-80f9-e85d8a6cc5af_WM4011-1_6128.RNA-Seq	dg.4DFC/80beadf4-fdcf-4d32-80f9-e85d8a6cc5af
WM4011-1_6128.RNA-Seq	GRCh37	Illumina TruSeq Stranded mRNA	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/58d4198f-9ca6-4c1e-81a3-7e2c6cd369f2_WM4011-1_6128.RNA-Seq	dg.4DFC/58d4198f-9ca6-4c1e-81a3-7e2c6cd369f2
wm4011-1.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2de761f2-d8d4-438d-935a-5522143cedf4_wm4011-1.WES	dg.4DFC/2de761f2-d8d4-438d-935a-5522143cedf4
wm4011-1.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/4976a508-c128-4de3-b573-7b087dc3b818_wm4011-1.WES	dg.4DFC/4976a508-c128-4de3-b573-7b087dc3b818
WM4011-2_6121.RNA-Seq	GRCh37	Illumina TruSeq Stranded mRNA	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/ff933b21-cc6b-47a6-a81d-fd4ec9c9da8a_WM4011-2_6121.RNA-Seq	dg.4DFC/ff933b21-cc6b-47a6-a81d-fd4ec9c9da8a
WM4011-2_6121.RNA-Seq	GRCh37	Illumina TruSeq Stranded mRNA	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/b68ec3a0-c522-43d6-b050-33f5924f8be2_WM4011-2_6121.RNA-Seq	dg.4DFC/b68ec3a0-c522-43d6-b050-33f5924f8be2
WM4011-2_6124.RNA-Seq	GRCh37	Illumina TruSeq Stranded mRNA	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2f3d56ff-92b7-4b67-9c15-cf9e18b0daa2_WM4011-2_6124.RNA-Seq	dg.4DFC/2f3d56ff-92b7-4b67-9c15-cf9e18b0daa2
WM4011-2_6124.RNA-Seq	GRCh37	Illumina TruSeq Stranded mRNA	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/d0c6a54c-83db-43db-9090-118b476cb332_WM4011-2_6124.RNA-Seq	dg.4DFC/d0c6a54c-83db-43db-9090-118b476cb332
WM4011-2_6125.RNA-Seq	GRCh37	Illumina TruSeq Stranded mRNA	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2d74a722-1d55-4924-b268-e1f04e62c4da_WM4011-2_6125.RNA-Seq	dg.4DFC/2d74a722-1d55-4924-b268-e1f04e62c4da
WM4011-2_6125.RNA-Seq	GRCh37	Illumina TruSeq Stranded mRNA	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/d59ae2dc-d826-4901-85dd-e7cee71dd19b_WM4011-2_6125.RNA-Seq	dg.4DFC/d59ae2dc-d826-4901-85dd-e7cee71dd19b
wm4011-2.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/4106d2b8-330f-416e-ae72-e060a52bcd87_wm4011-2.WES	dg.4DFC/4106d2b8-330f-416e-ae72-e060a52bcd87
wm4011-2.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/4a678810-6a7c-4d65-b981-d2c2bb3944ce_wm4011-2.WES	dg.4DFC/4a678810-6a7c-4d65-b981-d2c2bb3944ce
wm4011-2MP.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/25067985-e278-4d02-803b-68d7deca23bb_wm4011-2MP.WES	dg.4DFC/25067985-e278-4d02-803b-68d7deca23bb
wm4011-2MP.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/b29bb403-ffbf-4b32-85e7-2e6051dd29ff_wm4011-2MP.WES	dg.4DFC/b29bb403-ffbf-4b32-85e7-2e6051dd29ff
WM4011-3_6131.RNA-Seq	GRCh37	Illumina TruSeq Stranded mRNA	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/6655a322-7c7e-4743-a4c0-8ced93cf0e1e_WM4011-3_6131.RNA-Seq	dg.4DFC/6655a322-7c7e-4743-a4c0-8ced93cf0e1e
WM4011-3_6131.RNA-Seq	GRCh37	Illumina TruSeq Stranded mRNA	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/07593125-3f2f-4aa6-8663-a931463b6fbc_WM4011-3_6131.RNA-Seq	dg.4DFC/07593125-3f2f-4aa6-8663-a931463b6fbc
WM4011-3_6132.RNA-Seq	GRCh37	Illumina TruSeq Stranded mRNA	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/9879777c-9b0b-4c8c-bd20-64f6231416a3_WM4011-3_6132.RNA-Seq	dg.4DFC/9879777c-9b0b-4c8c-bd20-64f6231416a3
WM4011-3_6132.RNA-Seq	GRCh37	Illumina TruSeq Stranded mRNA	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/e4baf7ce-b2ae-48bf-a28f-96857e47095a_WM4011-3_6132.RNA-Seq	dg.4DFC/e4baf7ce-b2ae-48bf-a28f-96857e47095a
WM4011-3_6133.RNA-Seq	GRCh37	Illumina TruSeq Stranded mRNA	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/d112d128-6c7b-4093-9e8f-3a9ee934a255_WM4011-3_6133.RNA-Seq	dg.4DFC/d112d128-6c7b-4093-9e8f-3a9ee934a255
WM4011-3_6133.RNA-Seq	GRCh37	Illumina TruSeq Stranded mRNA	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/751710db-2a04-4f2a-903b-f2d34e39013f_WM4011-3_6133.RNA-Seq	dg.4DFC/751710db-2a04-4f2a-903b-f2d34e39013f
wm4011-3.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/5405acaa-54df-43cb-8303-e4e74f90c595_wm4011-3.WES	dg.4DFC/5405acaa-54df-43cb-8303-e4e74f90c595
wm4011-3.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/ffabd85d-3e3b-489e-91ee-be93ac04fcc0_wm4011-3.WES	dg.4DFC/ffabd85d-3e3b-489e-91ee-be93ac04fcc0
wm4011-3MP.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/656d6a52-62d9-4f49-b544-7e067f505e82_wm4011-3MP.WES	dg.4DFC/656d6a52-62d9-4f49-b544-7e067f505e82
wm4011-3MP.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/727737d4-032e-48f8-af07-c4526f34fc1a_wm4011-3MP.WES	dg.4DFC/727737d4-032e-48f8-af07-c4526f34fc1a
wm4011n.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/8f84732d-2572-417b-a768-60acf7347255_wm4011n.WES	dg.4DFC/8f84732d-2572-417b-a768-60acf7347255
wm4011n.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2a5afd49-50e4-48bd-b7bc-37794b8f18cf_wm4011n.WES	dg.4DFC/2a5afd49-50e4-48bd-b7bc-37794b8f18cf
wm4018-5.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2110f5c7-4232-4990-b2c6-f1f30e5115de_wm4018-5.WES	dg.4DFC/2110f5c7-4232-4990-b2c6-f1f30e5115de
wm4018-5.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/d6674ce2-b567-4e5f-a204-8833584d8a38_wm4018-5.WES	dg.4DFC/d6674ce2-b567-4e5f-a204-8833584d8a38
wm4018-6.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/0ed49930-67ec-4652-87a0-568e2ce267bf_wm4018-6.WES	dg.4DFC/0ed49930-67ec-4652-87a0-568e2ce267bf
wm4018-6.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/7e521867-121b-4c03-b7e1-162d4c80c22a_wm4018-6.WES	dg.4DFC/7e521867-121b-4c03-b7e1-162d4c80c22a
wm4018-6MP.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/f4167850-df65-4ea5-ba1a-415298f8a999_wm4018-6MP.WES	dg.4DFC/f4167850-df65-4ea5-ba1a-415298f8a999
wm4018-6MP.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/1572b6cb-bc1f-4064-87e2-6c0d60a5c8b7_wm4018-6MP.WES	dg.4DFC/1572b6cb-bc1f-4064-87e2-6c0d60a5c8b7
WM4018-7_1326.RNA-Seq	GRCh37	Illumina TruSeq Stranded mRNA	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/b307a0dd-d237-4248-945a-ee5ced684037_WM4018-7_1326.RNA-Seq	dg.4DFC/b307a0dd-d237-4248-945a-ee5ced684037
WM4018-7_1326.RNA-Seq	GRCh37	Illumina TruSeq Stranded mRNA	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/c6a1be3e-d20c-4df2-b198-8863aee72ddc_WM4018-7_1326.RNA-Seq	dg.4DFC/c6a1be3e-d20c-4df2-b198-8863aee72ddc
WM4018-7_1328.RNA-Seq	GRCh37	Illumina TruSeq Stranded mRNA	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/c48d669d-541e-44ca-8929-4b6c0bf3721c_WM4018-7_1328.RNA-Seq	dg.4DFC/c48d669d-541e-44ca-8929-4b6c0bf3721c
WM4018-7_1328.RNA-Seq	GRCh37	Illumina TruSeq Stranded mRNA	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/9a646202-7069-4d39-b119-3057f38588e5_WM4018-7_1328.RNA-Seq	dg.4DFC/9a646202-7069-4d39-b119-3057f38588e5
WM4018-7_CPLX_5073.RNA-Seq	GRCh37	Illumina TruSeq Stranded mRNA	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/a1fe6fe1-84bd-40da-9505-a5b49ef4c647_WM4018-7_CPLX_5073.RNA-Seq	dg.4DFC/a1fe6fe1-84bd-40da-9505-a5b49ef4c647
WM4018-7_CPLX_5073.RNA-Seq	GRCh37	Illumina TruSeq Stranded mRNA	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/00ad7fc1-4259-493b-b464-c646ca40c70f_WM4018-7_CPLX_5073.RNA-Seq	dg.4DFC/00ad7fc1-4259-493b-b464-c646ca40c70f
WM4018-7_CPLX_5074.RNA-Seq	GRCh37	Illumina TruSeq Stranded mRNA	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/5fe9edcf-bea4-4a3d-b79f-6d98ccc9de53_WM4018-7_CPLX_5074.RNA-Seq	dg.4DFC/5fe9edcf-bea4-4a3d-b79f-6d98ccc9de53
WM4018-7_CPLX_5074.RNA-Seq	GRCh37	Illumina TruSeq Stranded mRNA	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/9eed213e-d712-4a06-a42e-59702956129e_WM4018-7_CPLX_5074.RNA-Seq	dg.4DFC/9eed213e-d712-4a06-a42e-59702956129e
WM4018-7_CPLX_5075.RNA-Seq	GRCh37	Illumina TruSeq Stranded mRNA	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/1fd3e827-496a-403d-9d51-e8c4a2859bc2_WM4018-7_CPLX_5075.RNA-Seq	dg.4DFC/1fd3e827-496a-403d-9d51-e8c4a2859bc2
WM4018-7_CPLX_5075.RNA-Seq	GRCh37	Illumina TruSeq Stranded mRNA	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/0dc3a17e-b3a2-47a5-9dd5-d6f1646a1c03_WM4018-7_CPLX_5075.RNA-Seq	dg.4DFC/0dc3a17e-b3a2-47a5-9dd5-d6f1646a1c03
wm4018-7.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/ee2c66df-455f-4337-8cad-cd30481533ad_wm4018-7.WES	dg.4DFC/ee2c66df-455f-4337-8cad-cd30481533ad
wm4018-7.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/10906dba-89eb-4fcb-b908-f655de336250_wm4018-7.WES	dg.4DFC/10906dba-89eb-4fcb-b908-f655de336250
wm4018-7CPLX.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/fb03e306-809b-4ac7-aae4-cb3f19cf4df4_wm4018-7CPLX.WES	dg.4DFC/fb03e306-809b-4ac7-aae4-cb3f19cf4df4
wm4018-7CPLX.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/d27f0ecb-bb4e-4763-aefb-e97b80308450_wm4018-7CPLX.WES	dg.4DFC/d27f0ecb-bb4e-4763-aefb-e97b80308450
wm4018n.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/c9a52ccc-1654-4951-a0cb-7d8edb136f45_wm4018n.WES	dg.4DFC/c9a52ccc-1654-4951-a0cb-7d8edb136f45
wm4018n.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/b6a3e6e1-bfa3-4c37-a4b8-4121f1b60d29_wm4018n.WES	dg.4DFC/b6a3e6e1-bfa3-4c37-a4b8-4121f1b60d29
wm4037.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/9a88c12f-c641-473e-b48c-2f371f7ec9ad_wm4037.WES	dg.4DFC/9a88c12f-c641-473e-b48c-2f371f7ec9ad
wm4037.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/558865c4-6a26-44fc-be41-5f90a7e9dc0d_wm4037.WES	dg.4DFC/558865c4-6a26-44fc-be41-5f90a7e9dc0d
wm4037n.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/a6ed5666-1597-421d-a18b-66606421d853_wm4037n.WES	dg.4DFC/a6ed5666-1597-421d-a18b-66606421d853
wm4037n.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/cdaa07f4-6e2f-47c4-a985-91c1bf5849f1_wm4037n.WES	dg.4DFC/cdaa07f4-6e2f-47c4-a985-91c1bf5849f1
wm4039-1.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/1a2129d6-b7c9-4042-9514-0efffceb3844_wm4039-1.WES	dg.4DFC/1a2129d6-b7c9-4042-9514-0efffceb3844
wm4039-1.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/be754997-4280-477e-913d-7771551c8970_wm4039-1.WES	dg.4DFC/be754997-4280-477e-913d-7771551c8970
wm4039-2.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/9d943e9d-bcde-40eb-9b46-59932292539a_wm4039-2.WES	dg.4DFC/9d943e9d-bcde-40eb-9b46-59932292539a
wm4039-2.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/f186a4d2-91e6-4040-b7bd-d710f96d2fa8_wm4039-2.WES	dg.4DFC/f186a4d2-91e6-4040-b7bd-d710f96d2fa8
wm4039n.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/1364e655-d462-4c10-b349-ca433f342911_wm4039n.WES	dg.4DFC/1364e655-d462-4c10-b349-ca433f342911
wm4039n.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/bac85fb2-3d1e-43df-a565-9b210440f649_wm4039n.WES	dg.4DFC/bac85fb2-3d1e-43df-a565-9b210440f649
wm4053.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/065c03ad-f4cb-4a1f-9645-e07540e10a76_wm4053.WES	dg.4DFC/065c03ad-f4cb-4a1f-9645-e07540e10a76
wm4053.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/93db3ab5-50f5-4a2e-b32d-17f170ccb6b4_wm4053.WES	dg.4DFC/93db3ab5-50f5-4a2e-b32d-17f170ccb6b4
wm4053n.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/be5b551c-34d9-464a-bc57-0427603ea1c2_wm4053n.WES	dg.4DFC/be5b551c-34d9-464a-bc57-0427603ea1c2
wm4053n.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2545a3b8-6829-4824-8645-11c365efc233_wm4053n.WES	dg.4DFC/2545a3b8-6829-4824-8645-11c365efc233
wm4061.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/866b453f-de27-40ae-bb9e-657029d7eea5_wm4061.WES	dg.4DFC/866b453f-de27-40ae-bb9e-657029d7eea5
wm4061.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/e4098d95-9215-4850-aaa2-fc75998ce0bb_wm4061.WES	dg.4DFC/e4098d95-9215-4850-aaa2-fc75998ce0bb
wm4061n.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/4398d51c-6da2-4f95-872d-1aec68836a31_wm4061n.WES	dg.4DFC/4398d51c-6da2-4f95-872d-1aec68836a31
wm4061n.WES	GRCh37	Nextera DNA Exome FC-144-1004	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/5d95a7e2-bb0b-4dc4-b9b3-8bb2e8a8b1fe_wm4061n.WES	dg.4DFC/5d95a7e2-bb0b-4dc4-b9b3-8bb2e8a8b1fe
