type	cytogenomic_file_id	file_name	data_category	file_type	file_description	file_size	md5sum	file_mapping_level	file_access	acl	authz	file_url	dcf_indexd_guid	cytogenomic_platform	crdc_id	id	sample.id
cytogenomic_file	6949-JMM-0065.pdx.samp_Before_correction_6949-JMM-0065.tumour.png	Before_correction_6949-JMM-0065.tumour.png	Copy Number Variation	png	Plot showing BAF and LogR pre correction for logR of the tumour sample with genomic GC content, replication timing used	683447	5a6388579802f5d8f10ca3374398610d	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/Before_correction_6949-JMM-0065.tumour.png	dg.4DFC/1612e5a8-6a16-481a-a393-168c9181ffe2	Illumina iScan		249b3651-1a16-5d7a-a0d9-65c08f32535a	39559fdf-b1f2-507c-bb7c-fea4978bcbfe
cytogenomic_file	6949-JMM-0062.pdx.samp_Before_correction_6949-JMM-0062.tumour.png	Before_correction_6949-JMM-0062.tumour.png	Copy Number Variation	png	Plot showing BAF and LogR pre correction for logR of the tumour sample with genomic GC content, replication timing used	975027	f6727c09cb458851acab34c0a094f88c	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/Before_correction_6949-JMM-0062.tumour.png	dg.4DFC/55e79dd0-18af-45a7-bb52-8595b23e8c36	Illumina iScan		24d13e68-f74c-5dd4-a6e5-cc3b7893f9d6	00f68664-e6d0-5e83-a55b-70ad8c9b0ba2
cytogenomic_file	6949-JMM-0069.pdx.samp_bcftools_convert_filtered.BAF	bcftools_convert_filtered.BAF	Copy Number Variation	txt	Raw B allele frequency (BAF) file with failed samples removed	103717804	4b9444fd2a15ebc3d4fad186ab30794f	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/bcftools_convert_filtered.BAF	dg.4DFC/ec4e1988-8ec7-4981-8713-2720f03bb722	Illumina iScan		260a5cdd-a493-5d24-9080-0c5e83b44954	16755c67-004c-53b0-ba2b-fb75a814082a
cytogenomic_file	6949-JMM-0069.pdx.samp_6949-JMM-0069.segments_raw.extend.txt	6949-JMM-0069.segments_raw.extend.txt	Copy Number Variation	txt	ASCAT CNV segments files containing the copy number segments of each sample without any rounding applied, extended to include _____________	12180	0d6f1866881229234ef2cad5b6189445	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0069.segments_raw.extend.txt	dg.4DFC/9342d053-8475-4093-abe6-1b59a6166f02	Illumina iScan		268ebdc3-34b7-5224-b175-3207942eae4f	16755c67-004c-53b0-ba2b-fb75a814082a
cytogenomic_file	6949-JMM-0067.pdx.samp_6949-JMM-0067.BAF.PCFed.txt	6949-JMM-0067.BAF.PCFed.txt	Copy Number Variation	txt	Allele-Specific Piecewise Constant Fitting (ASPCF) corrected B allele frequency (BAF)	2019389	263c863d71218d2b036c8dd682a6a65b	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0067.BAF.PCFed.txt	dg.4DFC/9c2349c0-ad22-4767-bd29-60d5d8ec3f54	Illumina iScan		269fabbf-1b08-5365-a578-5b41c16bb040	6d88e91b-d41b-52b3-b5f6-2edf3eb8a895
cytogenomic_file	6949-JMM-0053.pdx.samp_6949-JMM-0053.ASCATprofile.png	6949-JMM-0053.ASCATprofile.png	Copy Number Variation	png	Plot showing ASCAT CNV profile. Containins the allele-specific copy-number of all assayed loci (copy-number on the Y-axis vs. the genomic location on the X-axis; for illustrative purposes only, both lines are slightly shifted such that they do not overlap; only probes heterozygous in the germline are shown). These ASCAT profiles allow accurate derivation of gains (which can be further subdivided into, e.g., duplications, triplications, and amplifications), losses (of one or more copies), copy-number-neutral events, and LOH.	56506	8ce3fac0859e2d241fcf083e2fb9cb41	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0053.ASCATprofile.png	dg.4DFC/1399c659-d443-42d0-8fc5-53178d4b146a	Illumina iScan		26fe6040-1f09-5367-9855-fa1536f6201b	d22db9db-cb9b-5584-a4a6-63a55bf5078e
cytogenomic_file	6949-JMM-0063.pdx.samp_6949-JMM-0063.rawprofile.png	6949-JMM-0063.rawprofile.png	Copy Number Variation	png	Plot showing raw ASCAT CNV profile	62348	dfb6df91b226c0b381463cf62e517ec9	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0063.rawprofile.png	dg.4DFC/45229a75-f00b-4310-b03a-d0a9c96f2da8	Illumina iScan		2730bdce-8253-54d5-a77a-e24c371c1d0c	966fcfdc-0a82-5590-b9e7-b97f7e9b551c
cytogenomic_file	6949-JMM-0067.pdx.samp_6949-JMM-0067.rawprofile.png	6949-JMM-0067.rawprofile.png	Copy Number Variation	png	Plot showing raw ASCAT CNV profile	67484	5be1c2cf37b18a62c971c5de10040fda	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0067.rawprofile.png	dg.4DFC/1ee4c145-a72c-40f0-af43-8b4c6a10548f	Illumina iScan		2775db18-a1dc-5bb1-bf3b-54f91a8846bb	6d88e91b-d41b-52b3-b5f6-2edf3eb8a895
cytogenomic_file	6949-JMM-0067.pdx.samp_6949-JMM-0067.LogR.PCFed.txt	6949-JMM-0067.LogR.PCFed.txt	Copy Number Variation	txt	Allele-Specific Piecewise Constant Fitting (ASPCF) corrected LogR ratio	9085611	b971d2f7a5d9950261329fa8bdc4df74	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0067.LogR.PCFed.txt	dg.4DFC/1784376c-3dc6-4aef-8590-b3294a132dec	Illumina iScan		278f95b9-ff6b-5134-8227-3ac2f7613158	6d88e91b-d41b-52b3-b5f6-2edf3eb8a895
cytogenomic_file	6949-JMM-0037.pdx.samp_6949-JMM-0037.BAF.PCFed.txt	6949-JMM-0037.BAF.PCFed.txt	Copy Number Variation	txt	Allele-Specific Piecewise Constant Fitting (ASPCF) corrected B allele frequency (BAF)	1338772	00e4ee8a8219be8719645fde3b385653	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0037.BAF.PCFed.txt	dg.4DFC/698d3e3e-5012-49be-bc95-f31889fc05b8	Illumina iScan		27ef6436-a115-592b-949b-ac7666d2655b	fc4b4ac2-6ec0-5d53-aadd-cad6608dd80c
cytogenomic_file	6949-JMM-0057.pdx.samp_ASCAT.nonaberrantarrays.txt	ASCAT.nonaberrantarrays.txt	Copy Number Variation	txt	Non aberrant array information	28	8216cb4602f8884f311f09ec5b9a840f	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/ASCAT.nonaberrantarrays.txt	dg.4DFC/b43254e6-c890-48da-9ce5-30f1c2f6fe63	Illumina iScan		2815fd8f-7921-5e4b-b545-994653f104ea	c98ef365-d003-50de-a963-51e193d2522b
cytogenomic_file	6949-JMM-0056.pdx.samp_sample.QC.txt	sample.QC.txt	Copy Number Variation	txt	ASCAT sample QC	7005	68f977b8c0cb0ec4541155eade3c6653	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/sample.QC.txt	dg.4DFC/c52ea26e-951d-4156-8189-86887e5b8f52	Illumina iScan		28c732d0-df4d-511e-9e27-77665b5b3458	36bbb3e1-0de2-5705-a296-bb4f08d1b646
cytogenomic_file	6949-JMM-0045.pdx.samp_ASCAT_objects.Rdata	ASCAT_objects.Rdata	Copy Number Variation	rdata	R data object with all data and results from ASCAT	178724465	fe26ea23b80915e46d5574b83dfe45d2	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/ASCAT_objects.Rdata	dg.4DFC/3d163ba8-3e51-40b3-b9ab-8531700eff92	Illumina iScan		297cbf7f-656d-5eef-99f1-3f2682f36fb5	75f45309-edbb-5fac-81c5-9d5c66ca0be5
cytogenomic_file	6949-JMM-0072.pdx.samp_6949-JMM-0072.segments.txt	6949-JMM-0072.segments.txt	Copy Number Variation	txt	ASCAT CNV segments file containing the copy number segments of each sample (not including failed arrays)	2422	2af3147110bffad8b81e590ef394f88f	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0072.segments.txt	dg.4DFC/a13dd8bd-8e91-42ba-915b-c156e925ffe0	Illumina iScan		297cdce9-abe5-5549-9462-1c0eab4bbdd0	90fba26c-e84b-5ea0-86ee-b1aa96ae78f4
cytogenomic_file	6949-JMM-0067.pdx.samp_Before_correction_6949-JMM-0067.tumour.png	Before_correction_6949-JMM-0067.tumour.png	Copy Number Variation	png	Plot showing BAF and LogR pre correction for logR of the tumour sample with genomic GC content, replication timing used	989981	a3da788fa06875f03f430dfa619dd4d5	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/Before_correction_6949-JMM-0067.tumour.png	dg.4DFC/ea964f10-8f9a-42cf-ab24-bf2ec83547e1	Illumina iScan		29b1795a-d33d-50b1-a85c-d4e1503fd00f	6d88e91b-d41b-52b3-b5f6-2edf3eb8a895
cytogenomic_file	6949-JMM-0040.pdx.samp_After_correction_6949-JMM-0040.tumour.png	After_correction_6949-JMM-0040.tumour.png	Copy Number Variation	png	Plot showing BAF and LogR post correction for logR of the tumour sample with genomic GC content, replication timing used	713142	f367a7095d5518c4d9c543977ede61f3	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/After_correction_6949-JMM-0040.tumour.png	dg.4DFC/11a7016b-0e03-4c76-98ff-9405e729f3a4	Illumina iScan		2a16f1d5-779f-5b2f-89a8-6b265b4203a4	c11158eb-74a9-51dc-a73a-432d4949eb39
cytogenomic_file	6949-JMM-0067.pdx.samp_6949-JMM-0067.aberrantcellfraction.txt	6949-JMM-0067.aberrantcellfraction.txt	Copy Number Variation	txt	ASCAT inferred sample aberrant cell fraction	5	c58a166d50ab58c0991b57965c5555ca	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0067.aberrantcellfraction.txt	dg.4DFC/9ede5eb8-dd7e-4af6-867b-5c78b5edfc5b	Illumina iScan		2b38da66-aa0b-598d-be82-11b63b3f12aa	6d88e91b-d41b-52b3-b5f6-2edf3eb8a895
cytogenomic_file	6949-JMM-0042.pdx.samp_6949-JMM-0042.aberrantcellfraction.txt	6949-JMM-0042.aberrantcellfraction.txt	Copy Number Variation	txt	ASCAT inferred sample aberrant cell fraction	5	4ec49bc4747b4649b09a065fa88ff3af	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0042.aberrantcellfraction.txt	dg.4DFC/03141caf-d484-4c1f-abe1-82858bed47d1	Illumina iScan		2b64870f-807f-57b3-8aa3-e8c758c7880b	9dc95536-c323-59cd-8ac8-66415b48a7a6
cytogenomic_file	6949-JMM-0059.pdx.samp_Before_correction_6949-JMM-0059.tumour.png	Before_correction_6949-JMM-0059.tumour.png	Copy Number Variation	png	Plot showing BAF and LogR pre correction for logR of the tumour sample with genomic GC content, replication timing used	700284	bf766eb19f3f37f96cd73445f15e4c6c	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/Before_correction_6949-JMM-0059.tumour.png	dg.4DFC/f240e8ff-72be-4532-8fce-53fa0cfb1b89	Illumina iScan		2b707c63-eed6-57cc-9c59-d333e48d3436	1add5ca2-219d-5a51-8d16-0a60502a0057
cytogenomic_file	6949-JMM-0060.pdx.samp_6949-JMM-0060.BAF.PCFed.txt	6949-JMM-0060.BAF.PCFed.txt	Copy Number Variation	txt	Allele-Specific Piecewise Constant Fitting (ASPCF) corrected B allele frequency (BAF)	1451031	b66ad8a77e57dd4a4e06bd91fb972e90	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0060.BAF.PCFed.txt	dg.4DFC/2b81b045-b757-491b-94c6-d0dda69a1d94	Illumina iScan		2b741a73-f26d-54df-90a2-fe59566fc98c	1787ad09-1ca9-522f-8b43-7ffe2d546465
cytogenomic_file	6949-JMM-0047.pdx.samp_6949-JMM-0047.sunrise.png	6949-JMM-0047.sunrise.png	Copy Number Variation	png	Plot showing ASCAT model fit	55423	b9fe91aa1d39b7adf20822c5e313d177	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0047.sunrise.png	dg.4DFC/65ba6b2e-7031-4f14-8b7a-62055b690ab2	Illumina iScan		2c48228b-4b86-51f0-bbad-e7ed514da72a	ab5a7dad-4b45-5e47-88ad-a6c2635ecffc
cytogenomic_file	6949-JMM-0053.pdx.samp_bcftools_convert_filtered.LRR	bcftools_convert_filtered.LRR	Copy Number Variation	txt	Raw LogR ratio file with failed samples removed	106123762	80aab84df1d2212d2e9b2c2aafda1504	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/bcftools_convert_filtered.LRR	dg.4DFC/ca338f80-a574-492d-83e1-9285414d2617	Illumina iScan		2ccbda70-bdb1-5436-931d-294b331cb7cc	d22db9db-cb9b-5584-a4a6-63a55bf5078e
cytogenomic_file	6949-JMM-0051.pdx.samp_6949-JMM-0051.ASCATprofile.png	6949-JMM-0051.ASCATprofile.png	Copy Number Variation	png	Plot showing ASCAT CNV profile. Containins the allele-specific copy-number of all assayed loci (copy-number on the Y-axis vs. the genomic location on the X-axis; for illustrative purposes only, both lines are slightly shifted such that they do not overlap; only probes heterozygous in the germline are shown). These ASCAT profiles allow accurate derivation of gains (which can be further subdivided into, e.g., duplications, triplications, and amplifications), losses (of one or more copies), copy-number-neutral events, and LOH.	60002	0861d6f49fa149adb2eb5c579393ddbb	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0051.ASCATprofile.png	dg.4DFC/070d7b2d-38a4-4cae-9795-9dabddcf7012	Illumina iScan		2e2e2643-556c-5993-abc2-35631e254b71	b461acc4-4ad4-5ebd-9a87-a9187013ed23
cytogenomic_file	6949-JMM-0049.pdx.samp_bcftools_convert_filtered.BAF	bcftools_convert_filtered.BAF	Copy Number Variation	txt	Raw B allele frequency (BAF) file with failed samples removed	103717804	4b9444fd2a15ebc3d4fad186ab30794f	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/bcftools_convert_filtered.BAF	dg.4DFC/ec4e1988-8ec7-4981-8713-2720f03bb722	Illumina iScan		2e360f88-48a9-559e-a285-81a5b24a71e3	1a4d0301-d800-527a-b0c4-b2a4dae99db1
cytogenomic_file	6949-JMM-0038.pdx.samp_6949-JMM-0038.segments_raw.extend.txt	6949-JMM-0038.segments_raw.extend.txt	Copy Number Variation	txt	ASCAT CNV segments files containing the copy number segments of each sample without any rounding applied, extended to include _____________	16405	dfa9bbf436391677ae4d380c2364ebba	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0038.segments_raw.extend.txt	dg.4DFC/fe991f45-92bd-477f-9343-6b58a6ef62f1	Illumina iScan		2e6122cb-04ff-593c-8f3a-693415eba029	7ef88573-3fe5-58cb-bc3f-765628d1d0a5
cytogenomic_file	6949-JMM-0043.pdx.samp_6949-JMM-0043.segments_raw.extend.txt	6949-JMM-0043.segments_raw.extend.txt	Copy Number Variation	txt	ASCAT CNV segments files containing the copy number segments of each sample without any rounding applied, extended to include _____________	14378	b2bc1c488e27939e18a244ab0b0053e2	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0043.segments_raw.extend.txt	dg.4DFC/8d17b514-de7e-4f49-ac1f-22104724c37b	Illumina iScan		2f9bec13-ed14-5214-a2e2-b2a01ce598e0	79cf5fb4-6152-5ada-b2b7-8f206227b698
cytogenomic_file	6949-JMM-0039.pdx.samp_6949-JMM-0039_segmentsgenomeplot.copydiffploidy.png	6949-JMM-0039_segmentsgenomeplot.copydiffploidy.png	Copy Number Variation	png	Plot showing ASCAT CNV profile showing copy change from ploidy and regions of loss of heterozygosity	46127	5a67d3bb13d9f046fb85be5f68451dff	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0039_segmentsgenomeplot.copydiffploidy.png	dg.4DFC/101e5358-4b84-444f-bd68-672f48db63d6	Illumina iScan		2fd3df30-f466-55d2-96c2-325dac9fb37e	81766a78-e4b9-5ab9-b568-fbef4a3ba4aa
cytogenomic_file	6949-JMM-0058.pdx.samp_ASCAT.nonaberrantarrays.txt	ASCAT.nonaberrantarrays.txt	Copy Number Variation	txt	Non aberrant array information	28	8216cb4602f8884f311f09ec5b9a840f	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/ASCAT.nonaberrantarrays.txt	dg.4DFC/b43254e6-c890-48da-9ce5-30f1c2f6fe63	Illumina iScan		30675697-78a5-5d5a-98b5-ba31f685b398	12e02345-3c15-5241-b69e-e6626298c02a
cytogenomic_file	6949-JMM-0062.pdx.samp_6949-JMM-0062.LogR.PCFed.txt	6949-JMM-0062.LogR.PCFed.txt	Copy Number Variation	txt	Allele-Specific Piecewise Constant Fitting (ASPCF) corrected LogR ratio	9129934	3af56e33083cdd5f8e61fec41470b721	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0062.LogR.PCFed.txt	dg.4DFC/b45bd78b-3b52-4dd4-bae4-473b613b1c12	Illumina iScan		30c0da9b-8403-5f9d-8e21-790c677b219e	00f68664-e6d0-5e83-a55b-70ad8c9b0ba2
cytogenomic_file	6949-JMM-0054.pdx.samp_6949-JMM-0054.BAF.PCFed.txt	6949-JMM-0054.BAF.PCFed.txt	Copy Number Variation	txt	Allele-Specific Piecewise Constant Fitting (ASPCF) corrected B allele frequency (BAF)	1581841	05d6c5c8b89d5a60eefea8ae1ebc9845	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0054.BAF.PCFed.txt	dg.4DFC/75d48f35-8873-4fe2-9214-d4edae093912	Illumina iScan		30d22774-d7a0-567e-a4db-70a5fd853468	e4130f7d-87c3-5cb0-bf81-94920da45028
cytogenomic_file	6949-JMM-0049.pdx.samp_bcftools_convert_filtered.LRR	bcftools_convert_filtered.LRR	Copy Number Variation	txt	Raw LogR ratio file with failed samples removed	106123762	80aab84df1d2212d2e9b2c2aafda1504	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/bcftools_convert_filtered.LRR	dg.4DFC/ca338f80-a574-492d-83e1-9285414d2617	Illumina iScan		319d50c3-0003-569e-ac9d-d27e21d23678	1a4d0301-d800-527a-b0c4-b2a4dae99db1
cytogenomic_file	6949-JMM-0064.pdx.samp_6949-JMM-0064.segments_raw.extend.txt	6949-JMM-0064.segments_raw.extend.txt	Copy Number Variation	txt	ASCAT CNV segments files containing the copy number segments of each sample without any rounding applied, extended to include _____________	13296	8ddd0c386475627b33548a2dde7063a5	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0064.segments_raw.extend.txt	dg.4DFC/49ca7d3d-2b1f-4f36-9fcc-b217e457daa1	Illumina iScan		31e16b81-cada-5e4c-9665-a5071af0b17e	dfde3955-2686-5c97-8824-d21ed4df16a7
cytogenomic_file	6949-JMM-0043.pdx.samp_6949-JMM-0043_segmentsgenomeplot.copydiffploidy.png	6949-JMM-0043_segmentsgenomeplot.copydiffploidy.png	Copy Number Variation	png	Plot showing ASCAT CNV profile showing copy change from ploidy and regions of loss of heterozygosity	48725	3eeaad71b3ace1e5739d7229e764eb70	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0043_segmentsgenomeplot.copydiffploidy.png	dg.4DFC/e03cb8d1-987f-463c-a493-e57039066025	Illumina iScan		32521d96-a6c4-5316-abcc-07a8f755e3be	79cf5fb4-6152-5ada-b2b7-8f206227b698
cytogenomic_file	6949-JMM-0045.pdx.samp_6949-JMM-0045.sunrise.png	6949-JMM-0045.sunrise.png	Copy Number Variation	png	Plot showing ASCAT model fit	57115	4bbb36e0ba82dd3a25ce1c3106d3f21a	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0045.sunrise.png	dg.4DFC/71ac5cc9-df14-40b5-9273-22ce4ea397db	Illumina iScan		32afed2c-f4dd-5fad-937e-764a59956f29	75f45309-edbb-5fac-81c5-9d5c66ca0be5
cytogenomic_file	6949-JMM-0062.pdx.samp_6949-JMM-0062.segments_raw.extend.ensgene_cnvbreak.txt	6949-JMM-0062.segments_raw.extend.ensgene_cnvbreak.txt	Copy Number Variation	txt	Ensembl v102 genes annotated with ASCAT CNV segments	18400176	95ab47ad33c314c5b2ce78f925d1f4f2	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0062.segments_raw.extend.ensgene_cnvbreak.txt	dg.4DFC/95df7aae-7da2-4720-be23-85e73218e4ca	Illumina iScan		32e36c7d-3eee-5faf-8b99-e290519298b2	00f68664-e6d0-5e83-a55b-70ad8c9b0ba2
cytogenomic_file	6949-JMM-0072.pdx.samp_6949-JMM-0072.ploidy.txt	6949-JMM-0072.ploidy.txt	Copy Number Variation	txt	ASCAT inferred sample ploidy	17	505ecae66ad8009342050c95dd42b246	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0072.ploidy.txt	dg.4DFC/d248afdc-895d-4725-9255-e096432fd3f4	Illumina iScan		3333d2f1-870a-5f4b-a9e7-3e8a019ae922	90fba26c-e84b-5ea0-86ee-b1aa96ae78f4
cytogenomic_file	6949-JMM-0047.pdx.samp_6949-JMM-0047.LogR.PCFed.txt	6949-JMM-0047.LogR.PCFed.txt	Copy Number Variation	txt	Allele-Specific Piecewise Constant Fitting (ASPCF) corrected LogR ratio	9167592	09db8d9c77988f25d2ae5ba984240a55	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0047.LogR.PCFed.txt	dg.4DFC/6614b727-2398-4166-82e1-351f0e47ffeb	Illumina iScan		335c488a-6f1e-56a3-851a-f8a328b2f5db	ab5a7dad-4b45-5e47-88ad-a6c2635ecffc
cytogenomic_file	6949-JMM-0066.pdx.samp_6949-JMM-0066.sunrise.png	6949-JMM-0066.sunrise.png	Copy Number Variation	png	Plot showing ASCAT model fit	56584	35a028f685f8ee8e548c9ea9f25c0fde	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0066.sunrise.png	dg.4DFC/374875ae-8e85-4929-ae5d-4d73473907ce	Illumina iScan		338444c7-c8a5-5796-b191-3a738cf810de	60fd37d2-a72d-51f0-a8df-1acec187d9d0
cytogenomic_file	6949-JMM-0041.pdx.samp_6949-JMM-0041.segments_raw.extend.ensgene_cnvbreak.txt	6949-JMM-0041.segments_raw.extend.ensgene_cnvbreak.txt	Copy Number Variation	txt	Ensembl v102 genes annotated with ASCAT CNV segments	18503046	823d7d0fc16304e702b94a5eaaf8c8c7	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0041.segments_raw.extend.ensgene_cnvbreak.txt	dg.4DFC/8c0b3607-7286-4e0d-ac37-6bd808378c76	Illumina iScan		33b7ab77-f693-50f0-acac-12ace15ddf93	0b138368-d248-5717-9bff-cb4cccc40c6f
cytogenomic_file	6949-JMM-0047.pdx.samp_6949-JMM-0047_segmentsgenomeplot.copydiffploidy.png	6949-JMM-0047_segmentsgenomeplot.copydiffploidy.png	Copy Number Variation	png	Plot showing ASCAT CNV profile showing copy change from ploidy and regions of loss of heterozygosity	48851	786204a7f770d7c6e6f50fa18229d923	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0047_segmentsgenomeplot.copydiffploidy.png	dg.4DFC/f596ccd6-2d63-420a-b17e-6b4cff23c061	Illumina iScan		3415d14e-bd23-5578-a5dc-fd9212b53b22	ab5a7dad-4b45-5e47-88ad-a6c2635ecffc
cytogenomic_file	6949-JMM-0041.pdx.samp_bcftools_convert_filtered.LRR	bcftools_convert_filtered.LRR	Copy Number Variation	txt	Raw LogR ratio file with failed samples removed	106123762	80aab84df1d2212d2e9b2c2aafda1504	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/bcftools_convert_filtered.LRR	dg.4DFC/ca338f80-a574-492d-83e1-9285414d2617	Illumina iScan		34bf7eb3-94cc-5a33-924b-2c08534a7b31	0b138368-d248-5717-9bff-cb4cccc40c6f
cytogenomic_file	6949-JMM-0069.pdx.samp_6949-JMM-0069.BAF.PCFed.txt	6949-JMM-0069.BAF.PCFed.txt	Copy Number Variation	txt	Allele-Specific Piecewise Constant Fitting (ASPCF) corrected B allele frequency (BAF)	2001515	4cf11cf1f193d2168662e207d9491ac4	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0069.BAF.PCFed.txt	dg.4DFC/1a105813-1725-4114-a0c7-4c15b2be7d61	Illumina iScan		35302907-0162-5d17-9b65-1093b5d297bd	16755c67-004c-53b0-ba2b-fb75a814082a
