type	methylation_array_file_id	file_name	data_category	file_type	file_description	file_size	md5sum	file_mapping_level	file_access	acl	authz	file_url	dcf_indexd_guid	methylation_platform	reporter_label	crdc_id	id	sample.id
methylation_array_file	6949-JMM-0044.pdx.samp_240328_bVal_mVal_Distribution.pdf	240328_bVal_mVal_Distribution.pdf	Methylation Array	pdf	Plot summarzing raw b and m value distributions	200826	120e2ea37510cf3119bc74ec83bf6894	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_bVal_mVal_Distribution.pdf	dg.4DFC/4201c3c3-320d-4aa0-856b-57f751fb5a3b	Illumina iScan	Not Provided		4724ff30-f36e-5ffa-ac59-e85270c89eeb	758102ce-5197-5d6a-99ae-0883d37a1cf1
methylation_array_file	6949-JMM-0058.pdx.samp_240328_Normalization_preprocessFunnorm.pdf	240328_Normalization_preprocessFunnorm.pdf	Methylation Array	pdf	Plot summarzing b and m value distributions post functional normalization	51321	2410c9eeae4fa1b7be2ea0872dd17f3b	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_Normalization_preprocessFunnorm.pdf	dg.4DFC/4ba664e9-ed0d-4383-a3e1-70bd3a095cb0	Illumina iScan	Not Provided		4744f338-7468-5667-abd0-377d1ae5affb	12e02345-3c15-5241-b69e-e6626298c02a
methylation_array_file	6949-JMM-0053.pdx.samp_240328_bVal_mVal_Distribution.pdf	240328_bVal_mVal_Distribution.pdf	Methylation Array	pdf	Plot summarzing raw b and m value distributions	200826	120e2ea37510cf3119bc74ec83bf6894	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_bVal_mVal_Distribution.pdf	dg.4DFC/4201c3c3-320d-4aa0-856b-57f751fb5a3b	Illumina iScan	Not Provided		499f42ba-7bb2-5bfa-8cbe-eae53d2214c6	d22db9db-cb9b-5584-a4a6-63a55bf5078e
methylation_array_file	6949-JMM-0071.pdx.samp_240328_bVal_mVal_Distribution.pdf	240328_bVal_mVal_Distribution.pdf	Methylation Array	pdf	Plot summarzing raw b and m value distributions	200826	120e2ea37510cf3119bc74ec83bf6894	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_bVal_mVal_Distribution.pdf	dg.4DFC/4201c3c3-320d-4aa0-856b-57f751fb5a3b	Illumina iScan	Not Provided		4d76543c-11fb-58e9-a79f-ad4ba6f7ea99	13195e94-1048-5308-99a7-1248e97a8a45
methylation_array_file	6949-JMM-0038.pdx.samp_240328_Detection_pValues.pdf	240328_Detection_pValues.pdf	Methylation Array	pdf	Plot summarzing average sample detection pValues for array	5258	8dcb986d491111dcf365fee203c98048	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_Detection_pValues.pdf	dg.4DFC/7c7ab4a4-6294-4301-a93a-e870831eb26b	Illumina iScan	Not Provided		4e6c9ecf-be45-5339-a4ec-783323d9fde7	7ef88573-3fe5-58cb-bc3f-765628d1d0a5
methylation_array_file	6949-JMM-0050.pdx.samp_240328_Detection_pValues.pdf	240328_Detection_pValues.pdf	Methylation Array	pdf	Plot summarzing average sample detection pValues for array	5258	8dcb986d491111dcf365fee203c98048	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_Detection_pValues.pdf	dg.4DFC/7c7ab4a4-6294-4301-a93a-e870831eb26b	Illumina iScan	Not Provided		5397addd-36e4-502d-b5bd-8a8a1d5b72bd	a65cdb44-9274-5578-9700-7a69deea9d69
methylation_array_file	6949-JMM-0068.pdx.samp_240328_Detection_pValues.pdf	240328_Detection_pValues.pdf	Methylation Array	pdf	Plot summarzing average sample detection pValues for array	5258	8dcb986d491111dcf365fee203c98048	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_Detection_pValues.pdf	dg.4DFC/7c7ab4a4-6294-4301-a93a-e870831eb26b	Illumina iScan	Not Provided		5569fd0c-2752-57ee-9daa-8cba24253d09	d0610a8b-1ad9-5143-8041-c827309b05f6
methylation_array_file	6949-JMM-0039.pdx.samp_240328_bValue_with_markerAnnotations.tsv	240328_bValue_with_markerAnnotations.tsv	Methylation Array	tsv	Methylation bValues for all samples that passed QC, along with methylation probe information	967382875	0e53dc84c78392371c71c2f3f3b62a44	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_bValue_with_markerAnnotations.tsv	dg.4DFC/aecd63fd-7840-4cfd-bae6-7080dd9dbcdf	Illumina iScan	Not Provided		55ddb62b-a574-5de8-bb15-2621d8e2cd4c	81766a78-e4b9-5ab9-b568-fbef4a3ba4aa
methylation_array_file	6949-JMM-0058.pdx.samp_240328_Detection_pValues.pdf	240328_Detection_pValues.pdf	Methylation Array	pdf	Plot summarzing average sample detection pValues for array	5258	8dcb986d491111dcf365fee203c98048	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_Detection_pValues.pdf	dg.4DFC/7c7ab4a4-6294-4301-a93a-e870831eb26b	Illumina iScan	Not Provided		56e6e8b6-2c7a-5cc7-8987-0e9b1c5ccd38	12e02345-3c15-5241-b69e-e6626298c02a
methylation_array_file	6949-JMM-0042.pdx.samp_240328_bVal_mVal_Distribution.pdf	240328_bVal_mVal_Distribution.pdf	Methylation Array	pdf	Plot summarzing raw b and m value distributions	200826	120e2ea37510cf3119bc74ec83bf6894	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_bVal_mVal_Distribution.pdf	dg.4DFC/4201c3c3-320d-4aa0-856b-57f751fb5a3b	Illumina iScan	Not Provided		58d88736-146c-5fac-9155-36c6be329faf	9dc95536-c323-59cd-8ac8-66415b48a7a6
methylation_array_file	6949-JMM-0040.pdx.samp_240328_Normalization_preprocessFunnorm.pdf	240328_Normalization_preprocessFunnorm.pdf	Methylation Array	pdf	Plot summarzing b and m value distributions post functional normalization	51321	2410c9eeae4fa1b7be2ea0872dd17f3b	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_Normalization_preprocessFunnorm.pdf	dg.4DFC/4ba664e9-ed0d-4383-a3e1-70bd3a095cb0	Illumina iScan	Not Provided		5cb10bae-1bb2-5ec9-8068-e3cd48c2ab45	c11158eb-74a9-51dc-a73a-432d4949eb39
methylation_array_file	6949-JMM-0037.pdx.samp_240328_Detection_pValues.pdf	240328_Detection_pValues.pdf	Methylation Array	pdf	Plot summarzing average sample detection pValues for array	5258	8dcb986d491111dcf365fee203c98048	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_Detection_pValues.pdf	dg.4DFC/7c7ab4a4-6294-4301-a93a-e870831eb26b	Illumina iScan	Not Provided		5d108c3b-b231-5966-a2d8-13a79f6c8038	fc4b4ac2-6ec0-5d53-aadd-cad6608dd80c
methylation_array_file	6949-JMM-0045.pdx.samp_240328_bVal_mVal_Distribution.pdf	240328_bVal_mVal_Distribution.pdf	Methylation Array	pdf	Plot summarzing raw b and m value distributions	200826	120e2ea37510cf3119bc74ec83bf6894	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_bVal_mVal_Distribution.pdf	dg.4DFC/4201c3c3-320d-4aa0-856b-57f751fb5a3b	Illumina iScan	Not Provided		5e796473-8dcf-531f-812b-2c0609a66536	75f45309-edbb-5fac-81c5-9d5c66ca0be5
methylation_array_file	6949-JMM-0055.pdx.samp_240328_Normalization_preprocessFunnorm.pdf	240328_Normalization_preprocessFunnorm.pdf	Methylation Array	pdf	Plot summarzing b and m value distributions post functional normalization	51321	2410c9eeae4fa1b7be2ea0872dd17f3b	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_Normalization_preprocessFunnorm.pdf	dg.4DFC/4ba664e9-ed0d-4383-a3e1-70bd3a095cb0	Illumina iScan	Not Provided		60ea9685-79a9-5132-8deb-3fddb2b1b58d	545a36f7-405f-5bee-a489-852332468ada
methylation_array_file	6949-JMM-0062.pdx.samp_240328_Normalization_preprocessFunnorm.pdf	240328_Normalization_preprocessFunnorm.pdf	Methylation Array	pdf	Plot summarzing b and m value distributions post functional normalization	51321	2410c9eeae4fa1b7be2ea0872dd17f3b	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_Normalization_preprocessFunnorm.pdf	dg.4DFC/4ba664e9-ed0d-4383-a3e1-70bd3a095cb0	Illumina iScan	Not Provided		629f9d27-8f69-53ef-a269-46f78cb52928	00f68664-e6d0-5e83-a55b-70ad8c9b0ba2
methylation_array_file	6949-JMM-0072.pdx.samp_240328_mValue_with_markerAnnotations.tsv	240328_mValue_with_markerAnnotations.tsv	Methylation Array	tsv	Methylation mValues for all samples that passed QC, along with methylation probe information	951631852	bf789529e31d1ddf4f904ad4e1b6040f	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_mValue_with_markerAnnotations.tsv	dg.4DFC/6f868b2d-95ef-4c3e-bed6-cb34e5325f0b	Illumina iScan	Not Provided		65314b1a-c6e1-5d71-9b3c-f2604b851214	90fba26c-e84b-5ea0-86ee-b1aa96ae78f4
methylation_array_file	6949-JMM-0071.pdx.samp_240328_bValue_with_markerAnnotations.tsv	240328_bValue_with_markerAnnotations.tsv	Methylation Array	tsv	Methylation bValues for all samples that passed QC, along with methylation probe information	967382875	0e53dc84c78392371c71c2f3f3b62a44	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_bValue_with_markerAnnotations.tsv	dg.4DFC/aecd63fd-7840-4cfd-bae6-7080dd9dbcdf	Illumina iScan	Not Provided		67dfdf2f-34d0-58f3-89c5-a325cab2015b	13195e94-1048-5308-99a7-1248e97a8a45
methylation_array_file	6949-JMM-0051.pdx.samp_240328_bVal_mVal_Distribution.pdf	240328_bVal_mVal_Distribution.pdf	Methylation Array	pdf	Plot summarzing raw b and m value distributions	200826	120e2ea37510cf3119bc74ec83bf6894	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_bVal_mVal_Distribution.pdf	dg.4DFC/4201c3c3-320d-4aa0-856b-57f751fb5a3b	Illumina iScan	Not Provided		6816dbd4-e4ca-5ead-97d8-c2548591725f	b461acc4-4ad4-5ebd-9a87-a9187013ed23
methylation_array_file	6949-JMM-0063.pdx.samp_240328_Normalization_preprocessFunnorm.pdf	240328_Normalization_preprocessFunnorm.pdf	Methylation Array	pdf	Plot summarzing b and m value distributions post functional normalization	51321	2410c9eeae4fa1b7be2ea0872dd17f3b	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_Normalization_preprocessFunnorm.pdf	dg.4DFC/4ba664e9-ed0d-4383-a3e1-70bd3a095cb0	Illumina iScan	Not Provided		686fe113-d07f-50b8-b2fd-a7aec10db5f8	966fcfdc-0a82-5590-b9e7-b97f7e9b551c
methylation_array_file	6949-JMM-0049.pdx.samp_240328_mValue_with_markerAnnotations.tsv	240328_mValue_with_markerAnnotations.tsv	Methylation Array	tsv	Methylation mValues for all samples that passed QC, along with methylation probe information	951631852	bf789529e31d1ddf4f904ad4e1b6040f	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_mValue_with_markerAnnotations.tsv	dg.4DFC/6f868b2d-95ef-4c3e-bed6-cb34e5325f0b	Illumina iScan	Not Provided		690e3aa3-2834-5c1b-b1c0-2b1badb8f5bf	1a4d0301-d800-527a-b0c4-b2a4dae99db1
methylation_array_file	6949-JMM-0046.pdx.samp_240328_bValue_with_markerAnnotations.tsv	240328_bValue_with_markerAnnotations.tsv	Methylation Array	tsv	Methylation bValues for all samples that passed QC, along with methylation probe information	967382875	0e53dc84c78392371c71c2f3f3b62a44	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_bValue_with_markerAnnotations.tsv	dg.4DFC/aecd63fd-7840-4cfd-bae6-7080dd9dbcdf	Illumina iScan	Not Provided		69fb1379-42f0-5334-b9ae-edfd8ef8741b	ed0e87f0-478b-52a6-8248-dd76b12832ab
methylation_array_file	6949-JMM-0037.pdx.samp_240328_Normalization_preprocessFunnorm.pdf	240328_Normalization_preprocessFunnorm.pdf	Methylation Array	pdf	Plot summarzing b and m value distributions post functional normalization	51321	2410c9eeae4fa1b7be2ea0872dd17f3b	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_Normalization_preprocessFunnorm.pdf	dg.4DFC/4ba664e9-ed0d-4383-a3e1-70bd3a095cb0	Illumina iScan	Not Provided		6d031b3c-68cc-53ea-b761-1432ff66e0eb	fc4b4ac2-6ec0-5d53-aadd-cad6608dd80c
methylation_array_file	6949-JMM-0054.pdx.samp_240328_bVal_mVal_Distribution.pdf	240328_bVal_mVal_Distribution.pdf	Methylation Array	pdf	Plot summarzing raw b and m value distributions	200826	120e2ea37510cf3119bc74ec83bf6894	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_bVal_mVal_Distribution.pdf	dg.4DFC/4201c3c3-320d-4aa0-856b-57f751fb5a3b	Illumina iScan	Not Provided		6e81eb25-7295-5411-abc9-62be8a988e06	e4130f7d-87c3-5cb0-bf81-94920da45028
methylation_array_file	6949-JMM-0059.pdx.samp_240328_mValue_with_markerAnnotations.tsv	240328_mValue_with_markerAnnotations.tsv	Methylation Array	tsv	Methylation mValues for all samples that passed QC, along with methylation probe information	951631852	bf789529e31d1ddf4f904ad4e1b6040f	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_mValue_with_markerAnnotations.tsv	dg.4DFC/6f868b2d-95ef-4c3e-bed6-cb34e5325f0b	Illumina iScan	Not Provided		6ecc0220-4b78-5148-8fa7-1f0f3668b662	1add5ca2-219d-5a51-8d16-0a60502a0057
methylation_array_file	6949-JMM-0064.pdx.samp_240328_Detection_pValues.pdf	240328_Detection_pValues.pdf	Methylation Array	pdf	Plot summarzing average sample detection pValues for array	5258	8dcb986d491111dcf365fee203c98048	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_Detection_pValues.pdf	dg.4DFC/7c7ab4a4-6294-4301-a93a-e870831eb26b	Illumina iScan	Not Provided		704118b9-a4de-5b33-9e92-3e28a6eafa2e	dfde3955-2686-5c97-8824-d21ed4df16a7
methylation_array_file	6949-JMM-0038.pdx.samp_240328_bVal_mVal_Distribution.pdf	240328_bVal_mVal_Distribution.pdf	Methylation Array	pdf	Plot summarzing raw b and m value distributions	200826	120e2ea37510cf3119bc74ec83bf6894	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_bVal_mVal_Distribution.pdf	dg.4DFC/4201c3c3-320d-4aa0-856b-57f751fb5a3b	Illumina iScan	Not Provided		71029685-2cea-5263-9429-bedee4812856	7ef88573-3fe5-58cb-bc3f-765628d1d0a5
methylation_array_file	6949-JMM-0042.pdx.samp_240328_bValue_with_markerAnnotations.tsv	240328_bValue_with_markerAnnotations.tsv	Methylation Array	tsv	Methylation bValues for all samples that passed QC, along with methylation probe information	967382875	0e53dc84c78392371c71c2f3f3b62a44	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_bValue_with_markerAnnotations.tsv	dg.4DFC/aecd63fd-7840-4cfd-bae6-7080dd9dbcdf	Illumina iScan	Not Provided		726536a5-a5cd-5487-bd80-e6df16b044f3	9dc95536-c323-59cd-8ac8-66415b48a7a6
methylation_array_file	6949-JMM-0039.pdx.samp_240328_bVal_mVal_Distribution.pdf	240328_bVal_mVal_Distribution.pdf	Methylation Array	pdf	Plot summarzing raw b and m value distributions	200826	120e2ea37510cf3119bc74ec83bf6894	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_bVal_mVal_Distribution.pdf	dg.4DFC/4201c3c3-320d-4aa0-856b-57f751fb5a3b	Illumina iScan	Not Provided		7267a9a2-9f47-5f09-a82e-1d1afb66e1f9	81766a78-e4b9-5ab9-b568-fbef4a3ba4aa
methylation_array_file	6949-JMM-0060.pdx.samp_240328_mValue_with_markerAnnotations.tsv	240328_mValue_with_markerAnnotations.tsv	Methylation Array	tsv	Methylation mValues for all samples that passed QC, along with methylation probe information	951631852	bf789529e31d1ddf4f904ad4e1b6040f	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_mValue_with_markerAnnotations.tsv	dg.4DFC/6f868b2d-95ef-4c3e-bed6-cb34e5325f0b	Illumina iScan	Not Provided		73712a75-2993-57c2-8d56-12c2fe50e5ae	1787ad09-1ca9-522f-8b43-7ffe2d546465
methylation_array_file	6949-JMM-0040.pdx.samp_240328_Detection_pValues.pdf	240328_Detection_pValues.pdf	Methylation Array	pdf	Plot summarzing average sample detection pValues for array	5258	8dcb986d491111dcf365fee203c98048	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_Detection_pValues.pdf	dg.4DFC/7c7ab4a4-6294-4301-a93a-e870831eb26b	Illumina iScan	Not Provided		74ab630f-aacb-5f22-b056-69262d63c8ef	c11158eb-74a9-51dc-a73a-432d4949eb39
methylation_array_file	6949-JMM-0043.pdx.samp_240328_bVal_mVal_Distribution.pdf	240328_bVal_mVal_Distribution.pdf	Methylation Array	pdf	Plot summarzing raw b and m value distributions	200826	120e2ea37510cf3119bc74ec83bf6894	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_bVal_mVal_Distribution.pdf	dg.4DFC/4201c3c3-320d-4aa0-856b-57f751fb5a3b	Illumina iScan	Not Provided		75a0fc08-2296-5cf0-bb16-2c95383131cf	79cf5fb4-6152-5ada-b2b7-8f206227b698
methylation_array_file	6949-JMM-0066.pdx.samp_240328_mValue_with_markerAnnotations.tsv	240328_mValue_with_markerAnnotations.tsv	Methylation Array	tsv	Methylation mValues for all samples that passed QC, along with methylation probe information	951631852	bf789529e31d1ddf4f904ad4e1b6040f	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_mValue_with_markerAnnotations.tsv	dg.4DFC/6f868b2d-95ef-4c3e-bed6-cb34e5325f0b	Illumina iScan	Not Provided		76daf4cd-de7b-5f06-bc17-359b6076741b	60fd37d2-a72d-51f0-a8df-1acec187d9d0
methylation_array_file	6949-JMM-0046.pdx.samp_240328_mValue_with_markerAnnotations.tsv	240328_mValue_with_markerAnnotations.tsv	Methylation Array	tsv	Methylation mValues for all samples that passed QC, along with methylation probe information	951631852	bf789529e31d1ddf4f904ad4e1b6040f	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_mValue_with_markerAnnotations.tsv	dg.4DFC/6f868b2d-95ef-4c3e-bed6-cb34e5325f0b	Illumina iScan	Not Provided		78125891-ba53-5385-948e-23d6dcf58d83	ed0e87f0-478b-52a6-8248-dd76b12832ab
methylation_array_file	6949-JMM-0063.pdx.samp_240328_bVal_mVal_Distribution.pdf	240328_bVal_mVal_Distribution.pdf	Methylation Array	pdf	Plot summarzing raw b and m value distributions	200826	120e2ea37510cf3119bc74ec83bf6894	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_bVal_mVal_Distribution.pdf	dg.4DFC/4201c3c3-320d-4aa0-856b-57f751fb5a3b	Illumina iScan	Not Provided		789f53bd-0848-5100-a307-b7b1cf7a6820	966fcfdc-0a82-5590-b9e7-b97f7e9b551c
methylation_array_file	6949-JMM-0069.pdx.samp_240328_Detection_pValues.pdf	240328_Detection_pValues.pdf	Methylation Array	pdf	Plot summarzing average sample detection pValues for array	5258	8dcb986d491111dcf365fee203c98048	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_Detection_pValues.pdf	dg.4DFC/7c7ab4a4-6294-4301-a93a-e870831eb26b	Illumina iScan	Not Provided		7bdd6114-b25e-5399-b480-33df0d566b67	16755c67-004c-53b0-ba2b-fb75a814082a
methylation_array_file	6949-JMM-0039.pdx.samp_240328_Normalization_preprocessFunnorm.pdf	240328_Normalization_preprocessFunnorm.pdf	Methylation Array	pdf	Plot summarzing b and m value distributions post functional normalization	51321	2410c9eeae4fa1b7be2ea0872dd17f3b	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_Normalization_preprocessFunnorm.pdf	dg.4DFC/4ba664e9-ed0d-4383-a3e1-70bd3a095cb0	Illumina iScan	Not Provided		7c36cfa2-36bb-5fb1-9338-6bfeb25dbe25	81766a78-e4b9-5ab9-b568-fbef4a3ba4aa
methylation_array_file	6949-JMM-0063.pdx.samp_240328_mValue_with_markerAnnotations.tsv	240328_mValue_with_markerAnnotations.tsv	Methylation Array	tsv	Methylation mValues for all samples that passed QC, along with methylation probe information	951631852	bf789529e31d1ddf4f904ad4e1b6040f	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_mValue_with_markerAnnotations.tsv	dg.4DFC/6f868b2d-95ef-4c3e-bed6-cb34e5325f0b	Illumina iScan	Not Provided		7ce05f2b-e9a5-5c41-aa9f-d7cd7059ac48	966fcfdc-0a82-5590-b9e7-b97f7e9b551c
methylation_array_file	6949-JMM-0061.pdx.samp_240328_bValue_with_markerAnnotations.tsv	240328_bValue_with_markerAnnotations.tsv	Methylation Array	tsv	Methylation bValues for all samples that passed QC, along with methylation probe information	967382875	0e53dc84c78392371c71c2f3f3b62a44	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_bValue_with_markerAnnotations.tsv	dg.4DFC/aecd63fd-7840-4cfd-bae6-7080dd9dbcdf	Illumina iScan	Not Provided		7f20332a-2140-5095-9218-4dc93e2fd345	b55d967e-f079-5f92-b940-a925b791c667
methylation_array_file	6949-JMM-0047.pdx.samp_240328_Detection_pValues.pdf	240328_Detection_pValues.pdf	Methylation Array	pdf	Plot summarzing average sample detection pValues for array	5258	8dcb986d491111dcf365fee203c98048	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_Detection_pValues.pdf	dg.4DFC/7c7ab4a4-6294-4301-a93a-e870831eb26b	Illumina iScan	Not Provided		7f8437c4-7df8-5878-b994-d393d17f1056	ab5a7dad-4b45-5e47-88ad-a6c2635ecffc
methylation_array_file	6949-JMM-0059.pdx.samp_240328_Detection_pValues.pdf	240328_Detection_pValues.pdf	Methylation Array	pdf	Plot summarzing average sample detection pValues for array	5258	8dcb986d491111dcf365fee203c98048	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_Detection_pValues.pdf	dg.4DFC/7c7ab4a4-6294-4301-a93a-e870831eb26b	Illumina iScan	Not Provided		818b7692-309e-57c4-b9f8-a1e6312e0b33	1add5ca2-219d-5a51-8d16-0a60502a0057
methylation_array_file	6949-JMM-0062.pdx.samp_240328_bVal_mVal_Distribution.pdf	240328_bVal_mVal_Distribution.pdf	Methylation Array	pdf	Plot summarzing raw b and m value distributions	200826	120e2ea37510cf3119bc74ec83bf6894	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_bVal_mVal_Distribution.pdf	dg.4DFC/4201c3c3-320d-4aa0-856b-57f751fb5a3b	Illumina iScan	Not Provided		81f8afef-dd03-525e-a0e5-5e58bc1f9570	00f68664-e6d0-5e83-a55b-70ad8c9b0ba2
methylation_array_file	6949-JMM-0041.pdx.samp_240328_Detection_pValues.pdf	240328_Detection_pValues.pdf	Methylation Array	pdf	Plot summarzing average sample detection pValues for array	5258	8dcb986d491111dcf365fee203c98048	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_Detection_pValues.pdf	dg.4DFC/7c7ab4a4-6294-4301-a93a-e870831eb26b	Illumina iScan	Not Provided		83669e8a-70a5-5ced-b9bb-bed08bd78dd7	0b138368-d248-5717-9bff-cb4cccc40c6f
methylation_array_file	6949-JMM-0046.pdx.samp_240328_Normalization_preprocessFunnorm.pdf	240328_Normalization_preprocessFunnorm.pdf	Methylation Array	pdf	Plot summarzing b and m value distributions post functional normalization	51321	2410c9eeae4fa1b7be2ea0872dd17f3b	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_Normalization_preprocessFunnorm.pdf	dg.4DFC/4ba664e9-ed0d-4383-a3e1-70bd3a095cb0	Illumina iScan	Not Provided		83aa1f10-1ec0-5914-813b-cc3e7fec4334	ed0e87f0-478b-52a6-8248-dd76b12832ab
methylation_array_file	6949-JMM-0061.pdx.samp_240328_mValue_with_markerAnnotations.tsv	240328_mValue_with_markerAnnotations.tsv	Methylation Array	tsv	Methylation mValues for all samples that passed QC, along with methylation probe information	951631852	bf789529e31d1ddf4f904ad4e1b6040f	Sample	Controlled	['phs003163']	['/programs/phs003163']	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/methylarray/240328_mValue_with_markerAnnotations.tsv	dg.4DFC/6f868b2d-95ef-4c3e-bed6-cb34e5325f0b	Illumina iScan	Not Provided		83c5abc0-a48c-5fed-aaf4-eecb9bb9dd07	b55d967e-f079-5f92-b940-a925b791c667
