library_id	reference_genome_assembly	design_description	library_strategy	library_layout	library_source	library_selection	platform	instrument_model	type	genomic_info_id	file.file_id
TWGD-CPT0406330001-Y1N1_1Bma1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/e596a78c-f811-11ee-8e84-e3022233fba6_TWGD-CPT0406330001-Y1N1_1Bma1	dg.4DFC/e596a78c-f811-11ee-8e84-e3022233fba6
TWGD-CPT0406330001-Y1N1_1Bma1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/e596cf28-f811-11ee-a6be-b7bcc77302e8_TWGD-CPT0406330001-Y1N1_1Bma1	dg.4DFC/e596cf28-f811-11ee-a6be-b7bcc77302e8
TWGD-CPT0405970001-XBma1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/e596f6e2-f811-11ee-8dbf-a70cf791df6a_TWGD-CPT0405970001-XBma1	dg.4DFC/e596f6e2-f811-11ee-8dbf-a70cf791df6a
TWGD-CPT0405970001-XBma1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/e5971dfc-f811-11ee-811d-d7aed0265f0f_TWGD-CPT0405970001-XBma1	dg.4DFC/e5971dfc-f811-11ee-811d-d7aed0265f0f
TWGD-CPT0405970001-XBma1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/e5974610-f811-11ee-ae4e-6bcadec07fe4_TWGD-CPT0405970001-XBma1	dg.4DFC/e5974610-f811-11ee-ae4e-6bcadec07fe4
TWGD-CPT0405970001-Y1N2_1Bma1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/e5976dd4-f811-11ee-90b1-c7de4919541a_TWGD-CPT0405970001-Y1N2_1Bma1	dg.4DFC/e5976dd4-f811-11ee-90b1-c7de4919541a
TWGD-CPT0405970001-Y1N2_1Bma1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/e5979534-f811-11ee-8deb-9b6b6e62289f_TWGD-CPT0405970001-Y1N2_1Bma1	dg.4DFC/e5979534-f811-11ee-8deb-9b6b6e62289f
TWGD-CPT0405970001-Y1N2_1Bma1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/e597bda2-f811-11ee-ac1a-b700ea5d63ae_TWGD-CPT0405970001-Y1N2_1Bma1	dg.4DFC/e597bda2-f811-11ee-ac1a-b700ea5d63ae
TWGD-CPT0405970001-Y1N2_1Bma1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/e597e656-f811-11ee-bdde-2b9148581b32_TWGD-CPT0405970001-Y1N2_1Bma1	dg.4DFC/e597e656-f811-11ee-bdde-2b9148581b32
TWGD-CPT0405970001-Y1N2_1Bma1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/e5980e06-f811-11ee-996a-cb20ac365970_TWGD-CPT0405970001-Y1N2_1Bma1	dg.4DFC/e5980e06-f811-11ee-996a-cb20ac365970
TWGD-CPT0405970001-Y1N2_1Bma1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/e5983656-f811-11ee-88b7-bbc6a91164b7_TWGD-CPT0405970001-Y1N2_1Bma1	dg.4DFC/e5983656-f811-11ee-88b7-bbc6a91164b7
TWGD-CPT0406190001-XBma1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/e5985d98-f811-11ee-945b-6bb9e7efef86_TWGD-CPT0406190001-XBma1	dg.4DFC/e5985d98-f811-11ee-945b-6bb9e7efef86
TWGD-CPT0406190001-XBma1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/e5988566-f811-11ee-bb28-ebbd562df5fa_TWGD-CPT0406190001-XBma1	dg.4DFC/e5988566-f811-11ee-bb28-ebbd562df5fa
TWGD-CPT0406190001-XBma1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/e598acee-f811-11ee-9d3a-5721f5230be4_TWGD-CPT0406190001-XBma1	dg.4DFC/e598acee-f811-11ee-9d3a-5721f5230be4
TWGD-CPT0406190001-Y1N2_1Bma1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/e598d43a-f811-11ee-b644-ef70fbaf088c_TWGD-CPT0406190001-Y1N2_1Bma1	dg.4DFC/e598d43a-f811-11ee-b644-ef70fbaf088c
TWGD-CPT0406190001-Y1N2_1Bma1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/e598fbcc-f811-11ee-8347-6b2165ececf1_TWGD-CPT0406190001-Y1N2_1Bma1	dg.4DFC/e598fbcc-f811-11ee-8347-6b2165ececf1
TWGD-CPT0406190001-Y1N2_1Bma1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/e5992660-f811-11ee-8c13-7b5217ef71f2_TWGD-CPT0406190001-Y1N2_1Bma1	dg.4DFC/e5992660-f811-11ee-8c13-7b5217ef71f2
